framemap_id,seq_id,frame_count,seq_name
1593,7030,8,godwars_centaur_arrow_proj
1003,7031,44,godwars_ancient_ork_death
1206,7032,100,godwars_lion_ready
1206,7033,64,godwars_lion_walk
1206,7034,28,godwars_lion_death
1206,7035,16,godwars_lion_defend
1206,7036,15,godwars_lion_attack
1206,7037,18,godwars_lion_magic_attack
1589,7038,10,godwars_lion_magic_spot
1579,7039,6,godwars_lion_magic_proj
1589,7040,9,godwars_lion_magic_impact
0,7041,6,godwars_human_crawling
1415,7042,30,godwars_goblin_update_banner_death
0,7043,32,dh_sword_update_run
0,7044,6,dh_sword_update_turnonspot
0,7045,19,dh_sword_update_slash
0,7046,20,dh_sword_update_chop
0,7047,16,dh_sword_update_walk_right
0,7048,16,dh_sword_update_walk_left
0,7049,21,human_poh_build_dwh
1591,7050,34,dh_sword_update_saradomin_special_spotanim
1581,7051,40,dh_sword_update_zamorak_special_spotanim
0,7052,16,dh_sword_update_walk
0,7053,49,dh_sword_update_ready
0,7054,19,dh_sword_update_smash
0,7055,21,dh_sword_update_block
0,7056,20,dh_sword_update_defend
0,7057,21,birdhouse_make
1643,7058,22,zeah_chathead_nod
0,7059,21,chair_eat_stool_1
1643,7060,18,zeah_chathead_quiz
1643,7061,18,zeah_chathead_sad
1592,7062,31,dh_sword_update_armadyl_special_spotanim
1584,7063,25,dh_sword_update_saradomin_god_special_spotanim
1594,7064,37,dh_sword_update_bandos_special_spotanim
71,7065,16,dh_sword_update_dragon_spotanim
0,7066,28,dh_sword_update_dragon_special_player
1570,7067,16,godwars_uwater_severed_arm
1571,7068,16,godwars_uwater_deadguy
1588,7069,4,godwars_goblin2_sonic_attk_proj
1588,7070,6,godwars_goblin2_sonic_attk_spot
1414,7071,14,godwars_sergeant_goblin2_sonic
1588,7072,13,godwars_goblin2_sonic_impact
1414,7073,11,godwars_sergeant_goblin3_ranged
1583,7074,5,godwars_goblin3_handaxe_proj
1604,7075,20,godwars_saradomin_light_attk_spot
1577,7076,15,godwars_zamarok_bdygrd_ranged_spot
1078,7077,22,godwars_zamorak_bdygrd_ranged
1577,7078,8,godwars_zamorak_bdygrd_ranged_proj
1590,7079,8,godwars_zamorak_magic_attack_spot
1590,7080,5,godwars_zamorak_magic_attack_proj
1582,7081,15,godwars_black_demon_fireball_spot
1582,7082,4,godwars_black_demon_fireball_proj
0,7083,16,sotd_special
214,7084,36,sotd_special_start
214,7085,11,sotd_special_extra
2402,7086,2,aluft_gnome_sitting_facing_east
0,7087,21,chair_eat_stool_2
0,7088,21,chair_eat_throne_1
0,7089,21,chair_eat_throne_2
0,7090,21,chair_eat_throne_3
0,7091,21,chair_eat_throne_4
0,7092,21,chair_eat_throne_5
0,7093,21,chair_eat_throne_6
0,7094,21,chair_eat_throne_7
1614,7095,40,sire_attack_spawns_two
1614,7096,60,sire_panic_mode
1614,7097,20,sire_idle_three
1614,7098,67,sire_apocalypse
1614,7099,30,sire_idle_four
1614,7100,30,sire_death
1608,7101,13,nexus_floor_beat_1
1609,7102,30,nexus_lung_death
1609,7103,1,nexus_lung_death_loop
1608,7104,13,nexus_floor_beat_2
1609,7105,12,nexus_lung_wheezing
1613,7106,15,abyssal_tentacle_idle
1613,7107,10,abyssal_tentacle_sleeping
1613,7108,37,abyssal_tentacle_waking
1613,7109,20,abyssal_tentacle_attack
1613,7110,10,abyssal_tentacle_sleeping_reversed
1613,7111,37,abyssal_tentacle_waking_reversed
1613,7112,13,abyssal_tentacle_stunned
1613,7113,12,abyssal_tentacle_stunned_loop
1613,7114,40,abyssal_tentacle_unstunned
1612,7115,60,abyssal_miasma_spotanim
1618,7116,20,overseer_idle
1626,7117,12,overseer_talk_1
0,7118,13,lunar_human_magic_geomancy
1038,7119,25,quest_lunar_spellbook_geomancy
1627,7120,50,max_cape_spotanim
0,7121,44,max_cape_player_anim
0,7122,10,max_get_up
1628,7123,16,abyssal_scion_spawn
1628,7124,19,abyssal_scion_walk
1628,7125,19,abyssal_scion_idle
1628,7126,19,abyssal_scion_attack_melee
1628,7127,12,abyssal_scion_attack_ranged
1628,7128,10,abyssal_scion_defend
1628,7129,15,abyssal_scion_death
1628,7130,13,abyssal_scion_chathead_talk
0,7131,65,ash_emote
0,7132,15,rooftops_pole_vault
0,7133,10,agility_shortcut_wall_jumpdown_noreachforward
0,7134,8,human_walk_logbalance_loop
666,7135,20,slayer_kraken_arise
0,7136,2,wounded_dead
0,7137,13,slayer_tots_charge
0,7138,11,rockknocker
0,7139,12,human_mining_dragon_pickaxe
0,7140,12,human_mining_dragon_pickaxe_noreachforward
1397,7141,65,surok_rune_combine_loop
0,7142,6,human_ledge_walk_right_looped
0,7143,50,kastori_harvester_walk_f
0,7144,5,kastori_harvester_ready
1617,7147,18,lore_polar_bear_arc_blast_spot
1617,7148,6,lore_polar_bear_arc_blast_proj
1617,7149,9,lore_polar_bear_arc_blast_impact
1616,7150,9,lore_polar_bear_clout_impact
0,7151,15,snakeboss_sliceeel
1633,7152,16,shayzien_lizard_boss_jump
0,7153,54,horror_preach_bandos
0,7154,54,horror_preach_armadyl
0,7155,54,horror_preach_zaros
1624,7156,8,pollbooth
1633,7157,12,shayzien_lizard_boss_minion_summon
1633,7158,10,shayzien_lizard_boss_tail_swipe
1633,7159,18,shayzien_lizard_boss_hands_to_head
1633,7160,16,shayzien_lizard_boss_rise
1622,7161,17,teleport_scroll_blue_stars_spotanim
1642,7162,16,necro_swirl_spell
0,7163,23,res_necromancy_plant_spell
1641,7164,23,res_necromancy_float_mud
912,7165,12,teleport_reverse
1575,7166,30,godwars_armadyl_pet_ready
1575,7167,30,godwars_armadyl_pet_walk
1643,7168,20,zeah_chathead_talk
1643,7169,38,zeah_chathead_laugh
1643,7170,16,zeah_chathead_shake_head
0,7171,19,hunting_impling_catch
0,7172,15,xbows_fletching_blank
1081,7173,13,giant_basic_spell
0,7174,13,wint_light_brazier_bruma
1913,7175,106,chathypnobunny4_2006
1081,7176,13,giant_basic_spell_loop
365,7177,90,lore_beaver_ready
365,7178,8,lore_beaver_walk
1639,7179,10,rock_golem_chathead_idle
1637,7180,14,rock_golem_idle
1637,7181,15,rock_golem_walk
1638,7182,13,chinchompa_chathead_idle
1081,7183,23,giant_basic_stamp
1081,7184,7,giant_basic_inject_grow
0,7185,21,human_zenytecutting
0,7186,23,chair_eat_stool_1_delayoffset
0,7187,12,dream_cyrisus_sit_up_transition_reverse
0,7188,22,starjump_short
0,7189,10,pushup_short
0,7190,17,situp_short
1633,7191,12,shay_lizard_warrior_ready
1633,7192,15,shay_lizard_warrior_attack_melee
1633,7193,24,shay_lizard_warrior_attack_ranged
1633,7194,7,shay_lizard_warrior_defend
1633,7195,14,shay_lizard_warrior_walk
1633,7196,22,shay_lizard_warrior_death
0,7197,37,hosidius_plough_fix
0,7198,16,arceuus_necromancy_playeranim
0,7199,45,pisc_repair_hammer
0,7200,6,wild_cave_chainmace_defend
0,7201,35,arceuus_chisel_essence
0,7202,21,arceuus_chisel_essenceblock
0,7203,2,human_fish_onspot_pearl_oily
1634,7204,9,blast_mining_dynamite
297,7205,3,dwarf_bendover
297,7206,3,dwarf_deposit
1081,7207,13,mm2_glough_death
0,7208,44,human_levitate
0,7209,24,eoc_pick_strength_success
0,7210,10,human_knockdown
0,7211,6,human_knockdown_loop
0,7212,17,human_rockfall_merge
1646,7213,15,mm2_cave_boss_boulder_breaking
0,7214,23,godwars_hammer_gong_hammer
0,7215,23,godwars_hammer_gong_dwh
1647,7216,9,mm2_cave_floor_tile_breaking
1645,7217,4,ballista_splinter
0,7218,17,ballista_attack
0,7219,16,ballista_defend
0,7220,13,ballista_ready
0,7221,16,ballista_run
0,7222,18,ballista_special_attack
0,7223,16,ballista_walk
1644,7224,13,demonic_gorilla_defend
1644,7225,16,demonic_gorilla_magic
1644,7226,14,demonic_gorilla_punch
1644,7227,16,demonic_gorilla_range
1644,7228,17,demonic_gorilla_smash_chest
1644,7229,14,demonic_gorilla_death
1644,7230,19,demonic_gorilla_idle
1644,7231,9,demonic_gorilla_jump_up
1644,7232,17,demonic_gorilla_land_down
1644,7233,8,demonic_gorilla_walk
1644,7234,8,kruk_tortured_ape_walk
1644,7235,19,kruk_tortured_ape_idle
1644,7236,13,kruk_tortured_ape_defend
1644,7237,14,kruk_tortured_ape_death
1644,7238,16,kruk_tortured_ape_magic
1644,7239,14,kruk_tortured_ape_punch
1644,7240,16,kruk_tortured_ape_range
1644,7241,17,kruk_tortured_ape_smash_chest
215,7242,16,glidermap_longflight
215,7243,16,glidermap_shortflight
2402,7244,11,glough_inject
0,7245,12,human_blown_end
1648,7246,9,mm2_hunter_maniacal_monkey_walk
1648,7247,31,mm2_hunter_maniacal_monkey_eat
1648,7248,27,mm2_hunter_maniacal_monkey_panic
1648,7249,58,mm2_hunter_maniacal_monkey_eat_and_panic
1648,7250,10,mm2_hunter_maniacal_monkey_projanim
1648,7251,1,mm2_hunter_maniacal_monkey_invisible
438,7252,1,mm2_deadfall_drop_staticstart
438,7253,16,mm2_deadfall_drop
438,7254,1,mm2_deadfall_lift_staticstart
438,7255,9,mm2_deadfall_lift
438,7256,1,mm2_deadfall_lift_reverse_staticstart
438,7257,9,mm2_deadfall_lift_reverse
438,7258,8,mm2_deadfall_lift_check
1644,7259,15,kruk_tortured_ape_deadfall
1644,7260,15,kruk_tortured_ape_deadfall_reverse
1644,7261,15,kruk_tortured_ape_deadfall_check
0,7262,23,anma_chopping_failed_3a_axe
0,7263,24,human_canoeing_carve_3a_axe
0,7264,6,human_woodcutting_3a_axe
0,7265,33,human_woodcrafting_axe_3a
0,7266,24,brut_human_canoeing_carve_3a_axe
0,7267,11,rockknocker_3a
0,7268,27,player_town_crier_bell_ring
1491,7269,89,lore_dog_ready
1491,7270,26,lore_wolf_readyextra
0,7271,20,ready_clue_scroll
0,7272,8,walk_forward_clue_scroll
0,7273,8,running_clue_scroll
0,7274,15,running_casket
0,7275,21,attacking_casket
0,7276,10,blocking_casket
1650,7277,56,briefcase_open
0,7278,56,emote_uri_briefcase
0,7279,1,emote_uri_invisible
1491,7280,16,bloodhound_walk
0,7281,52,sang_mining_wall_3a_pickaxe
0,7282,83,human_mining_3a_pickaxe_wall
0,7283,12,human_mining_3a_pickaxe
0,7284,12,human_mining_3a_pickaxe_noreachforward
0,7285,9,chair_sit_ready_garden_bench_teak_left
0,7286,21,chair_eat_garden_bench_teak_left
0,7287,9,chair_sit_ready_garden_bench_teak_right
0,7288,21,chair_eat_garden_bench_teak_right
0,7289,9,chair_sit_ready_garden_bench_gnome_left
0,7290,21,chair_eat_garden_bench_gnome_left
0,7291,9,chair_sit_ready_garden_bench_gnome_right
0,7292,21,chair_eat_garden_bench_gnome_right
0,7293,9,chair_sit_ready_garden_bench_marble_left
0,7294,21,chair_eat_garden_bench_marble_left
0,7295,9,chair_sit_ready_garden_bench_marble_right
0,7296,21,chair_eat_garden_bench_marble_right
0,7297,9,chair_sit_ready_garden_bench_obsidian_left
0,7298,21,chair_eat_garden_bench_obsidian_left
0,7299,9,chair_sit_ready_garden_bench_obsidian_right
0,7300,21,chair_eat_garden_bench_obsidian_right
408,7301,12,poh_portal_loop
1652,7302,16,poh_altar_lunar_idle
1652,7303,16,poh_altar_occult_idle
1651,7304,6,poh_pool_idle
0,7305,10,poh_pool_drink
1655,7306,8,rift_guardian_walk
1655,7307,8,rift_guardian_idle
1655,7308,8,rift_guardian_attack
1656,7309,8,squirrel_idle
1656,7310,8,squirrel_hop
1656,7311,10,squirrel_attack
1653,7312,8,tangleroot_idle
1653,7313,12,tangleroot_walk
1653,7314,10,tangleroot_attack
1654,7315,8,raccoon_idle
1654,7316,16,raccoon_walk
1654,7317,8,raccoon_run
1654,7318,5,raccoon_attack
0,7319,16,human_herbing_grind_npc
1657,7320,80,winter_fire
1659,7321,13,wint_brazier_lit
1658,7322,24,wintertodt_idle_b
1658,7323,24,wintertodt_resting
1621,7324,70,rc_zmi_lizard_ready
1621,7325,8,rc_zmi_lizard_walk
1621,7326,28,rc_zmi_lizzard_death
0,7327,8,hween16_knife_walk
0,7328,12,hween16_slash
0,7329,11,hween16_hostage
0,7330,10,human_death_reverse
0,7331,9,hween16_remove_mask
0,7332,8,human_ready_sheathed
942,7333,19,royal_sea_snake_mother_emergeandstrike
1661,7334,1,olm_head_initial
1661,7335,43,olm_head_spawn
1661,7336,18,olm_head_idle_front
1661,7337,18,olm_head_idle_right
1661,7338,18,olm_head_idle_left
1661,7339,20,olm_head_turn_right
1661,7340,20,olm_head_turn_right_reverse
1661,7341,20,olm_head_turn_left
1661,7342,20,olm_head_turn_left_reverse
1661,7343,20,olm_head_turn_left_right
1661,7344,20,olm_head_turn_right_left
1661,7345,23,olm_head_attack_acid_front
1661,7346,23,olm_head_attack_acid_right
1661,7347,23,olm_head_attack_acid_left
1661,7348,20,olm_head_death_front
1660,7349,1,olm_hand_right_initial
1660,7350,50,olm_hand_right_spawn
1660,7351,20,olm_hand_right_idle
1660,7352,17,olm_hand_right_death
1662,7353,1,olm_hand_left_initial
1662,7354,38,olm_hand_left_spawn
1662,7355,20,olm_hand_left_idle
1662,7356,20,olm_hand_left_cast_stun
1662,7357,20,olm_hand_left_cast_heal
1662,7358,20,olm_hand_left_cast_earthshock
1662,7359,20,olm_hand_left_cast_earthquake
1662,7360,20,olm_hand_left_stunned
1662,7361,18,olm_hand_left_stunned_idle
1662,7362,20,olm_hand_left_unstunned
1662,7363,20,olm_hand_left_gripping_spawn1
1662,7364,20,olm_hand_left_gripping_spawn2
1662,7365,20,olm_hand_left_gripping_idle
1662,7366,20,olm_hand_left_gripping_attack_stun
1662,7367,20,olm_hand_left_gripping_attack_heal
1662,7368,20,olm_hand_left_gripping_attack_earthshock
1662,7369,20,olm_hand_left_gripping_attack_earthquake
1662,7370,20,olm_hand_left_death
1661,7371,23,olm_head_attack_front_enraged
1661,7372,23,olm_head_attack_left_enraged
1661,7373,23,olm_head_attack_right_enraged
1661,7374,18,olm_head_idle_front_enraged
1661,7375,18,olm_head_idle_left_enraged
1661,7376,18,olm_head_idle_right_enraged
1661,7377,20,olm_head_rotate_left_enraged
1661,7378,20,olm_head_rotate_left_reversed_enraged
1661,7379,20,olm_head_rotate_left_right_enraged
1661,7380,20,olm_head_rotate_right_left_enraged
1661,7381,20,olm_head_rotate_right_enraged
1661,7382,20,olm_head_rotate_right_reversed_enraged
1661,7383,43,olm_head_spawn_enraged
0,7384,16,rock_bash
246,7385,60,sandtimer_10secs_looped
0,7386,15,human_shield_crafting_leather
0,7387,15,human_shield_crafting_snakeskin
0,7388,15,xmas16_snowglobe_shake
1663,7389,32,xmas16_snowglobe_snowstorm
866,7390,21,heal_casting_loop
0,7391,8,human_rockhammer_hit
0,7392,8,human_rockpick_hit
0,7393,11,fishstabber
0,7394,11,fishstabber_infernal
1676,7395,16,olm_pet_walk
1676,7396,16,olm_pet_idle
1676,7397,1,olm_pet_defend
1676,7398,15,olm_pet_attack
1680,7399,18,olm_pet_chathead_idle
1680,7400,20,olm_pet_chathead_idle_variation_roar
0,7401,42,human_harpoon_dragon
0,7402,42,human_harpoon_infernal
0,7403,23,qip_watchtower_read_scroll_and_stop
1400,7404,11,smoulderstone_charge_harpoon
0,7405,19,smouderstone_charge_harpoon
0,7406,21,smouderstone_recharge_harpoon
1666,7407,2,vasa_dormant
1666,7408,50,vasa_spawn
1666,7409,40,vasa_stun_spawn
1666,7410,20,vasa_attack
1666,7411,32,vasa_walk
1666,7412,18,vasa_heal_spawn
1666,7413,20,vasa_heal_idle
1666,7414,18,vasa_healed
1666,7415,30,vasa_death
1666,7416,20,vasa_idle
1667,7417,8,dohgadyle_idle
1667,7418,1,dohgadyle_defend
1667,7419,16,dohgadyle_walk
1667,7420,8,dohgadyle_bite
1667,7421,8,dohgadyle_bark
1667,7422,23,dohgadyle_lazor
1667,7423,32,dohgadyle_emerge
1667,7424,15,dohgadyle_slam
1667,7425,8,dohgadyle_idle_water
1667,7426,22,dohgadyle_death
1669,7427,1,vanguard_dormant
1669,7428,31,vanguard_spawn
1669,7429,20,vanguard_walk
1669,7430,15,vanguard_idle_basic
1669,7431,50,vanguard_heal
1669,7432,30,vanguard_death
1669,7433,35,vanguard_idle_basic_idle_magic_transition
1669,7434,15,vanguard_idle_magic
1669,7435,1,vanguard_defend_magic
1669,7436,20,vanguard_attack_magic
1669,7437,20,vanguard_idle_magic_idle_basic_transition
1669,7438,35,vanguard_idle_basic_idle_melee_transition
1669,7439,15,vanguard_idle_melee
1669,7440,1,vanguard_defend_melee
1669,7441,20,vanguard_attack_melee
1669,7442,20,vanguard_idle_melee_idle_basic_transition
1669,7443,35,vanguard_idle_basic_idle_ranged_transition
1669,7444,15,vanguard_idle_ranged
1669,7445,1,vanguard_defend_ranged
1669,7446,21,vanguard_attack_ranged
1669,7447,20,vanguard_idle_ranged_idle_basic_transition
1670,7448,16,vespula_walk
1670,7449,16,vespula_idle
1670,7450,15,vespula_attack_ranged
1670,7451,10,vespula_defend
1670,7452,10,vespula_takeoff
1670,7453,24,vespula_flying
1670,7454,20,vespula_attack_melee_flying
1670,7455,24,vespula_attack_ranged_flying
1670,7456,10,vespula_defend_flying
1670,7457,10,vespula_landing
1670,7458,16,vespula_death_walking
1670,7459,24,vespula_death_flying
1670,7460,20,vespine_hatch
1670,7461,16,vespine_walk
1670,7462,10,vespine_explode
1674,7463,20,luxgrub_idle_healthy
1674,7464,14,luxgrub_idle_sickly
1674,7465,14,luxgrub_idle_infected
1674,7466,19,luxgrub_death
1675,7467,20,luxgrub_vespine_hatch_spotanim
1675,7468,1,luxgrub_dead
1662,7469,20,olm_hand_left_transition_from_grip
1558,7470,19,olm_shattering_crystal
1672,7471,15,olm_shockwave
1210,7472,11,olm_crystal_explode
1668,7473,16,tekton_spawn
1668,7474,20,tekton_avil_transition_to_idle
1668,7475,20,tekton_idle_transition_to_anvil
1668,7476,18,tekton_idle
1668,7477,20,tekton_walk
1668,7478,20,tekton_idle_transition_to_ready
1668,7479,20,tekton_ready_transition_to_idle
1668,7480,20,tekton_ready
1668,7481,1,tekton_ready_defend
1668,7482,20,tekton_attack_stab
1668,7483,30,tekton_slash
1668,7484,21,tekton_hammer_crush
1668,7485,18,tekton_idle_enraged
1668,7486,20,tekton_walk_enraged
1668,7487,20,tekton_avil_transition_to_idle_enraged
1668,7488,15,tekton_idle_transition_to_ready_enraged
1668,7489,15,tekton_ready_transition_to_idle_enraged
1668,7490,20,tekton_ready_enraged
1668,7491,1,tekton_ready_defend_enraged
1668,7492,21,tekton_hammer_crush_enraged
1668,7493,20,tekton_attack_stab_enraged
1668,7494,30,tekton_slash_enraged
1668,7495,39,tekton_death
337,7496,4,raids_thievingchests_eat
337,7497,9,raids_thievingchests_tired
337,7498,2,raids_thievingchests_sleeping
1679,7499,32,raids_vespular_portal_active
1679,7500,16,raids_vespular_portal_closing
1679,7501,1,raids_vespular_portal_closed
1558,7502,19,raids_central_crystal_shatter
1677,7503,16,raids_olms_lair_entrance
1671,7504,30,olm_generic_range_proj
1673,7505,14,olm_burnwithme_travel
1678,7506,33,raids_crystal_smashing
0,7507,21,human_dinhs_bulwark_crush
0,7508,16,human_dinhs_bulwark_ready
0,7509,15,human_dinhs_bulwark_run
0,7510,16,human_dinhs_bulwark_walk
0,7511,12,human_dinhs_bulwark_bash
0,7512,16,human_dinhs_bulwark_block
369,7513,32,spot_dclaws_spec
0,7514,42,human_dragon_claws_spec
0,7515,11,human_dragon_sword_spec
0,7516,19,human_elder_maul_attack
0,7517,6,human_elder_maul_block
0,7518,10,human_elder_maul_ready
0,7519,15,human_elder_maul_run
0,7520,16,human_elder_maul_walk
0,7521,11,human_dragon_taxe_spec
1664,7522,16,spot_dinhs_bulwark_idle
1664,7523,16,spot_dinhs_bulwark_block
1681,7524,11,dragon_taxe_launch_spec
1665,7525,11,specialattack_disembowel
0,7526,2,human_staffready_statue
0,7527,28,dclaws_human_attack
0,7528,6,raids_barehanded_batcatch
0,7529,12,human_make_wine
1682,7530,12,spot_make_wine
0,7531,10,human_battlestaff_crafting
1683,7532,10,spot_battlestaff_create
0,7533,33,bday17_bling
0,7534,12,bday17_chacha
0,7535,8,bday17_phone
0,7536,32,bday17_style
0,7537,32,bday17_lasso
0,7538,18,bday17_balloon_idle
0,7539,8,bday17_balloon_walk
0,7540,8,bday17_balloon_run
0,7541,10,bday17_balloon_attack
0,7542,16,bday17_lute_play
1684,7543,16,bday17_party_balloons
0,7544,21,osb4_walk_cheer
87,7545,10,screaming_banshee_ready
87,7546,10,screaming_banshee_defend
87,7547,15,screaming_banshee_attack
87,7548,12,screaming_banshee_death
1081,7549,15,bring_dead_nechryarch
1081,7550,11,abhorrent_spectre_attack
0,7551,4,qip_watchtower_stop_reading_scroll
0,7552,19,xbows_human_fire_and_reload_pvn
0,7553,15,infernaleel_break
0,7554,12,ii_human_dart_throw_pvn
0,7555,17,ballista_attack_pvn
0,7556,18,ballista_special_attack_pvn
0,7557,24,dttd_player_fire_bone_crossbow_pvn
0,7558,11,thzarr_ring_chuck_pvn
1698,7559,90,inferno_collapsing_wall_side_right
1696,7560,90,inferno_collapsing_wall_side_left
1700,7561,22,safe_spot_distructible_pillar_collapse
1691,7562,50,zuk_death
1691,7563,70,zuk_spawn
1691,7564,28,zuk_idle
1691,7565,30,zuk_defend
1691,7566,31,zuk_attack
1697,7567,20,moving_safe_spot_ready
1697,7568,20,moving_safe_spot_hit
1697,7569,42,moving_safe_spot_death
1699,7570,59,inferno_exit
1689,7571,12,zuk_proj
1688,7572,9,jalnib_walk
1688,7573,16,jalnib_ready
1688,7574,12,jalnib_attack
1688,7575,5,jalnib_defend
1688,7576,10,jalnib_death
1695,7577,7,jalmejrah_ready
1695,7578,6,jalmejrah_attack
1695,7579,6,jalmejrah_defend
1695,7580,12,jalmejrah_death
1687,7581,11,jalak_attack_magic
1687,7582,12,jalak_attack_melee
1687,7583,11,jalak_attack_ranged
1687,7584,9,jalak_death
1687,7585,12,jalak_defend
1687,7586,12,jalak_ready
1687,7587,12,jalak_walk
1692,7588,32,jaltokjad_walk
1692,7589,16,jaltokjad_ready
1692,7590,24,jaltokjad_attack_melee
1692,7591,18,jaltokjad_defend
1692,7592,50,jaltokjad_attack_magic
1692,7593,18,jaltokjad_attack_ranged
1692,7594,51,jaltokjad_death
1690,7595,18,jalimkot_ready
1690,7596,18,jalimkot_walk
1690,7597,18,jalimkot_attack
1690,7598,18,jalimkot_defend
1690,7599,34,jalimkot_death
1690,7600,22,jalimkot_digdown
1690,7601,21,jalimkot_digup
1693,7602,18,jalxil_ready
1693,7603,20,jalxil_walk
1693,7604,21,jalxil_attack_melee
1693,7605,31,jalxil_attack_ranged
1693,7606,30,jalxil_death
1693,7607,8,jalxil_defend
1686,7608,30,jalakxil_walk
1686,7609,12,jalakxil_ready
1686,7610,30,jalakxil_attack_magic
1686,7611,72,jalakxil_resurrect
1686,7612,30,jalakxil_attack_melee
1686,7613,30,jalakxil_death
1694,7614,15,inferno_basic_projectile
1694,7615,15,inferno_basic_projectile_02
1689,7616,24,inferno_splitter_proj
0,7617,8,human_stake2_pvn
0,7618,16,human_chinchompa_attack_pvn
0,7619,23,godwars_hammer_gong_bronzewarhammer
0,7620,23,godwars_hammer_gong_ironwarhammer
0,7621,23,godwars_hammer_gong_steelwarhammer
0,7622,23,godwars_hammer_gong_blackwarhammer
0,7623,23,godwars_hammer_gong_whitewarhammer
0,7624,23,godwars_hammer_gong_mithrilwarhammer
0,7625,23,godwars_hammer_gong_adamantwarhammer
0,7626,23,godwars_hammer_gong_runewarhammer
0,7627,77,dream_spell_start
0,7628,15,dream_spell_end
0,7629,8,human_walk_f_fan
0,7630,8,human_walk_b_fan
0,7631,4,human_walk_l_fan
0,7632,4,human_walk_r_fan
0,7633,8,human_running_fan
1701,7634,8,minnow_fishing_spot_location
1702,7635,24,minnow_fishing_flyingfish
1704,7636,92,levelup_99_skill
1703,7637,136,levelup_max
0,7638,25,zgs_special_player
0,7639,25,zgs_special_ornate_player
0,7640,34,sgs_special_player
0,7641,34,sgs_special_ornate_player
0,7642,23,bgs_special_player
0,7643,23,bgs_special_ornate_player
0,7644,31,ags_special_player
0,7645,31,ags_special_ornate_player
1643,7646,20,zeah_chathead_shifty
1734,7647,18,fossil_npc_merfolk_idle
1730,7648,8,fossil_npc_leprechaun_bound_pot
2402,7649,8,fossil_npc_lep_swim_ready
1724,7650,20,fossil_npc_wyvern_flight_idle
1724,7651,20,fossil_npc_wyvern_flight_claw
1724,7652,21,fossil_npc_wyvern_flight_death
1724,7653,40,fossil_npc_wyvern_flight_breath
1724,7654,20,fossil_npc_wyvern_flight_tail
1725,7655,8,fossil_npc_wyvern_cyclone_loop
1725,7656,31,fossil_npc_wyvern_cyclone_spawn
1724,7657,20,fossil_npc_wyvern_flight_fire
1724,7658,11,fossil_npc_wyvern_flight_bite
1724,7659,20,fossil_npc_wyvern_flight_defend
1729,7660,3,fossil_npc_puffer_puff
1729,7661,8,fossil_npc_puffer_idle
1729,7662,8,fossil_npc_puffer_swim
1729,7663,8,fossil_npc_puffer_idle_puffed
1729,7664,8,fossil_npc_puffer_swim_puffed
1719,7665,8,fossil_loc_net_empty_idle
1721,7666,8,fossil_loc_uplant_wave
1721,7667,8,fossil_loc_uplant_current
1722,7668,16,fossil_loc_current_stream
1734,7669,24,fossil_npc_merfolk_throne_idle
1723,7670,32,fossil_loc_air_pocket
1720,7671,12,fossil_loc_clam_idle
1720,7672,12,fossil_loc_clam_idle_shut
1720,7673,14,fossil_loc_clam_shut
1720,7674,12,fossil_loc_clam_open
1726,7675,12,fossil_npc_lavabeast_spawn
1726,7676,12,fossil_npc_lavabeast_despawn
1726,7677,12,fossil_npc_lavabeast_idle
1726,7678,11,fossil_npc_lavabeast_attack
1726,7679,6,fossil_npc_lavabeast_defend
1728,7680,16,fossil_spot_lavabeast_bomb
1709,7681,16,fossil_lava_heat
1733,7682,14,fossil_npc_hoopsnake_idle
1733,7683,15,fossil_npc_hoopsnake_walk
1732,7684,16,fossil_projectile_hoopsnake
1733,7685,13,fossil_npc_hoopsnake_attack
1733,7686,10,fossil_npc_hoopsnake_defend
1731,7687,11,fossil_npc_herbiboar_appear
1731,7688,9,fossil_npc_herbiboar_stunned
1731,7689,10,fossil_npc_herbiboar_wake
1731,7690,32,fossil_npc_herbiboar_burrow
1718,7691,16,fossil_loc_jumpshroom_idle
1718,7692,13,fossil_loc_jumpshroom_jump
1718,7693,10,fossil_loc_jumpshroom_squash
1731,7694,8,fossil_npc_herbiboar_idle
1731,7695,16,fossil_npc_herbiboar_walk
1731,7696,8,fossil_npc_herbiboar_attack
0,7697,8,fossil_npc_fetal
1727,7698,21,fossil_npc_tarbeast_splat_spot
0,7699,16,ultracompost_make
0,7700,19,fossil_wyvern_shield_release_charge
0,7701,8,human_inhale_pufferfish
0,7702,12,human_swim_cavewall
0,7703,16,human_swim_fast
0,7704,8,human_swim_shipwall
0,7705,9,human_swim_hole_enter
0,7706,12,human_swim_hole_leave
0,7707,12,human_swim_steal
0,7708,6,human_swim_steal_fail
0,7709,8,human_swim_steal_success
0,7710,14,human_swim_steal_fail_end
1708,7711,16,vmi_mining_falling_stalactite
1707,7712,20,vmi_mining_boulder_float
1707,7713,20,vmi_mining_boulder_giant_breakoff
1707,7714,13,vmi_mining_boulder_giant_destroy
1707,7715,13,vmi_mining_boulder_large_destroy
1707,7716,13,vmi_mining_boulder_medium_destroy
1707,7717,13,vmi_mining_boulder_small_destroy
1707,7718,9,vmi_mining_boulder_tiny_destroy
1711,7719,7,vmi_lavabomb_glow
1706,7720,32,vmi_lava_whirlpool
1712,7721,8,fi_bone_pool_idle
1710,7722,8,vmi_chamber_blocked
