0.002926 sym373
0.048784 sym373
0.001951 sym370 sym1
0.005849 sym371 sym377
0.029323 sym374 sym377
0.004881 sym374 sym377
0.001952 sym554 sym566
0.002925 sym554 sym566
0.023423 sym554 sym566
0.002927 sym554 sym378 sym178
0.007801 sym506 sym2 sym2 sym543
0.002924 sym560 sym2 sym2 sym543
0.002925 sym97 sym376 sym2 sym2 sym543
0.001951 sym97 sym376 sym2 sym2 sym543
0.001954 sym97 sym376 sym2 sym2 sym543
0.002924 sym97 sym376 sym2 sym2 sym543
0.016099 sym371 sym376 sym2 sym2 sym543
0.002925 sym493 sym376 sym2 sym2 sym543
0.023431 sym506 sym376 sym2 sym2 sym543
0.005858 sym506 sym376 sym2 sym2 sym543
0.001951 sym559 sym376 sym2 sym2 sym543
0.058612 sym560 sym376 sym2 sym2 sym543
0.109275 sym560 sym390 sym533 sym533 sym379
0.004878 sym560 sym548 sym547 sym539 sym584
0.001944 sym46 sym97 sym376 sym2 sym2 sym543
0.003906 sym49 sym97 sym376 sym2 sym2 sym543
0.001946 sym49 sym97 sym376 sym2 sym2 sym543
0.001945 sym49 sym97 sym376 sym2 sym2 sym543
0.002931 sym49 sym97 sym376 sym2 sym2 sym543
0.001965 sym49 sym97 sym376 sym2 sym2 sym543
0.001965 sym49 sym97 sym376 sym2 sym2 sym543
0.005850 sym49 sym97 sym376 sym2 sym2 sym543
0.001931 sym49 sym97 sym376 sym2 sym2 sym543
0.001944 sym49 sym97 sym376 sym2 sym2 sym543
0.001943 sym49 sym97 sym376 sym2 sym2 sym543
0.152390 sym57 sym97 sym376 sym2 sym2 sym543
0.007833 sym57 sym97 sym376 sym2 sym2 sym543
0.001954 sym96 sym97 sym376 sym2 sym2 sym543
0.002930 sym119 sym97 sym376 sym2 sym2 sym543
0.015626 sym121 sym98 sym376 sym2 sym2 sym543
0.001947 sym121 sym119 sym376 sym2 sym2 sym543
0.001958 sym158 sym98 sym376 sym2 sym2 sym543
0.001955 sym260 sym33 sym376 sym2 sym2 sym543
0.001952 sym260 sym33 sym376 sym2 sym2 sym543
0.001955 sym260 sym33 sym376 sym2 sym2 sym543
0.001943 sym370 sym97 sym376 sym2 sym2 sym543
0.001954 sym372 sym33 sym376 sym2 sym2 sym543
0.001948 sym466 sym97 sym376 sym2 sym2 sym543
0.001954 sym469 sym98 sym376 sym2 sym2 sym543
0.001953 sym506 sym33 sym376 sym2 sym2 sym543
0.005857 sym506 sym97 sym376 sym2 sym2 sym543
0.068209 sym506 sym97 sym376 sym2 sym2 sym543
0.003898 sym560 sym97 sym376 sym2 sym2 sym543
0.002927 sym560 sym97 sym376 sym2 sym2 sym543
0.001965 sym560 sym98 sym376 sym2 sym2 sym543
0.018538 sym560 sym527 sym376 sym2 sym2 sym543
0.001953 sym569 sym569 sym469 sym469 sym470 sym157 sym159 sym33 sym376 sym2 sym2 sym543
0.001947 sym569 sym569 sym469 sym469 sym470 sym157 sym159 sym33 sym376 sym2 sym2 sym543
0.001949 sym569 sym469 sym469 sym470 sym157 sym118 sym49 sym97 sym376 sym2 sym2 sym543
0.001955 sym576 sym576 sym569 sym468 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.049802 sym576 sym576 sym569 sym468 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.001952 sym576 sym576 sym569 sym468 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.001944 sym606 sym413 sym615 sym584 sym584 sym596 sym616 sym97 sym376 sym2 sym2 sym543
0.001963 sym4 sym236 sym293 sym21 sym328 sym321 sym323 sym49 sym97 sym376 sym2 sym2 sym543
0.002936 sym9 sym102 sym293 sym21 sym328 sym321 sym323 sym49 sym97 sym376 sym2 sym2 sym543
0.002929 sym9 sym102 sym293 sym21 sym328 sym321 sym323 sym49 sym97 sym376 sym2 sym2 sym543
0.006841 sym9 sym102 sym293 sym21 sym328 sym321 sym323 sym49 sym97 sym376 sym2 sym2 sym543
0.008795 sym9 sym102 sym293 sym21 sym328 sym321 sym323 sym49 sym97 sym376 sym2 sym2 sym543
0.005864 sym9 sym102 sym293 sym21 sym328 sym321 sym323 sym49 sym97 sym376 sym2 sym2 sym543
0.025419 sym9 sym102 sym293 sym21 sym328 sym321 sym323 sym49 sym97 sym376 sym2 sym2 sym543
0.001950 sym9 sym102 sym293 sym21 sym328 sym321 sym323 sym49 sym97 sym376 sym2 sym2 sym543
0.003903 sym9 sym102 sym293 sym21 sym328 sym321 sym323 sym49 sym97 sym376 sym2 sym2 sym543
1.882621 sym9 sym102 sym293 sym21 sym328 sym321 sym323 sym49 sym97 sym376 sym2 sym2 sym543
0.042972 sym9 sym102 sym293 sym21 sym328 sym321 sym323 sym49 sym97 sym376 sym2 sym2 sym543
0.004882 sym9 sym102 sym293 sym21 sym328 sym321 sym323 sym49 sym97 sym376 sym2 sym2 sym543
0.001953 sym9 sym102 sym293 sym21 sym328 sym321 sym323 sym49 sym97 sym376 sym2 sym2 sym543
0.002931 sym9 sym102 sym293 sym21 sym328 sym321 sym323 sym49 sym97 sym376 sym2 sym2 sym543
0.001959 sym9 sym102 sym293 sym21 sym328 sym321 sym323 sym49 sym97 sym376 sym2 sym2 sym543
0.009771 sym9 sym102 sym293 sym21 sym328 sym321 sym323 sym49 sym97 sym376 sym2 sym2 sym543
0.001951 sym9 sym102 sym293 sym21 sym328 sym321 sym323 sym49 sym97 sym376 sym2 sym2 sym543
0.006840 sym9 sym102 sym293 sym21 sym328 sym321 sym323 sym49 sym97 sym376 sym2 sym2 sym543
0.001961 sym9 sym102 sym293 sym21 sym328 sym321 sym323 sym49 sym97 sym376 sym2 sym2 sym543
0.001967 sym9 sym102 sym293 sym21 sym328 sym321 sym323 sym49 sym97 sym376 sym2 sym2 sym543
0.004898 sym9 sym102 sym293 sym21 sym328 sym321 sym323 sym49 sym97 sym376 sym2 sym2 sym543
0.002930 sym9 sym102 sym293 sym21 sym328 sym321 sym323 sym49 sym97 sym376 sym2 sym2 sym543
0.006842 sym9 sym102 sym293 sym21 sym328 sym321 sym323 sym49 sym97 sym376 sym2 sym2 sym543
0.011715 sym9 sym102 sym293 sym21 sym328 sym321 sym323 sym49 sym97 sym376 sym2 sym2 sym543
0.018594 sym9 sym102 sym293 sym21 sym328 sym321 sym323 sym49 sym97 sym376 sym2 sym2 sym543
0.006852 sym9 sym102 sym293 sym21 sym328 sym321 sym323 sym49 sym97 sym376 sym2 sym2 sym543
0.001950 sym9 sym102 sym293 sym21 sym328 sym321 sym323 sym49 sym97 sym376 sym2 sym2 sym543
0.004879 sym9 sym102 sym293 sym21 sym328 sym321 sym323 sym49 sym97 sym376 sym2 sym2 sym543
0.012709 sym9 sym102 sym293 sym21 sym328 sym321 sym323 sym49 sym97 sym376 sym2 sym2 sym543
0.002932 sym9 sym102 sym293 sym21 sym328 sym321 sym323 sym49 sym97 sym376 sym2 sym2 sym543
0.001963 sym9 sym102 sym293 sym21 sym328 sym321 sym323 sym49 sym97 sym376 sym2 sym2 sym543
0.002935 sym9 sym102 sym293 sym21 sym328 sym321 sym323 sym49 sym97 sym376 sym2 sym2 sym543
0.001960 sym9 sym102 sym293 sym21 sym328 sym321 sym323 sym49 sym97 sym376 sym2 sym2 sym543
0.019566 sym9 sym102 sym293 sym21 sym328 sym321 sym323 sym49 sym97 sym376 sym2 sym2 sym543
0.002930 sym9 sym102 sym293 sym21 sym328 sym321 sym323 sym49 sym97 sym376 sym2 sym2 sym543
0.001950 sym9 sym102 sym293 sym21 sym328 sym321 sym323 sym49 sym97 sym376 sym2 sym2 sym543
0.001953 sym9 sym102 sym293 sym21 sym328 sym321 sym323 sym49 sym97 sym376 sym2 sym2 sym543
0.001951 sym40 sym292 sym84 sym293 sym21 sym320 sym323 sym49 sym97 sym376 sym2 sym2 sym543
0.019521 sym40 sym292 sym84 sym293 sym21 sym320 sym323 sym49 sym97 sym376 sym2 sym2 sym543
0.002931 sym55 sym350 sym362 sym233 sym225 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.001952 sym58 sym349 sym363 sym233 sym225 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.001955 sym58 sym349 sym363 sym233 sym225 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.001952 sym58 sym349 sym363 sym233 sym225 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.017587 sym59 sym147 sym156 sym113 sym118 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.001952 sym59 sym147 sym156 sym113 sym118 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.001953 sym59 sym147 sym156 sym113 sym118 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.001953 sym59 sym147 sym156 sym113 sym118 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.001954 sym59 sym147 sym156 sym113 sym118 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.001952 sym59 sym147 sym156 sym113 sym118 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.001952 sym59 sym147 sym156 sym113 sym118 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.003901 sym59 sym147 sym156 sym113 sym118 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.002930 sym59 sym147 sym156 sym113 sym118 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.001954 sym59 sym147 sym156 sym113 sym118 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.027344 sym59 sym147 sym156 sym113 sym118 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.001952 sym59 sym147 sym156 sym113 sym118 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.023441 sym59 sym147 sym156 sym113 sym118 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.004878 sym59 sym147 sym156 sym113 sym118 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.001954 sym59 sym147 sym156 sym113 sym118 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.023438 sym59 sym147 sym156 sym113 sym118 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.003905 sym59 sym147 sym156 sym89 sym93 sym94 sym95 sym121 sym98 sym376 sym2 sym2 sym543
0.039069 sym59 sym147 sym156 sym113 sym118 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.005861 sym59 sym147 sym156 sym113 sym118 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.001945 sym59 sym147 sym156 sym89 sym93 sym94 sym95 sym121 sym119 sym376 sym2 sym2 sym543
0.001947 sym59 sym147 sym156 sym113 sym118 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.003910 sym59 sym147 sym156 sym113 sym118 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.001953 sym59 sym147 sym156 sym113 sym118 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.001955 sym59 sym147 sym156 sym89 sym93 sym94 sym95 sym121 sym119 sym376 sym2 sym2 sym543
0.001953 sym59 sym147 sym156 sym113 sym118 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.002928 sym59 sym147 sym156 sym113 sym118 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.001951 sym59 sym147 sym156 sym113 sym118 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.005855 sym59 sym147 sym156 sym113 sym118 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.005846 sym59 sym147 sym156 sym113 sym118 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.001954 sym59 sym147 sym156 sym89 sym93 sym94 sym95 sym121 sym119 sym376 sym2 sym2 sym543
0.001952 sym59 sym147 sym156 sym113 sym118 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.023449 sym59 sym147 sym156 sym113 sym118 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.001953 sym59 sym147 sym156 sym113 sym118 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.011720 sym59 sym147 sym156 sym113 sym118 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.017589 sym59 sym147 sym156 sym113 sym118 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.001954 sym59 sym147 sym156 sym113 sym118 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.001954 sym59 sym147 sym156 sym113 sym118 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.003906 sym59 sym147 sym156 sym113 sym118 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.017589 sym59 sym147 sym156 sym113 sym118 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.002929 sym59 sym147 sym156 sym113 sym118 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.003905 sym59 sym147 sym156 sym113 sym118 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.009746 sym59 sym147 sym156 sym113 sym118 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.001953 sym59 sym147 sym156 sym113 sym118 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.001955 sym59 sym147 sym156 sym113 sym118 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.001951 sym59 sym147 sym156 sym113 sym118 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.021497 sym59 sym147 sym156 sym113 sym118 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.006811 sym59 sym147 sym156 sym89 sym93 sym94 sym95 sym121 sym119 sym376 sym2 sym2 sym543
0.106433 sym59 sym147 sym156 sym113 sym118 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.001952 sym59 sym147 sym156 sym113 sym118 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.001954 sym59 sym147 sym156 sym89 sym93 sym94 sym95 sym121 sym119 sym376 sym2 sym2 sym543
0.003900 sym59 sym147 sym156 sym113 sym118 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.004885 sym59 sym147 sym156 sym113 sym118 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.037098 sym59 sym147 sym156 sym113 sym118 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.001953 sym59 sym147 sym156 sym113 sym118 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.063476 sym59 sym147 sym156 sym113 sym118 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.001952 sym59 sym147 sym156 sym89 sym93 sym94 sym95 sym121 sym98 sym376 sym2 sym2 sym543
0.005857 sym59 sym147 sym156 sym113 sym118 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.001951 sym59 sym147 sym156 sym113 sym118 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.001953 sym59 sym147 sym156 sym113 sym118 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.001952 sym59 sym147 sym156 sym113 sym118 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.005856 sym59 sym147 sym156 sym113 sym118 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.003906 sym59 sym147 sym156 sym113 sym118 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.005855 sym59 sym147 sym156 sym113 sym118 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.001954 sym59 sym147 sym156 sym113 sym118 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.003905 sym59 sym147 sym156 sym113 sym118 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.007810 sym59 sym147 sym156 sym113 sym118 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.001952 sym59 sym147 sym156 sym89 sym93 sym94 sym95 sym121 sym98 sym376 sym2 sym2 sym543
0.001950 sym59 sym147 sym156 sym113 sym118 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.002923 sym59 sym147 sym156 sym113 sym118 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.027352 sym59 sym147 sym156 sym113 sym118 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.001952 sym59 sym147 sym156 sym113 sym118 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.003905 sym59 sym147 sym156 sym113 sym118 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.001954 sym59 sym147 sym156 sym113 sym118 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.003906 sym59 sym147 sym156 sym113 sym118 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.018565 sym59 sym147 sym156 sym113 sym118 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.001954 sym59 sym147 sym156 sym113 sym118 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.001952 sym59 sym147 sym156 sym113 sym118 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.001954 sym59 sym147 sym156 sym113 sym118 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.001943 sym59 sym147 sym156 sym113 sym118 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.003905 sym59 sym147 sym156 sym113 sym118 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.002926 sym59 sym147 sym156 sym89 sym93 sym94 sym95 sym121 sym98 sym376 sym2 sym2 sym543
0.007812 sym59 sym147 sym156 sym113 sym118 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.006826 sym59 sym147 sym156 sym89 sym93 sym94 sym95 sym121 sym98 sym376 sym2 sym2 sym543
0.005858 sym59 sym147 sym156 sym113 sym118 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.001953 sym59 sym147 sym156 sym89 sym93 sym94 sym95 sym121 sym98 sym376 sym2 sym2 sym543
0.001954 sym59 sym147 sym156 sym89 sym93 sym94 sym95 sym121 sym119 sym376 sym2 sym2 sym543
0.005858 sym59 sym147 sym156 sym113 sym118 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.001954 sym59 sym147 sym156 sym113 sym118 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.001954 sym59 sym147 sym156 sym113 sym118 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.001952 sym59 sym147 sym156 sym113 sym118 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.001953 sym59 sym147 sym156 sym113 sym118 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.001954 sym59 sym147 sym156 sym89 sym93 sym94 sym95 sym121 sym98 sym376 sym2 sym2 sym543
0.001952 sym59 sym147 sym156 sym113 sym118 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.019540 sym59 sym147 sym156 sym113 sym118 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.001954 sym59 sym147 sym156 sym113 sym118 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.003904 sym59 sym147 sym156 sym113 sym118 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.008785 sym59 sym147 sym156 sym113 sym118 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.003906 sym59 sym147 sym156 sym113 sym118 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.003906 sym59 sym147 sym156 sym113 sym118 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.001952 sym59 sym147 sym156 sym113 sym118 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.005858 sym59 sym147 sym156 sym113 sym118 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.001954 sym59 sym147 sym156 sym89 sym93 sym94 sym95 sym121 sym98 sym376 sym2 sym2 sym543
0.001952 sym59 sym147 sym156 sym113 sym118 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.007817 sym59 sym147 sym156 sym113 sym118 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.001954 sym59 sym147 sym156 sym113 sym118 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.015630 sym59 sym147 sym156 sym113 sym118 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.014642 sym59 sym147 sym156 sym113 sym118 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.001953 sym59 sym147 sym156 sym89 sym93 sym94 sym95 sym121 sym98 sym376 sym2 sym2 sym543
0.005861 sym59 sym147 sym156 sym113 sym118 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.010756 sym59 sym147 sym156 sym89 sym93 sym94 sym95 sym121 sym98 sym376 sym2 sym2 sym543
0.015616 sym59 sym147 sym156 sym89 sym93 sym94 sym95 sym121 sym119 sym376 sym2 sym2 sym543
0.053723 sym59 sym147 sym156 sym113 sym118 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.001954 sym59 sym147 sym156 sym89 sym93 sym94 sym95 sym121 sym98 sym376 sym2 sym2 sym543
0.003906 sym59 sym147 sym156 sym89 sym93 sym94 sym95 sym121 sym119 sym376 sym2 sym2 sym543
0.001944 sym59 sym147 sym156 sym113 sym118 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.001954 sym59 sym147 sym156 sym89 sym93 sym94 sym95 sym121 sym98 sym376 sym2 sym2 sym543
0.001953 sym59 sym147 sym156 sym89 sym93 sym94 sym95 sym121 sym119 sym376 sym2 sym2 sym543
0.013660 sym59 sym147 sym156 sym113 sym118 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.021494 sym59 sym147 sym156 sym113 sym118 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.001955 sym59 sym147 sym156 sym113 sym118 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.003906 sym59 sym147 sym156 sym113 sym118 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.001959 sym59 sym147 sym156 sym113 sym118 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.005858 sym59 sym147 sym156 sym113 sym118 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.001954 sym59 sym147 sym156 sym113 sym118 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.001952 sym59 sym147 sym156 sym113 sym118 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.009765 sym59 sym147 sym156 sym113 sym118 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.001953 sym59 sym147 sym156 sym113 sym118 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.003907 sym59 sym147 sym156 sym113 sym118 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.001954 sym59 sym147 sym156 sym89 sym93 sym94 sym95 sym121 sym119 sym376 sym2 sym2 sym543
0.001953 sym59 sym147 sym156 sym113 sym118 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.019537 sym66 sym67 sym68 sym70 sym185 sym187 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.002924 sym67 sym70 sym185 sym234 sym34 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.001948 sym67 sym68 sym70 sym185 sym187 sym235 sym35 sym49 sym97 sym376 sym2 sym2 sym543
0.018566 sym68 sym70 sym185 sym234 sym34 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.004879 sym68 sym70 sym185 sym234 sym34 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.001948 sym68 sym70 sym185 sym234 sym34 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.002930 sym68 sym70 sym185 sym234 sym34 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.002925 sym68 sym70 sym185 sym234 sym34 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.002937 sym68 sym70 sym185 sym234 sym34 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.002935 sym68 sym70 sym185 sym234 sym34 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.002930 sym68 sym70 sym185 sym234 sym34 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.002925 sym68 sym70 sym185 sym234 sym34 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.001948 sym68 sym70 sym185 sym234 sym34 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.001949 sym69 sym140 sym67 sym68 sym70 sym185 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.001950 sym76 sym16 sym17 sym144 sym225 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.001951 sym77 sym16 sym17 sym144 sym225 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.001951 sym77 sym16 sym17 sym144 sym225 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.001952 sym80 sym16 sym17 sym144 sym225 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.002934 sym80 sym16 sym17 sym144 sym225 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.002932 sym80 sym16 sym17 sym144 sym225 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.001910 sym80 sym16 sym17 sym144 sym225 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.002936 sym80 sym16 sym17 sym144 sym225 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.024425 sym80 sym16 sym17 sym144 sym225 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.001955 sym80 sym16 sym17 sym144 sym225 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.019536 sym80 sym16 sym17 sym144 sym225 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.001953 sym80 sym16 sym17 sym144 sym225 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.001956 sym80 sym16 sym17 sym144 sym225 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.001951 sym80 sym16 sym17 sym144 sym225 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.001947 sym80 sym16 sym17 sym144 sym225 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.005860 sym80 sym16 sym17 sym144 sym225 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.003907 sym80 sym16 sym17 sym144 sym225 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.001963 sym80 sym16 sym17 sym144 sym225 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.001958 sym80 sym16 sym17 sym144 sym225 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.001949 sym80 sym16 sym17 sym144 sym225 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.001949 sym80 sym16 sym17 sym144 sym225 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.001950 sym99 sym99 sym156 sym113 sym118 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.002930 sym99 sym99 sym156 sym113 sym118 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.001954 sym99 sym99 sym156 sym113 sym118 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
0.001949 sym99 sym99 sym156 sym89 sym93 sym94 sym95 sym121 sym98 sym376 sym2 sym2 sym543
0.001954 sym99 sym99 sym156 sym89 sym93 sym94 sym95 sym121 sym119 sym376 sym2 sym2 sym543
0.002929 sym99 sym99 sym156 sym113 sym118 sym36 sym36 sym49 sym97 sym376 sym2 sym2 sym543
