id,name,examine,cost,is_members,tradeable,ge_tradeable,stacking_behaviour,team,weight,category,shift_click_drop_index,noted_id,noted_template,placeholder_id,placeholder_template,bought_id,bought_template,inv_model,wearpos_1,wearpos_2,wearpos_3,male_model_0,male_model_1,male_model_2,male_head_model,male_head_model_2,male_offset,female_model_0,female_model_1,female_model_2,female_head_model,female_head_model_2,female_offset,zoom2d,xan2d,yan2d,zan2d,offset_x2d,offset_y2d,resize_x,resize_y,resize_z,ambient,contrast,recolors,retextures,ground_op1,ground_op2,ground_op3,ground_op4,ground_op5,inv_op1,inv_op2,inv_op3,inv_op4,inv_op5,stack_ids,stack_counts,params,record_bytes,decoded_bytes,stop_opcode
13560,Explorer's ring 1,,350,false,true,false,0,0,0,0,-2,-1,-1,-1,-1,-1,-1,40856,12,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,592,242,1872,0,4,-25,128,128,128,0,0,,,,,,,,,Wear,Run-replenish,,Destroy,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,11=1;3=1;530=Run-replenish;1397=1,129,129,-1
13561,Explorer's ring 2,,350,false,true,false,0,0,0,0,-2,-1,-1,-1,-1,-1,-1,40854,12,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,592,242,1872,0,4,-25,128,128,128,0,0,,,,,,,,Low-alchemy,Wear,Run-replenish,,Destroy,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,11=1;3=1;529=Low-alchemy;530=Run-replenish;1397=1,158,158,-1
13562,Explorer's ring 3,,350,false,true,false,0,0,0,0,-2,-1,-1,-1,-1,-1,-1,40855,12,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,592,242,1872,0,4,-25,128,128,128,0,0,,,,,,,,Low-alchemy,Wear,Run-replenish,Cabbage-port,Destroy,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,11=1;3=1;528=Cabbage-port;529=Low-alchemy;530=Run-replenish;1397=1,189,189,-1
13563,Button mushroom,,38,true,true,true,0,0,0,0,-2,13564,-1,-1,-1,-1,-1,40948,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,1178,129,163,0,1,0,128,128,128,15,0,,,,,,,,Eat,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,2195=12,70,70,-1
13564,null,,1,false,true,false,0,0,0,0,-2,13563,799,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,2000,0,0,0,0,0,128,128,128,0,0,,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,7,7,-1
13565,Doll,,1,true,true,false,0,0,0,0,-2,-1,-1,-1,-1,-1,-1,41124,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,720,393,255,0,0,0,128,128,128,0,0,,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,1397=1,36,36,-1
13566,Jennica's ring,,1,true,true,false,0,0,0,0,-2,-1,-1,-1,-1,-1,-1,40947,12,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,592,242,1549,0,1,-22,128,128,128,0,0,,,,,,,,,Wear,,,Destroy,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,528=Operate;1397=1,85,85,-1
13567,Cursed magic logs,,1,true,true,false,0,0,0,0,-2,13568,-1,-1,-1,-1,-1,40946,-1,-1,-1,142,-1,-1,-1,-1,0,142,-1,-1,-1,-1,0,1180,120,1852,0,0,-7,128,128,128,20,75,12599>8346 12399>1430 35278>1564,,,,,Light,,Craft,Light,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,59=1,112,112,-1
13568,null,,1,false,true,false,0,0,0,0,-2,13567,799,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,2000,0,0,0,0,0,128,128,128,0,0,,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,7,7,-1
13569,Enchanted key notes,,1,true,true,false,0,0,0,0,-2,-1,-1,-1,-1,-1,-1,7129,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,1488,312,111,0,3,31,128,128,128,0,0,5450>5324 5563>5447 5665>5543,,,,,,,Read,,,,Destroy,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,1397=1,88,88,-1
13570,Bowl,,1,true,true,false,0,0,0,0,-2,-1,-1,-1,-1,-1,-1,2807,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,890,156,36,0,0,4,128,128,128,0,0,7731>7466 7081>6548 7077>7439,,,,,,,,,,,Destroy,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,50,50,-1
13571,Bucket of milk,,1,true,true,false,0,0,0,0,-2,-1,-1,-1,-1,-1,-1,2504,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,1020,204,1660,0,0,-18,128,128,128,0,0,39834>127,,,,,,,,,,,Destroy,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,52,52,-1
13572,Clean guam,,1,true,true,false,0,0,0,0,-2,-1,-1,-1,-1,-1,-1,2364,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,789,581,1770,97,8,-1,128,128,128,0,0,22418>22428 22428>22418,,,,,,,,,,,Destroy,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,58,58,-1
13573,Bowl of honey,,1,true,true,false,0,0,0,0,-2,-1,-1,-1,-1,-1,-1,2367,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,984,152,1494,0,0,7,128,128,128,0,0,21119>9131 7731>7466 7081>6548 7077>7439,,,,,,,,,,,Destroy,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,63,63,-1
13574,Bowl of milk and honey,,1,true,true,false,0,0,0,0,-2,-1,-1,-1,-1,-1,-1,2367,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,984,152,1494,0,0,7,128,128,128,0,0,21119>7612 7731>7466 7081>6548 7077>7439,,,,,,,,,,,Destroy,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,72,72,-1
13575,"Bowl of milk, honey and guam",,1,true,true,false,0,0,0,0,-2,-1,-1,-1,-1,-1,-1,2367,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,984,152,1494,0,0,7,128,128,128,0,0,21119>7888 7731>7466 7081>6548 7077>7439,,,,,,,,,,,Destroy,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,78,78,-1
13576,Map of runescape,,1,true,true,false,0,0,0,0,-2,-1,-1,-1,-1,-1,-1,2774,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,1243,263,152,0,0,80,128,128,128,0,0,5452>5467 1938>39704,,,,,,,,,,,Destroy,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,58,58,-1
13577,Papyrus,,1,true,true,false,0,0,0,0,-2,-1,-1,-1,-1,-1,-1,2746,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,940,248,112,0,0,0,128,128,128,0,0,,,,,,,,,,,,Destroy,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,36,36,-1
13578,Charcoal,,1,true,true,false,0,0,0,0,-2,-1,-1,-1,-1,-1,-1,2395,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,650,288,220,0,0,26,128,128,128,0,0,,,,,,,,,,,,Destroy,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,40,40,-1
13579,Spade,,1,true,true,false,0,0,0,0,-2,-1,-1,-1,-1,-1,-1,7304,-1,-1,-1,496,-1,-1,-1,-1,0,496,-1,-1,-1,-1,0,1860,396,1532,0,0,0,128,128,128,0,0,61>5181 57>5177 70>5190,,,,,,,Dig,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,50,50,-1
13580,Plant pot,,1,true,true,false,0,0,0,0,-2,-1,-1,-1,-1,-1,-1,7279,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,1210,104,2012,0,0,0,128,128,128,0,0,,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,29,29,-1
13581,Pear tree seedling,,1,true,true,false,0,0,0,0,-2,-1,-1,-1,-1,-1,-1,7280,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,1910,64,1824,0,0,-11,128,128,128,0,0,,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,41,41,-1
13582,Mango tree seedling,,1,true,true,false,0,0,0,0,-2,-1,-1,-1,-1,-1,-1,7280,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,1910,64,1824,0,0,-11,128,128,128,0,0,,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,42,42,-1
13583,Quince tree seedling,,1,true,true,false,0,0,0,0,-2,-1,-1,-1,-1,-1,-1,7280,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,1910,64,1824,0,0,-11,128,128,128,0,0,,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,43,43,-1
13584,Lemon tree seedling,,1,true,true,false,0,0,0,0,-2,-1,-1,-1,-1,-1,-1,7280,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,1910,64,1824,0,0,-11,128,128,128,0,0,,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,42,42,-1
13585,Avocado tree seedling,,1,true,true,false,0,0,0,0,-2,-1,-1,-1,-1,-1,-1,7280,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,1910,64,1824,0,0,-11,128,128,128,0,0,,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,44,44,-1
13586,Plum tree seedling,,1,true,true,false,0,0,0,0,-2,-1,-1,-1,-1,-1,-1,7280,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,1910,64,1824,0,0,-11,128,128,128,0,0,,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,41,41,-1
13587,Pestle and mortar,,4,true,true,false,0,0,0,0,-2,-1,-1,-1,-1,-1,-1,2682,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,680,180,316,0,-3,-8,128,128,128,0,0,,,,,,,,,,,,Destroy,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,57,57,-1
13588,Ground guam,,1,true,true,false,0,0,0,0,-2,-1,-1,-1,-1,-1,-1,2742,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,1210,264,1892,0,-6,0,128,128,128,0,0,82>22418,,,,,,,,,,,Destroy,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,49,49,-1
13589,Bucket,,2,true,true,false,0,0,0,0,-2,-1,-1,-1,-1,-1,-1,2397,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,1020,204,1660,0,0,-18,128,128,128,0,0,,,,,,,,,,,,Destroy,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,43,43,-1
13590,null,,1,false,true,false,0,0,0,0,-2,-1,-1,-1,-1,-1,-1,41309,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,7740,346,1255,0,-22,14,128,128,128,0,0,,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,27,27,-1
13591,Enchanted key,,1,true,true,false,0,0,0,0,-2,-1,-1,-1,-1,-1,-1,41315,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,976,291,210,0,-7,-34,128,128,128,20,75,,,,,,,,Feel,,Rub,,Destroy,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,1397=1,79,79,-1
13592,A brooch,,1,true,true,false,0,0,0,0,-2,-1,-1,-1,-1,-1,-1,41207,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,475,320,55,0,0,7,128,128,128,0,0,,,,,,,,,,,,Destroy,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,42,42,-1
13593,Old tome,,1,true,true,false,0,0,0,0,-2,-1,-1,-1,-1,-1,-1,41316,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,830,244,116,0,1,-21,128,128,128,0,0,,,,,,,,Read,,,,Destroy,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,55,55,-1
13594,null,,1,true,true,false,0,0,0,0,-2,-1,-1,-1,-1,-1,-1,41322,3,-1,-1,41322,-1,-1,-1,-1,0,41322,-1,-1,-1,-1,0,2000,0,0,0,0,0,128,128,128,0,0,10164>10164,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,35,35,-1
13595,null,,1,true,true,false,0,0,0,0,-2,-1,-1,-1,-1,-1,-1,41322,3,-1,-1,41322,-1,-1,-1,-1,0,41322,-1,-1,-1,-1,0,2000,0,0,0,0,0,128,128,128,0,0,10164>10164,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,35,35,-1
13596,null,,1,true,true,false,0,0,0,0,-2,-1,-1,-1,-1,-1,-1,41323,5,-1,-1,41323,-1,-1,-1,-1,0,41323,-1,-1,-1,-1,0,2000,0,0,0,0,0,128,128,128,0,0,10177>10164,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,35,35,-1
13597,null,,1,true,true,false,0,0,0,0,-2,-1,-1,-1,-1,-1,-1,41323,5,-1,-1,41323,-1,-1,-1,-1,0,41323,-1,-1,-1,-1,0,2000,0,0,0,0,0,128,128,128,0,0,10177>10164,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,35,35,-1
13598,Runecrafting guild teleport,,100,false,true,false,1,0,0,0,-2,-1,-1,-1,-1,-1,-1,41517,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,465,373,0,0,0,-1,128,128,128,0,0,,,,,,,,Break,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,61,61,-1
13599,Air altar teleport,,100,false,true,false,1,0,0,0,-2,-1,-1,-1,-1,-1,-1,41543,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,465,373,0,0,0,-1,128,128,128,0,0,,,,,,,,Break,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,52,52,-1
13600,Mind altar teleport,,100,false,true,false,1,0,0,0,-2,-1,-1,-1,-1,-1,-1,41516,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,465,373,0,0,0,-1,128,128,128,0,0,,,,,,,,Break,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,53,53,-1
13601,Water altar teleport,,100,false,true,false,1,0,0,0,-2,-1,-1,-1,-1,-1,-1,41558,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,465,373,0,0,0,-1,128,128,128,0,0,,,,,,,,Break,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,54,54,-1
13602,Earth altar teleport,,100,false,true,false,1,0,0,0,-2,-1,-1,-1,-1,-1,-1,41554,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,465,373,0,0,0,-1,128,128,128,0,0,,,,,,,,Break,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,54,54,-1
13603,Fire altar teleport,,100,false,true,false,1,0,0,0,-2,-1,-1,-1,-1,-1,-1,41531,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,465,373,0,0,0,-1,128,128,128,0,0,,,,,,,,Break,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,53,53,-1
13604,Body altar teleport,,100,false,true,false,1,0,0,0,-2,-1,-1,-1,-1,-1,-1,41541,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,465,373,0,0,0,-1,128,128,128,0,0,,,,,,,,Break,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,53,53,-1
13605,Cosmic altar teleport,,100,true,true,false,1,0,0,0,-2,-1,-1,-1,-1,-1,-1,41523,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,465,373,1010,0,0,-1,128,128,128,0,0,,,,,,,,Break,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,59,59,-1
13606,Chaos altar teleport,,100,true,true,false,1,0,0,0,-2,-1,-1,-1,-1,-1,-1,41518,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,465,373,0,0,0,-1,128,128,128,0,0,,,,,,,,Break,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,55,55,-1
13607,Nature altar teleport,,100,true,true,false,1,0,0,0,-2,-1,-1,-1,-1,-1,-1,41567,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,465,373,0,0,0,-1,128,128,128,0,0,,,,,,,,Break,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,56,56,-1
13608,Law altar teleport,,100,true,true,false,1,0,0,0,-2,-1,-1,-1,-1,-1,-1,41535,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,465,373,0,0,0,-1,128,128,128,0,0,,,,,,,,Break,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,53,53,-1
13609,Death altar teleport,,100,true,true,false,1,0,0,0,-2,-1,-1,-1,-1,-1,-1,41555,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,465,373,0,0,0,-1,128,128,128,0,0,,,,,,,,Break,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,55,55,-1
13610,Blood altar teleport,,100,true,true,false,1,0,0,0,-2,-1,-1,-1,-1,-1,-1,41526,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,465,373,0,0,0,-1,128,128,128,0,0,,,,,,,,Break,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,55,55,-1
13611,Astral altar teleport,,100,true,true,false,1,0,0,0,-2,-1,-1,-1,-1,-1,-1,41524,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,465,373,0,0,0,-1,128,128,128,0,0,,,,,,,,Break,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,56,56,-1
13612,Runecrafter hat,,20,false,true,false,0,0,0,0,-2,-1,-1,-1,-1,-1,-1,41534,0,-1,-1,41371,215,-1,41356,-1,0,41450,391,-1,41349,-1,0,976,141,81,0,0,-12,128,128,128,0,0,,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,624=1;641=0;11=0;14=0;0=0;1=0;2=0;4=0;3=3;5=3;6=3;7=3;9=3;8=3;59=1,194,194,-1
13613,Runecrafter hat,,20,false,true,false,0,0,0,0,-2,-1,-1,-1,-1,-1,-1,41519,0,-1,-1,41378,-1,-1,41359,-1,0,41449,-1,-1,41346,-1,0,976,141,81,0,0,-12,128,128,128,0,0,,,,,,,,,Wear,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,624=1;641=0;11=0;14=0;0=0;1=0;2=0;4=0;3=3;5=3;6=3;7=3;9=3;8=3;59=1,198,198,-1
13614,Runecrafter robe,,75,false,true,false,0,0,0,0,-2,-1,-1,-1,-1,-1,-1,41561,4,6,-1,41365,41367,-1,-1,-1,0,41439,41446,-1,-1,-1,0,976,303,144,0,-1,19,128,128,128,0,0,,,,,,,,,Wear,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,641=0;11=0;14=0;0=0;1=0;2=0;4=0;3=5;5=5;6=5;7=5;9=5;8=5;417=0,196,196,-1
13615,Runecrafter hat,,75,false,true,false,0,0,0,0,-2,-1,-1,-1,-1,-1,-1,41568,0,-1,-1,41372,215,-1,41362,-1,0,41448,391,-1,41348,-1,0,976,141,81,0,0,-12,128,128,128,0,0,,,,,,,,,Wear,Goggles,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,624=1;641=0;11=0;14=0;0=0;1=0;2=0;4=0;3=3;5=3;6=3;7=3;9=3;8=3,205,205,-1
13616,Runecrafter hat,,75,false,true,false,0,0,0,0,-2,-1,-1,-1,-1,-1,-1,41534,0,-1,-1,41371,215,-1,41356,-1,0,41450,391,-1,41349,-1,0,976,141,81,0,0,-12,128,128,128,0,0,,,,,,,,,Wear,Goggles,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,624=1;641=0;11=0;14=0;0=0;1=0;2=0;4=0;3=3;5=3;6=3;7=3;9=3;8=3,205,205,-1
13617,Runecrafter skirt,,75,false,true,false,0,0,0,0,-2,-1,-1,-1,-1,-1,-1,41545,7,-1,-1,41380,-1,-1,-1,-1,0,41455,-1,-1,-1,-1,0,1360,180,105,0,3,-19,128,128,128,0,0,,,,,,,,,Wear,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,641=0;11=0;14=0;0=0;1=0;2=0;4=0;3=4;5=4;6=4;7=4;9=4;8=4,177,177,-1
13618,Runecrafter gloves,,75,false,true,false,0,0,0,0,-2,-1,-1,-1,-1,-1,-1,41550,9,-1,-1,41384,-1,-1,-1,-1,0,41459,-1,-1,-1,-1,0,984,462,990,0,-5,1,128,128,128,0,0,,,,,,,,,Wear,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,641=0;11=0;14=0;0=0;1=0;2=0;4=0;3=2;5=2;6=2;7=2;9=2;8=2,178,178,-1
13619,Runecrafter robe,,75,false,true,false,0,0,0,0,-2,-1,-1,-1,-1,-1,-1,41540,4,6,-1,41366,41370,-1,-1,-1,0,41442,41443,-1,-1,-1,0,976,303,144,0,-1,19,128,128,128,0,0,,,,,,,,,Wear,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,641=0;11=0;14=0;0=0;1=0;2=0;4=0;3=5;5=5;6=5;7=5;9=5;8=5;417=0,202,202,-1
13620,Runecrafter hat,,75,false,true,false,0,0,0,0,-2,-1,-1,-1,-1,-1,-1,41571,0,-1,-1,41376,-1,-1,41357,-1,0,41452,-1,-1,41357,-1,0,976,141,81,0,0,-12,128,128,128,0,0,,,,,,,,,Wear,Goggles,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,624=1;641=0;11=0;14=0;0=0;1=0;2=0;4=0;3=3;5=3;6=3;7=3;9=3;8=3,205,205,-1
13621,Runecrafter hat,,75,false,true,false,0,0,0,0,-2,-1,-1,-1,-1,-1,-1,41519,0,-1,-1,41378,-1,-1,41359,-1,0,41449,-1,-1,41346,-1,0,976,141,81,0,0,-12,128,128,128,0,0,,,,,,,,,Wear,Goggles,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,624=1;641=0;11=0;14=0;0=0;1=0;2=0;4=0;3=3;5=3;6=3;7=3;9=3;8=3,205,205,-1
13622,Runecrafter skirt,,75,false,true,false,0,0,0,0,-2,-1,-1,-1,-1,-1,-1,41572,7,-1,-1,41381,-1,-1,-1,-1,0,41457,-1,-1,-1,-1,0,1360,180,105,0,3,-19,128,128,128,0,0,,,,,,,,,Wear,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,641=0;11=0;14=0;0=0;1=0;2=0;4=0;3=4;5=4;6=4;7=4;9=4;8=4,183,183,-1
13623,Runecrafter gloves,,75,false,true,false,0,0,0,0,-2,-1,-1,-1,-1,-1,-1,41533,9,-1,-1,41385,-1,-1,-1,-1,0,41460,-1,-1,-1,-1,0,984,462,990,0,-5,1,128,128,128,0,0,,,,,,,,,Wear,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,641=0;11=0;14=0;0=0;1=0;2=0;4=0;3=2;5=2;6=2;7=2;9=2;8=2,184,184,-1
13624,Runecrafter robe,,75,false,true,false,0,0,0,0,-2,-1,-1,-1,-1,-1,-1,41557,4,6,-1,41364,41369,-1,-1,-1,0,41440,41445,-1,-1,-1,0,976,303,144,0,-1,19,128,128,128,0,0,,,,,,,,,Wear,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,641=0;11=0;14=0;0=0;1=0;2=0;4=0;3=5;5=5;6=5;7=5;9=5;8=5;417=0,202,202,-1
13625,Runecrafter hat,,75,false,true,false,0,0,0,0,-2,-1,-1,-1,-1,-1,-1,41570,0,-1,-1,41375,215,-1,41361,-1,0,41447,391,-1,41351,-1,0,976,141,81,0,0,-12,128,128,128,0,0,,,,,,,,,Wear,Goggles,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,624=1;641=0;11=0;14=0;0=0;1=0;2=0;4=0;3=3;5=3;6=3;7=3;9=3;8=3,211,211,-1
13626,Runecrafter hat,,75,false,true,false,0,0,0,0,-2,-1,-1,-1,-1,-1,-1,41511,0,-1,-1,41374,215,-1,41363,39991,0,41451,391,-1,41347,39101,0,976,141,81,0,0,-12,128,128,128,0,0,,,,,,,,,Wear,Goggles,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,641=0;11=0;14=0;0=0;1=0;2=0;4=0;3=3;5=3;6=3;7=3;9=3;8=3;624=1,221,221,-1
13627,Runecrafter skirt,,75,false,true,false,0,0,0,0,-2,-1,-1,-1,-1,-1,-1,41563,7,-1,-1,41382,-1,-1,-1,-1,0,41458,-1,-1,-1,-1,0,1360,180,105,0,3,-19,128,128,128,0,0,,,,,,,,,Wear,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,641=0;11=0;14=0;0=0;1=0;2=0;4=0;3=4;5=4;6=4;7=4;9=4;8=4,183,183,-1
