raid,event,tick,down_number,walk_ticks,hand_count,bloat_hp_pct
630f537c-d33a-45cb-9b00-f0dcadb0cc38,hands_drop,89,,,16,34.2
630f537c-d33a-45cb-9b00-f0dcadb0cc38,hands_splat,92,,,16,34.2
630f537c-d33a-45cb-9b00-f0dcadb0cc38,hands_drop,93,,,16,34.2
630f537c-d33a-45cb-9b00-f0dcadb0cc38,hands_splat,96,,,16,34.2
630f537c-d33a-45cb-9b00-f0dcadb0cc38,hands_drop,97,,,15,34.2
630f537c-d33a-45cb-9b00-f0dcadb0cc38,hands_splat,100,,,15,34.2
630f537c-d33a-45cb-9b00-f0dcadb0cc38,hands_drop,101,,,16,34.2
630f537c-d33a-45cb-9b00-f0dcadb0cc38,hands_splat,104,,,16,34.2
630f537c-d33a-45cb-9b00-f0dcadb0cc38,hands_drop,105,,,16,34.2
630f537c-d33a-45cb-9b00-f0dcadb0cc38,hands_splat,108,,,16,34.2
630f537c-d33a-45cb-9b00-f0dcadb0cc38,hands_drop,109,,,16,34.2
630f537c-d33a-45cb-9b00-f0dcadb0cc38,down,111,2,37,,
630f537c-d33a-45cb-9b00-f0dcadb0cc38,hands_splat,112,,,16,34.2
67b78c8f-8f3e-4d9e-a861-4c7587a5cb1a,hands_drop,0,,,16,100.0
67b78c8f-8f3e-4d9e-a861-4c7587a5cb1a,hands_splat,3,,,16,100.0
67b78c8f-8f3e-4d9e-a861-4c7587a5cb1a,hands_drop,6,,,16,100.0
67b78c8f-8f3e-4d9e-a861-4c7587a5cb1a,hands_splat,9,,,16,100.0
67b78c8f-8f3e-4d9e-a861-4c7587a5cb1a,hands_drop,12,,,16,100.0
67b78c8f-8f3e-4d9e-a861-4c7587a5cb1a,hands_splat,15,,,16,100.0
67b78c8f-8f3e-4d9e-a861-4c7587a5cb1a,hands_drop,18,,,15,100.0
67b78c8f-8f3e-4d9e-a861-4c7587a5cb1a,hands_splat,21,,,15,100.0
67b78c8f-8f3e-4d9e-a861-4c7587a5cb1a,hands_drop,24,,,16,100.0
67b78c8f-8f3e-4d9e-a861-4c7587a5cb1a,hands_splat,27,,,16,100.0
67b78c8f-8f3e-4d9e-a861-4c7587a5cb1a,hands_drop,30,,,15,100.0
67b78c8f-8f3e-4d9e-a861-4c7587a5cb1a,hands_splat,33,,,15,100.0
67b78c8f-8f3e-4d9e-a861-4c7587a5cb1a,hands_drop,36,,,15,100.0
67b78c8f-8f3e-4d9e-a861-4c7587a5cb1a,hands_splat,39,,,15,100.0
67b78c8f-8f3e-4d9e-a861-4c7587a5cb1a,down,42,1,42,,
67b78c8f-8f3e-4d9e-a861-4c7587a5cb1a,hands_drop,42,,,15,100.0
67b78c8f-8f3e-4d9e-a861-4c7587a5cb1a,hands_splat,45,,,15,100.0
67b78c8f-8f3e-4d9e-a861-4c7587a5cb1a,hands_drop,48,,,16,93.19
67b78c8f-8f3e-4d9e-a861-4c7587a5cb1a,hands_splat,51,,,16,93.1
67b78c8f-8f3e-4d9e-a861-4c7587a5cb1a,hands_drop,54,,,16,86.76
67b78c8f-8f3e-4d9e-a861-4c7587a5cb1a,hands_splat,57,,,16,86.76
67b78c8f-8f3e-4d9e-a861-4c7587a5cb1a,hands_drop,60,,,16,77.1
67b78c8f-8f3e-4d9e-a861-4c7587a5cb1a,hands_splat,63,,,16,73.76
67b78c8f-8f3e-4d9e-a861-4c7587a5cb1a,hands_drop,66,,,15,68.29
67b78c8f-8f3e-4d9e-a861-4c7587a5cb1a,hands_splat,69,,,15,59.24
67b78c8f-8f3e-4d9e-a861-4c7587a5cb1a,hands_drop,72,,,15,56.48
67b78c8f-8f3e-4d9e-a861-4c7587a5cb1a,up,75,,,,
67b78c8f-8f3e-4d9e-a861-4c7587a5cb1a,hands_splat,75,,,15,53.86
67b78c8f-8f3e-4d9e-a861-4c7587a5cb1a,hands_drop,78,,,15,53.86
67b78c8f-8f3e-4d9e-a861-4c7587a5cb1a,hands_splat,81,,,15,53.86
67b78c8f-8f3e-4d9e-a861-4c7587a5cb1a,hands_drop,84,,,15,53.86
67b78c8f-8f3e-4d9e-a861-4c7587a5cb1a,hands_splat,87,,,15,53.86
67b78c8f-8f3e-4d9e-a861-4c7587a5cb1a,hands_drop,90,,,16,53.86
67b78c8f-8f3e-4d9e-a861-4c7587a5cb1a,hands_splat,93,,,16,53.86
67b78c8f-8f3e-4d9e-a861-4c7587a5cb1a,hands_drop,96,,,16,53.86
67b78c8f-8f3e-4d9e-a861-4c7587a5cb1a,hands_splat,99,,,16,53.86
67b78c8f-8f3e-4d9e-a861-4c7587a5cb1a,hands_drop,102,,,16,53.86
67b78c8f-8f3e-4d9e-a861-4c7587a5cb1a,hands_splat,105,,,16,53.86
67b78c8f-8f3e-4d9e-a861-4c7587a5cb1a,hands_drop,108,,,16,53.86
67b78c8f-8f3e-4d9e-a861-4c7587a5cb1a,down,110,2,34,,
67b78c8f-8f3e-4d9e-a861-4c7587a5cb1a,hands_splat,111,,,16,53.86
67b78c8f-8f3e-4d9e-a861-4c7587a5cb1a,hands_drop,114,,,16,51.1
67b78c8f-8f3e-4d9e-a861-4c7587a5cb1a,hands_splat,117,,,16,50.19
67b78c8f-8f3e-4d9e-a861-4c7587a5cb1a,hands_drop,120,,,16,38.38
67b78c8f-8f3e-4d9e-a861-4c7587a5cb1a,hands_splat,123,,,16,30.05
67b78c8f-8f3e-4d9e-a861-4c7587a5cb1a,hands_drop,126,,,16,28.62
67b78c8f-8f3e-4d9e-a861-4c7587a5cb1a,hands_splat,129,,,16,20.1
67b78c8f-8f3e-4d9e-a861-4c7587a5cb1a,hands_drop,130,,,15,20.1
67b78c8f-8f3e-4d9e-a861-4c7587a5cb1a,hands_splat,133,,,15,16.62
67b78c8f-8f3e-4d9e-a861-4c7587a5cb1a,hands_drop,134,,,15,13.95
67b78c8f-8f3e-4d9e-a861-4c7587a5cb1a,hands_splat,137,,,15,8.62
67b78c8f-8f3e-4d9e-a861-4c7587a5cb1a,hands_drop,138,,,16,5.29
67b78c8f-8f3e-4d9e-a861-4c7587a5cb1a,hands_splat,141,,,16,4.71
67b78c8f-8f3e-4d9e-a861-4c7587a5cb1a,hands_drop,142,,,16,2.14
67b78c8f-8f3e-4d9e-a861-4c7587a5cb1a,up,143,,,,
67b78c8f-8f3e-4d9e-a861-4c7587a5cb1a,hands_splat,145,,,16,0.0
6cc2ed49-b3a8-4a9d-99a4-9a87ec373978,hands_drop,0,,,15,100.0
6cc2ed49-b3a8-4a9d-99a4-9a87ec373978,hands_splat,3,,,15,100.0
6cc2ed49-b3a8-4a9d-99a4-9a87ec373978,hands_drop,6,,,16,100.0
6cc2ed49-b3a8-4a9d-99a4-9a87ec373978,hands_splat,9,,,16,100.0
6cc2ed49-b3a8-4a9d-99a4-9a87ec373978,hands_drop,12,,,16,100.0
6cc2ed49-b3a8-4a9d-99a4-9a87ec373978,hands_splat,15,,,16,100.0
6cc2ed49-b3a8-4a9d-99a4-9a87ec373978,hands_drop,18,,,16,100.0
6cc2ed49-b3a8-4a9d-99a4-9a87ec373978,hands_splat,21,,,16,100.0
6cc2ed49-b3a8-4a9d-99a4-9a87ec373978,hands_drop,24,,,16,100.0
6cc2ed49-b3a8-4a9d-99a4-9a87ec373978,hands_splat,27,,,16,100.0
6cc2ed49-b3a8-4a9d-99a4-9a87ec373978,hands_drop,30,,,15,100.0
6cc2ed49-b3a8-4a9d-99a4-9a87ec373978,hands_splat,33,,,15,99.79
6cc2ed49-b3a8-4a9d-99a4-9a87ec373978,hands_drop,36,,,16,99.79
6cc2ed49-b3a8-4a9d-99a4-9a87ec373978,hands_splat,39,,,16,99.79
6cc2ed49-b3a8-4a9d-99a4-9a87ec373978,down,41,1,41,,
6cc2ed49-b3a8-4a9d-99a4-9a87ec373978,hands_drop,42,,,15,99.79
6cc2ed49-b3a8-4a9d-99a4-9a87ec373978,hands_splat,45,,,15,96.0
6cc2ed49-b3a8-4a9d-99a4-9a87ec373978,hands_drop,48,,,15,84.29
6cc2ed49-b3a8-4a9d-99a4-9a87ec373978,hands_splat,51,,,15,81.54
6cc2ed49-b3a8-4a9d-99a4-9a87ec373978,hands_drop,54,,,15,75.12
6cc2ed49-b3a8-4a9d-99a4-9a87ec373978,hands_splat,57,,,15,72.83
6cc2ed49-b3a8-4a9d-99a4-9a87ec373978,hands_drop,60,,,16,66.75
6cc2ed49-b3a8-4a9d-99a4-9a87ec373978,hands_splat,63,,,16,64.54
6cc2ed49-b3a8-4a9d-99a4-9a87ec373978,hands_drop,66,,,15,58.08
6cc2ed49-b3a8-4a9d-99a4-9a87ec373978,hands_splat,69,,,15,56.0
6cc2ed49-b3a8-4a9d-99a4-9a87ec373978,hands_drop,72,,,15,55.92
6cc2ed49-b3a8-4a9d-99a4-9a87ec373978,up,74,,,,
6cc2ed49-b3a8-4a9d-99a4-9a87ec373978,hands_splat,75,,,15,49.29
6cc2ed49-b3a8-4a9d-99a4-9a87ec373978,hands_drop,78,,,16,49.25
6cc2ed49-b3a8-4a9d-99a4-9a87ec373978,hands_splat,81,,,16,49.17
6cc2ed49-b3a8-4a9d-99a4-9a87ec373978,hands_drop,84,,,16,49.17
6cc2ed49-b3a8-4a9d-99a4-9a87ec373978,hands_splat,87,,,16,49.12
6cc2ed49-b3a8-4a9d-99a4-9a87ec373978,hands_drop,90,,,15,49.08
6cc2ed49-b3a8-4a9d-99a4-9a87ec373978,hands_splat,93,,,15,49.08
6cc2ed49-b3a8-4a9d-99a4-9a87ec373978,hands_drop,96,,,15,49.08
6cc2ed49-b3a8-4a9d-99a4-9a87ec373978,hands_splat,99,,,15,49.08
6cc2ed49-b3a8-4a9d-99a4-9a87ec373978,hands_drop,102,,,16,49.08
6cc2ed49-b3a8-4a9d-99a4-9a87ec373978,hands_splat,105,,,16,49.08
6cc2ed49-b3a8-4a9d-99a4-9a87ec373978,hands_drop,108,,,16,49.08
6cc2ed49-b3a8-4a9d-99a4-9a87ec373978,hands_splat,111,,,16,49.08
6cc2ed49-b3a8-4a9d-99a4-9a87ec373978,down,112,2,37,,
6cc2ed49-b3a8-4a9d-99a4-9a87ec373978,hands_drop,114,,,16,49.08
6cc2ed49-b3a8-4a9d-99a4-9a87ec373978,hands_splat,117,,,16,48.71
6cc2ed49-b3a8-4a9d-99a4-9a87ec373978,hands_drop,120,,,15,44.71
6cc2ed49-b3a8-4a9d-99a4-9a87ec373978,hands_splat,123,,,15,42.38
6cc2ed49-b3a8-4a9d-99a4-9a87ec373978,hands_drop,126,,,15,33.83
6cc2ed49-b3a8-4a9d-99a4-9a87ec373978,hands_splat,129,,,15,30.38
6cc2ed49-b3a8-4a9d-99a4-9a87ec373978,hands_drop,130,,,16,30.38
6cc2ed49-b3a8-4a9d-99a4-9a87ec373978,hands_splat,133,,,16,24.92
6cc2ed49-b3a8-4a9d-99a4-9a87ec373978,hands_drop,134,,,16,21.12
6cc2ed49-b3a8-4a9d-99a4-9a87ec373978,hands_splat,137,,,16,19.33
6cc2ed49-b3a8-4a9d-99a4-9a87ec373978,hands_drop,138,,,15,17.58
6cc2ed49-b3a8-4a9d-99a4-9a87ec373978,hands_splat,141,,,15,11.5
6cc2ed49-b3a8-4a9d-99a4-9a87ec373978,hands_drop,142,,,16,11.5
6cc2ed49-b3a8-4a9d-99a4-9a87ec373978,up,145,,,,
6cc2ed49-b3a8-4a9d-99a4-9a87ec373978,hands_splat,145,,,16,11.38
6cc2ed49-b3a8-4a9d-99a4-9a87ec373978,hands_drop,146,,,15,11.38
6cc2ed49-b3a8-4a9d-99a4-9a87ec373978,hands_splat,149,,,15,11.38
6cc2ed49-b3a8-4a9d-99a4-9a87ec373978,hands_drop,150,,,16,11.38
6cc2ed49-b3a8-4a9d-99a4-9a87ec373978,hands_splat,153,,,16,11.33
6cc2ed49-b3a8-4a9d-99a4-9a87ec373978,hands_drop,154,,,16,11.33
6cc2ed49-b3a8-4a9d-99a4-9a87ec373978,hands_splat,157,,,16,11.33
6cc2ed49-b3a8-4a9d-99a4-9a87ec373978,hands_drop,158,,,16,11.33
6cc2ed49-b3a8-4a9d-99a4-9a87ec373978,hands_splat,161,,,16,11.33
6cc2ed49-b3a8-4a9d-99a4-9a87ec373978,hands_drop,162,,,16,11.33
6cc2ed49-b3a8-4a9d-99a4-9a87ec373978,hands_splat,165,,,16,11.33
6cc2ed49-b3a8-4a9d-99a4-9a87ec373978,hands_drop,166,,,16,11.33
6cc2ed49-b3a8-4a9d-99a4-9a87ec373978,hands_splat,169,,,16,11.33
6cc2ed49-b3a8-4a9d-99a4-9a87ec373978,hands_drop,170,,,15,11.33
6cc2ed49-b3a8-4a9d-99a4-9a87ec373978,hands_splat,173,,,15,11.33
6cc2ed49-b3a8-4a9d-99a4-9a87ec373978,hands_drop,174,,,15,11.33
6cc2ed49-b3a8-4a9d-99a4-9a87ec373978,hands_splat,177,,,15,11.33
6cc2ed49-b3a8-4a9d-99a4-9a87ec373978,hands_drop,178,,,15,11.33
6cc2ed49-b3a8-4a9d-99a4-9a87ec373978,hands_splat,181,,,15,11.33
6cc2ed49-b3a8-4a9d-99a4-9a87ec373978,hands_drop,182,,,16,11.33
6cc2ed49-b3a8-4a9d-99a4-9a87ec373978,down,184,3,38,,
6cc2ed49-b3a8-4a9d-99a4-9a87ec373978,hands_splat,185,,,16,11.33
6cc2ed49-b3a8-4a9d-99a4-9a87ec373978,hands_drop,186,,,16,11.33
6cc2ed49-b3a8-4a9d-99a4-9a87ec373978,hands_splat,189,,,16,10.17
6cc2ed49-b3a8-4a9d-99a4-9a87ec373978,hands_drop,190,,,16,9.46
6cc2ed49-b3a8-4a9d-99a4-9a87ec373978,hands_splat,193,,,16,3.21
6cc2ed49-b3a8-4a9d-99a4-9a87ec373978,hands_drop,194,,,16,1.62
6cc2ed49-b3a8-4a9d-99a4-9a87ec373978,hands_splat,197,,,16,0.0
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_drop,0,,,15,100.0
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_splat,3,,,15,100.0
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_drop,6,,,16,100.0
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_splat,9,,,16,100.0
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_drop,12,,,16,100.0
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_splat,15,,,16,100.0
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_drop,18,,,15,100.0
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_splat,21,,,15,100.0
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_drop,24,,,15,100.0
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_splat,27,,,15,100.0
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_drop,30,,,15,100.0
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_splat,33,,,15,100.0
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_drop,36,,,15,100.0
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_splat,39,,,15,100.0
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_drop,42,,,16,100.0
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_splat,45,,,16,100.0
6ef866d5-4ec4-46e3-9e17-db4233f54d00,down,46,1,46,,
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_drop,48,,,16,100.0
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_splat,51,,,16,100.0
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_drop,54,,,16,91.39
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_splat,57,,,16,87.17
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_drop,60,,,16,85.72
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_splat,63,,,16,82.06
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_drop,66,,,16,79.39
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_splat,69,,,16,79.39
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_drop,72,,,16,74.89
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_splat,75,,,16,74.89
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_drop,78,,,16,74.89
6ef866d5-4ec4-46e3-9e17-db4233f54d00,up,79,,,,
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_splat,81,,,16,74.89
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_drop,84,,,16,74.89
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_splat,87,,,16,74.89
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_drop,90,,,16,74.89
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_splat,93,,,16,74.89
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_drop,96,,,14,74.89
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_splat,99,,,14,74.89
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_drop,102,,,16,74.89
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_splat,105,,,16,74.89
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_drop,108,,,14,74.89
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_splat,111,,,14,74.89
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_drop,114,,,15,74.89
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_splat,117,,,15,74.89
6ef866d5-4ec4-46e3-9e17-db4233f54d00,down,120,2,40,,
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_drop,120,,,16,74.89
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_splat,123,,,16,74.89
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_drop,126,,,15,73.78
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_splat,129,,,15,71.17
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_drop,132,,,15,66.28
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_splat,135,,,15,66.28
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_drop,138,,,15,61.06
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_splat,141,,,15,58.94
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_drop,144,,,15,57.67
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_splat,147,,,15,52.83
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_drop,150,,,15,52.83
6ef866d5-4ec4-46e3-9e17-db4233f54d00,up,153,,,,
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_splat,153,,,15,52.83
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_drop,156,,,16,52.83
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_splat,159,,,16,52.83
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_drop,162,,,15,52.83
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_splat,165,,,15,52.83
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_drop,168,,,16,52.83
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_splat,171,,,16,52.83
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_drop,174,,,16,52.83
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_splat,177,,,16,52.83
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_drop,180,,,16,52.83
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_splat,183,,,16,52.83
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_drop,186,,,15,52.83
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_splat,189,,,15,52.83
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_drop,192,,,15,52.83
6ef866d5-4ec4-46e3-9e17-db4233f54d00,down,195,3,41,,
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_splat,195,,,15,52.83
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_drop,198,,,15,52.83
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_splat,201,,,15,50.06
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_drop,204,,,16,49.56
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_splat,207,,,16,47.33
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_drop,210,,,16,44.17
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_splat,213,,,16,42.0
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_drop,216,,,16,38.39
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_splat,219,,,16,36.0
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_drop,220,,,16,34.11
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_splat,223,,,16,34.11
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_drop,224,,,16,34.11
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_splat,227,,,16,34.11
6ef866d5-4ec4-46e3-9e17-db4233f54d00,up,228,,,,
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_drop,228,,,16,34.11
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_splat,231,,,16,34.11
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_drop,232,,,16,34.11
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_splat,235,,,16,34.11
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_drop,236,,,15,34.11
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_splat,239,,,15,34.11
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_drop,240,,,16,34.11
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_splat,243,,,16,34.11
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_drop,244,,,14,34.11
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_splat,247,,,14,34.11
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_drop,248,,,16,34.11
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_splat,251,,,16,34.11
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_drop,252,,,16,34.11
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_splat,255,,,16,34.11
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_drop,256,,,15,34.11
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_splat,259,,,15,34.11
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_drop,260,,,16,34.11
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_splat,263,,,16,34.11
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_drop,264,,,16,34.11
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_splat,267,,,16,34.11
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_drop,268,,,16,34.11
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_splat,271,,,16,34.11
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_drop,272,,,16,34.11
6ef866d5-4ec4-46e3-9e17-db4233f54d00,down,273,4,44,,
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_splat,275,,,16,34.11
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_drop,276,,,15,34.11
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_splat,279,,,15,34.11
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_drop,280,,,16,30.44
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_splat,283,,,16,30.44
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_drop,284,,,16,30.44
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_splat,287,,,16,28.89
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_drop,288,,,15,28.89
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_splat,291,,,15,22.78
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_drop,292,,,15,22.78
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_splat,295,,,15,21.17
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_drop,296,,,16,21.17
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_splat,299,,,16,21.17
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_drop,300,,,15,16.17
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_splat,303,,,15,16.17
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_drop,304,,,14,16.17
6ef866d5-4ec4-46e3-9e17-db4233f54d00,up,306,,,,
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_splat,307,,,14,16.17
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_drop,308,,,15,16.17
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_splat,311,,,15,16.17
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_drop,312,,,16,16.17
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_splat,315,,,16,16.17
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_drop,316,,,16,16.17
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_splat,319,,,16,16.17
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_drop,320,,,15,16.17
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_splat,323,,,15,16.17
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_drop,324,,,16,16.17
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_splat,327,,,16,16.17
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_drop,328,,,15,16.17
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_splat,331,,,15,16.17
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_drop,332,,,16,16.17
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_splat,335,,,16,16.17
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_drop,336,,,16,16.17
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_splat,339,,,16,16.17
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_drop,340,,,16,16.17
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_splat,343,,,16,16.17
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_drop,344,,,16,16.17
6ef866d5-4ec4-46e3-9e17-db4233f54d00,down,347,5,40,,
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_splat,347,,,16,16.17
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_drop,348,,,15,16.17
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_splat,351,,,15,16.17
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_drop,352,,,16,16.17
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_splat,355,,,16,11.72
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_drop,356,,,15,10.17
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_splat,359,,,15,4.89
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_drop,360,,,16,4.89
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_splat,363,,,16,4.89
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_drop,364,,,16,3.56
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_splat,367,,,16,3.56
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_drop,368,,,15,3.56
6ef866d5-4ec4-46e3-9e17-db4233f54d00,hands_splat,371,,,15,0.0
74700b67-6c79-41d8-b441-c7d96629348a,down,41,1,41,,
74700b67-6c79-41d8-b441-c7d96629348a,up,74,,,,
