raid,x,y,first_tick,last_tick,run_ticks,ended_near_bloodspawn_death
305dfb7c-fd53-482c-9dad-a050913926c4,3167,4437,364,393,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3175,4442,365,394,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3162,4440,365,394,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3166,4438,365,394,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3167,4438,366,395,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3163,4440,366,395,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3175,4441,366,395,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3166,4437,367,396,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3176,4442,367,396,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3165,4438,368,397,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3165,4436,368,397,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3177,4443,368,397,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3165,4437,369,398,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3176,4443,369,398,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3164,4438,370,399,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3175,4443,370,399,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3163,4437,371,400,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3174,4443,371,400,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3166,4439,371,400,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3174,4444,372,401,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3163,4436,372,401,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3163,4435,373,402,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3164,4440,373,402,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3162,4435,374,403,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3174,4446,374,403,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3175,4445,375,404,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3161,4435,375,404,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3176,4444,376,405,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3160,4435,376,405,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3164,4437,376,405,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3161,4436,377,406,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3177,4444,377,406,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3162,4436,378,407,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3161,4437,378,407,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3177,4442,379,408,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3177,4441,380,409,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3164,4436,381,410,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3164,4439,381,410,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3178,4441,381,410,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3165,4440,382,411,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3178,4440,382,411,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3165,4441,383,412,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3162,4451,383,412,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3162,4438,383,412,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3178,4439,383,412,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3179,4439,384,413,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3166,4442,384,413,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3161,4439,384,413,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3167,4443,385,414,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3161,4452,385,414,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3180,4439,385,414,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3161,4453,386,415,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3163,4441,386,415,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3179,4440,386,415,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3164,4441,387,416,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3161,4454,387,416,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3162,4453,388,417,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3177,4438,388,417,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3176,4437,389,418,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3166,4441,389,418,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3162,4452,389,418,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3162,4439,390,419,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3175,4436,390,419,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3161,4451,390,419,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3167,4442,390,419,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3174,4435,391,420,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3160,4450,391,420,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3161,4438,391,420,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3168,4443,391,420,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3160,4451,392,421,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3173,4436,392,421,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3160,4438,392,421,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3168,4444,392,421,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3169,4444,393,422,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3160,4452,393,422,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3173,4437,393,422,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3161,4440,394,423,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3173,4438,394,423,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3170,4444,394,423,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3171,4444,395,424,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3162,4450,395,424,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3172,4438,395,424,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3161,4441,395,424,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3163,4450,396,425,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3162,4441,396,425,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3170,4443,396,425,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3173,4439,396,425,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3163,4440,397,426,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3164,4450,397,426,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3169,4442,397,426,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3174,4440,397,426,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3163,4439,398,427,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3175,4440,398,427,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3165,4450,398,427,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3168,4441,398,427,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3167,4440,399,428,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3175,4439,399,428,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3162,4440,399,428,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3165,4451,399,428,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3175,4438,400,429,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3165,4452,400,429,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3175,4437,401,430,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3166,4453,401,430,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3161,4442,401,430,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3166,4438,401,430,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3162,4442,402,431,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3167,4454,402,431,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3176,4436,402,431,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3167,4437,402,431,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3177,4435,403,432,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3168,4437,403,432,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3166,4455,403,432,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3163,4442,403,432,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3164,4442,404,433,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3178,4436,404,433,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3165,4456,404,433,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3169,4437,404,433,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3164,4456,405,434,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3164,4443,405,434,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3179,4436,405,434,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3170,4438,405,434,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3178,4435,406,435,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3165,4457,406,435,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3171,4439,406,435,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3165,4442,406,435,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3171,4440,407,436,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3166,4457,407,436,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3166,4440,408,437,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3176,4435,408,437,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3171,4441,408,437,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3167,4457,408,437,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3168,4456,409,438,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3171,4442,409,438,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3174,4437,410,439,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3171,4443,410,439,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3169,4455,410,439,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3164,4440,410,439,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3170,4454,411,440,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3170,4442,411,440,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3174,4438,411,440,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3171,4454,412,441,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3169,4441,412,441,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3174,4439,412,441,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3164,4438,412,441,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3164,4437,413,442,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3172,4454,413,442,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3168,4440,413,442,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3173,4454,414,443,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3165,4436,414,443,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3174,4441,414,443,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3167,4439,414,443,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3175,4442,415,444,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3167,4438,415,444,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3173,4455,415,444,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3166,4436,415,444,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3165,4437,416,445,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3173,4456,416,445,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3175,4443,416,445,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3167,4436,417,446,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3165,4438,417,446,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3173,4457,417,446,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3176,4442,417,446,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3173,4458,418,447,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3167,4435,418,447,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3164,4439,418,447,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3177,4441,418,447,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3178,4441,419,448,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3172,4457,419,448,29,False
305dfb7c-fd53-482c-9dad-a050913926c4,3166,4435,419,448,29,False
39c0d85d-f6ca-40f4-a04d-5a69843ceb4b,3169,4444,69,82,13,False
39c0d85d-f6ca-40f4-a04d-5a69843ceb4b,3165,4450,69,82,13,False
39c0d85d-f6ca-40f4-a04d-5a69843ceb4b,3171,4445,69,159,90,False
39c0d85d-f6ca-40f4-a04d-5a69843ceb4b,3174,4441,69,159,90,False
39c0d85d-f6ca-40f4-a04d-5a69843ceb4b,3172,4443,69,159,90,False
39c0d85d-f6ca-40f4-a04d-5a69843ceb4b,3170,4448,159,172,13,False
39c0d85d-f6ca-40f4-a04d-5a69843ceb4b,3170,4451,159,172,13,False
39c0d85d-f6ca-40f4-a04d-5a69843ceb4b,3168,4449,159,172,13,False
39c0d85d-f6ca-40f4-a04d-5a69843ceb4b,3170,4451,173,202,29,False
39c0d85d-f6ca-40f4-a04d-5a69843ceb4b,3173,4452,159,203,44,False
39c0d85d-f6ca-40f4-a04d-5a69843ceb4b,3175,4449,159,204,45,False
39c0d85d-f6ca-40f4-a04d-5a69843ceb4b,3169,4452,175,204,29,False
39c0d85d-f6ca-40f4-a04d-5a69843ceb4b,3168,4452,176,205,29,False
39c0d85d-f6ca-40f4-a04d-5a69843ceb4b,3172,4453,176,205,29,False
39c0d85d-f6ca-40f4-a04d-5a69843ceb4b,3171,4454,177,206,29,False
39c0d85d-f6ca-40f4-a04d-5a69843ceb4b,3174,4450,177,206,29,False
39c0d85d-f6ca-40f4-a04d-5a69843ceb4b,3167,4451,177,206,29,False
39c0d85d-f6ca-40f4-a04d-5a69843ceb4b,3166,4450,178,207,29,False
39c0d85d-f6ca-40f4-a04d-5a69843ceb4b,3171,4455,178,207,29,False
39c0d85d-f6ca-40f4-a04d-5a69843ceb4b,3173,4451,178,207,29,False
39c0d85d-f6ca-40f4-a04d-5a69843ceb4b,3165,4450,179,208,29,False
39c0d85d-f6ca-40f4-a04d-5a69843ceb4b,3170,4456,179,208,29,False
39c0d85d-f6ca-40f4-a04d-5a69843ceb4b,3172,4452,179,208,29,False
39c0d85d-f6ca-40f4-a04d-5a69843ceb4b,3164,4451,180,209,29,False
39c0d85d-f6ca-40f4-a04d-5a69843ceb4b,3170,4457,180,209,29,False
39c0d85d-f6ca-40f4-a04d-5a69843ceb4b,3172,4451,180,209,29,False
39c0d85d-f6ca-40f4-a04d-5a69843ceb4b,3171,4457,181,210,29,False
39c0d85d-f6ca-40f4-a04d-5a69843ceb4b,3163,4452,181,210,29,False
39c0d85d-f6ca-40f4-a04d-5a69843ceb4b,3172,4450,181,210,29,False
39c0d85d-f6ca-40f4-a04d-5a69843ceb4b,3172,4449,182,211,29,False
39c0d85d-f6ca-40f4-a04d-5a69843ceb4b,3162,4453,182,211,29,False
39c0d85d-f6ca-40f4-a04d-5a69843ceb4b,3172,4457,182,211,29,False
39c0d85d-f6ca-40f4-a04d-5a69843ceb4b,3171,4448,183,212,29,False
39c0d85d-f6ca-40f4-a04d-5a69843ceb4b,3173,4457,183,212,29,False
39c0d85d-f6ca-40f4-a04d-5a69843ceb4b,3174,4456,184,213,29,False
39c0d85d-f6ca-40f4-a04d-5a69843ceb4b,3170,4448,184,213,29,False
39c0d85d-f6ca-40f4-a04d-5a69843ceb4b,3164,4452,184,213,29,False
39c0d85d-f6ca-40f4-a04d-5a69843ceb4b,3164,4453,185,214,29,False
39c0d85d-f6ca-40f4-a04d-5a69843ceb4b,3175,4455,185,214,29,False
39c0d85d-f6ca-40f4-a04d-5a69843ceb4b,3169,4448,185,214,29,False
39c0d85d-f6ca-40f4-a04d-5a69843ceb4b,3175,4454,186,215,29,False
39c0d85d-f6ca-40f4-a04d-5a69843ceb4b,3170,4449,186,215,29,False
39c0d85d-f6ca-40f4-a04d-5a69843ceb4b,3163,4453,186,215,29,False
39c0d85d-f6ca-40f4-a04d-5a69843ceb4b,3176,4453,187,216,29,False
39c0d85d-f6ca-40f4-a04d-5a69843ceb4b,3170,4450,187,216,29,False
39c0d85d-f6ca-40f4-a04d-5a69843ceb4b,3169,4451,188,217,29,False
39c0d85d-f6ca-40f4-a04d-5a69843ceb4b,3161,4453,188,217,29,False
39c0d85d-f6ca-40f4-a04d-5a69843ceb4b,3176,4452,188,217,29,False
39c0d85d-f6ca-40f4-a04d-5a69843ceb4b,3160,4454,189,218,29,False
39c0d85d-f6ca-40f4-a04d-5a69843ceb4b,3176,4451,189,218,29,False
39c0d85d-f6ca-40f4-a04d-5a69843ceb4b,3169,4453,190,218,28,False
39c0d85d-f6ca-40f4-a04d-5a69843ceb4b,3160,4455,190,218,28,False
39c0d85d-f6ca-40f4-a04d-5a69843ceb4b,3177,4452,190,218,28,False
39c0d85d-f6ca-40f4-a04d-5a69843ceb4b,3170,4452,191,218,27,False
39c0d85d-f6ca-40f4-a04d-5a69843ceb4b,3160,4456,191,218,27,False
39c0d85d-f6ca-40f4-a04d-5a69843ceb4b,3177,4453,191,218,27,False
39c0d85d-f6ca-40f4-a04d-5a69843ceb4b,3171,4451,192,218,26,False
39c0d85d-f6ca-40f4-a04d-5a69843ceb4b,3161,4456,192,218,26,False
39c0d85d-f6ca-40f4-a04d-5a69843ceb4b,3177,4454,192,218,26,False
39c0d85d-f6ca-40f4-a04d-5a69843ceb4b,3171,4450,193,218,25,False
39c0d85d-f6ca-40f4-a04d-5a69843ceb4b,3162,4456,193,218,25,False
39c0d85d-f6ca-40f4-a04d-5a69843ceb4b,3178,4455,193,218,25,False
39c0d85d-f6ca-40f4-a04d-5a69843ceb4b,3179,4455,194,218,24,False
39c0d85d-f6ca-40f4-a04d-5a69843ceb4b,3163,4456,194,218,24,False
39c0d85d-f6ca-40f4-a04d-5a69843ceb4b,3162,4457,195,218,23,False
39c0d85d-f6ca-40f4-a04d-5a69843ceb4b,3178,4456,195,218,23,False
39c0d85d-f6ca-40f4-a04d-5a69843ceb4b,3173,4450,195,218,23,False
39c0d85d-f6ca-40f4-a04d-5a69843ceb4b,3177,4457,196,218,22,False
39c0d85d-f6ca-40f4-a04d-5a69843ceb4b,3161,4458,196,218,22,False
39c0d85d-f6ca-40f4-a04d-5a69843ceb4b,3178,4458,197,218,21,False
39c0d85d-f6ca-40f4-a04d-5a69843ceb4b,3171,4449,197,218,21,False
39c0d85d-f6ca-40f4-a04d-5a69843ceb4b,3160,4458,197,218,21,False
39c0d85d-f6ca-40f4-a04d-5a69843ceb4b,3179,4458,198,218,20,False
39c0d85d-f6ca-40f4-a04d-5a69843ceb4b,3161,4457,198,218,20,False
39c0d85d-f6ca-40f4-a04d-5a69843ceb4b,3178,4457,199,218,19,False
39c0d85d-f6ca-40f4-a04d-5a69843ceb4b,3169,4450,199,218,19,False
39c0d85d-f6ca-40f4-a04d-5a69843ceb4b,3163,4457,200,218,18,False
39c0d85d-f6ca-40f4-a04d-5a69843ceb4b,3168,4450,200,218,18,False
39c0d85d-f6ca-40f4-a04d-5a69843ceb4b,3177,4456,200,218,18,False
39c0d85d-f6ca-40f4-a04d-5a69843ceb4b,3164,4456,201,218,17,False
39c0d85d-f6ca-40f4-a04d-5a69843ceb4b,3168,4449,201,218,17,False
39c0d85d-f6ca-40f4-a04d-5a69843ceb4b,3178,4454,202,218,16,False
39c0d85d-f6ca-40f4-a04d-5a69843ceb4b,3165,4456,202,218,16,False
39c0d85d-f6ca-40f4-a04d-5a69843ceb4b,3168,4448,202,218,16,False
39c0d85d-f6ca-40f4-a04d-5a69843ceb4b,3178,4453,203,218,15,False
39c0d85d-f6ca-40f4-a04d-5a69843ceb4b,3166,4456,203,218,15,False
39c0d85d-f6ca-40f4-a04d-5a69843ceb4b,3168,4447,203,218,15,False
39c0d85d-f6ca-40f4-a04d-5a69843ceb4b,3179,4454,204,218,14,False
39c0d85d-f6ca-40f4-a04d-5a69843ceb4b,3167,4455,204,218,14,False
39c0d85d-f6ca-40f4-a04d-5a69843ceb4b,3168,4454,205,218,13,False
39c0d85d-f6ca-40f4-a04d-5a69843ceb4b,3179,4456,206,218,12,False
39c0d85d-f6ca-40f4-a04d-5a69843ceb4b,3169,4454,206,218,12,False
39c0d85d-f6ca-40f4-a04d-5a69843ceb4b,3167,4450,207,218,11,False
39c0d85d-f6ca-40f4-a04d-5a69843ceb4b,3170,4454,207,218,11,False
39c0d85d-f6ca-40f4-a04d-5a69843ceb4b,3171,4454,208,218,10,False
39c0d85d-f6ca-40f4-a04d-5a69843ceb4b,3172,4454,209,218,9,False
39c0d85d-f6ca-40f4-a04d-5a69843ceb4b,3169,4449,209,218,9,False
39c0d85d-f6ca-40f4-a04d-5a69843ceb4b,3176,4456,209,218,9,False
39c0d85d-f6ca-40f4-a04d-5a69843ceb4b,3176,4455,210,218,8,False
39c0d85d-f6ca-40f4-a04d-5a69843ceb4b,3173,4453,210,218,8,False
39c0d85d-f6ca-40f4-a04d-5a69843ceb4b,3174,4452,211,218,7,False
39c0d85d-f6ca-40f4-a04d-5a69843ceb4b,3176,4454,211,218,7,False
39c0d85d-f6ca-40f4-a04d-5a69843ceb4b,3170,4447,211,218,7,False
39c0d85d-f6ca-40f4-a04d-5a69843ceb4b,3175,4453,212,218,6,False
39c0d85d-f6ca-40f4-a04d-5a69843ceb4b,3171,4446,212,218,6,False
39c0d85d-f6ca-40f4-a04d-5a69843ceb4b,3175,4452,212,218,6,False
39c0d85d-f6ca-40f4-a04d-5a69843ceb4b,3174,4453,213,218,5,False
39c0d85d-f6ca-40f4-a04d-5a69843ceb4b,3172,4445,213,218,5,False
39c0d85d-f6ca-40f4-a04d-5a69843ceb4b,3177,4451,214,218,4,False
39c0d85d-f6ca-40f4-a04d-5a69843ceb4b,3172,4444,214,218,4,False
39c0d85d-f6ca-40f4-a04d-5a69843ceb4b,3173,4452,214,218,4,False
39c0d85d-f6ca-40f4-a04d-5a69843ceb4b,3172,4452,215,218,3,False
39c0d85d-f6ca-40f4-a04d-5a69843ceb4b,3171,4443,215,218,3,False
39c0d85d-f6ca-40f4-a04d-5a69843ceb4b,3178,4451,215,218,3,False
39c0d85d-f6ca-40f4-a04d-5a69843ceb4b,3179,4451,216,218,2,False
39c0d85d-f6ca-40f4-a04d-5a69843ceb4b,3171,4442,216,218,2,False
39c0d85d-f6ca-40f4-a04d-5a69843ceb4b,3171,4452,216,218,2,False
39c0d85d-f6ca-40f4-a04d-5a69843ceb4b,3172,4453,217,218,1,False
39c0d85d-f6ca-40f4-a04d-5a69843ceb4b,3180,4451,217,218,1,False
39c0d85d-f6ca-40f4-a04d-5a69843ceb4b,3171,4441,217,218,1,False
39c0d85d-f6ca-40f4-a04d-5a69843ceb4b,3165,4441,209,223,14,True
39c0d85d-f6ca-40f4-a04d-5a69843ceb4b,3170,4444,209,223,14,True
3d30c636-cd48-431a-9efe-6a2a12a31a0e,3169,4450,49,62,13,False
3d30c636-cd48-431a-9efe-6a2a12a31a0e,3171,4440,49,64,15,False
3d30c636-cd48-431a-9efe-6a2a12a31a0e,3174,4441,49,65,16,False
3d30c636-cd48-431a-9efe-6a2a12a31a0e,3176,4447,49,66,17,False
3d30c636-cd48-431a-9efe-6a2a12a31a0e,3177,4448,49,159,110,False
3d30c636-cd48-431a-9efe-6a2a12a31a0e,3174,4449,49,159,110,False
3d30c636-cd48-431a-9efe-6a2a12a31a0e,3168,4446,159,172,13,False
3d30c636-cd48-431a-9efe-6a2a12a31a0e,3167,4450,159,172,13,False
3d30c636-cd48-431a-9efe-6a2a12a31a0e,3165,4443,159,172,13,False
3d30c636-cd48-431a-9efe-6a2a12a31a0e,3168,4444,159,173,14,False
3d30c636-cd48-431a-9efe-6a2a12a31a0e,3170,4445,159,173,14,False
56216003-6bb6-4095-a47e-0aecb84e252d,3166,4450,39,52,13,False
56216003-6bb6-4095-a47e-0aecb84e252d,3163,4450,39,52,13,False
56216003-6bb6-4095-a47e-0aecb84e252d,3177,4445,39,56,17,False
56216003-6bb6-4095-a47e-0aecb84e252d,3177,4447,39,69,30,False
56216003-6bb6-4095-a47e-0aecb84e252d,3165,4450,69,82,13,False
56216003-6bb6-4095-a47e-0aecb84e252d,3168,4444,69,82,13,False
56216003-6bb6-4095-a47e-0aecb84e252d,3177,4446,39,86,47,False
56216003-6bb6-4095-a47e-0aecb84e252d,3179,4446,69,119,50,False
56216003-6bb6-4095-a47e-0aecb84e252d,3178,4446,69,119,50,False
56216003-6bb6-4095-a47e-0aecb84e252d,3165,4450,119,132,13,False
56216003-6bb6-4095-a47e-0aecb84e252d,3171,4444,119,133,14,False
56216003-6bb6-4095-a47e-0aecb84e252d,3177,4445,119,136,17,False
5905be94-8610-436b-805c-f4b10359086c,3167,4450,79,92,13,False
5905be94-8610-436b-805c-f4b10359086c,3170,4442,79,93,14,False
5905be94-8610-436b-805c-f4b10359086c,3177,4445,79,96,17,False
5905be94-8610-436b-805c-f4b10359086c,3178,4444,79,97,18,False
5905be94-8610-436b-805c-f4b10359086c,3176,4444,79,97,18,False
5905be94-8610-436b-805c-f4b10359086c,3168,4444,79,121,42,False
5905be94-8610-436b-805c-f4b10359086c,3166,4443,109,122,13,False
5905be94-8610-436b-805c-f4b10359086c,3164,4450,109,122,13,False
5905be94-8610-436b-805c-f4b10359086c,3169,4445,94,123,29,False
5905be94-8610-436b-805c-f4b10359086c,3170,4446,95,124,29,False
5905be94-8610-436b-805c-f4b10359086c,3172,4444,109,124,15,False
5905be94-8610-436b-805c-f4b10359086c,3171,4447,96,125,29,False
5905be94-8610-436b-805c-f4b10359086c,3172,4448,97,126,29,False
5905be94-8610-436b-805c-f4b10359086c,3176,4453,109,126,17,False
5905be94-8610-436b-805c-f4b10359086c,3178,4449,109,126,17,False
5905be94-8610-436b-805c-f4b10359086c,3176,4451,109,126,17,False
5905be94-8610-436b-805c-f4b10359086c,3173,4448,98,127,29,False
5905be94-8610-436b-805c-f4b10359086c,3174,4449,99,128,29,False
5905be94-8610-436b-805c-f4b10359086c,3175,4450,100,129,29,False
5905be94-8610-436b-805c-f4b10359086c,3176,4450,101,130,29,False
5905be94-8610-436b-805c-f4b10359086c,3175,4451,102,131,29,False
5905be94-8610-436b-805c-f4b10359086c,3174,4451,103,132,29,False
5905be94-8610-436b-805c-f4b10359086c,3173,4452,104,133,29,False
5905be94-8610-436b-805c-f4b10359086c,3172,4453,105,134,29,False
5905be94-8610-436b-805c-f4b10359086c,3171,4454,106,135,29,False
5905be94-8610-436b-805c-f4b10359086c,3172,4454,107,136,29,False
5905be94-8610-436b-805c-f4b10359086c,3173,4454,108,137,29,False
5905be94-8610-436b-805c-f4b10359086c,3171,4453,110,139,29,False
5b6fc2b0-f267-4f13-8d1d-8bfdb8397c6d,3167,4450,39,69,30,False
