module,function,source,line,exclusive_seconds,exclusive_percent,inclusive_seconds,inclusive_percent
USER32,SetWindowRgn,[unknown],0,0.000000,0.000000,0.002929,0.011270
torirs-profile,UITreeSceneBridge_EnsureFont,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\uitree_scene_bridge.c,336,0.000000,0.000000,0.002927,0.011262
d3d9,[5AD76168],,0,0.000000,0.000000,0.002927,0.011262
torirs-profile,UITree_MarkNodeDirty,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,1438,0.002926,0.011258,0.002926,0.011258
torirs-profile,osrs230_parse,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\net\rev\osrs230\osrs230_parse.c,59,0.002926,0.011258,0.002926,0.011258
torirs-profile,Task_Dat2DbTableLoad_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\<artificial>,38,0.000000,0.000000,0.002926,0.011258
torirs-profile,rs_cs2_yield_if_group_missing,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\rs_cs2_host.c,216,0.000000,0.000000,0.002926,0.011258
torirs-profile,osrs239_player_info_read,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\net\rev\osrs239\osrs239_entity_info.c,1202,0.000000,0.000000,0.002926,0.011258
kernel32,InterlockedExchangeAdd,[unknown],0,0.002925,0.011254,0.002925,0.011254
kernel32,QueryPerformanceFrequency,[unknown],0,0.002925,0.011254,0.002925,0.011254
d3d9,[5AD72E11],,0,0.000000,0.000000,0.002925,0.011254
torirs-profile,Task_PluginAssetRead_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\plugin\task_plugin_io.c,385,0.000000,0.000000,0.002925,0.011254
ntdll,RtlLockHeap,[unknown],0,0.002924,0.011251,0.002924,0.011251
ntdll,NtDeviceIoControlFile,[unknown],0,0.002924,0.011251,0.002924,0.011251
USER32,GetWindowLongW,[unknown],0,0.000000,0.000000,0.002924,0.011251
USER32,CallNextHookEx,[unknown],0,0.000000,0.000000,0.002924,0.011251
WS2_32,[7473CE81],,0,0.000000,0.000000,0.002924,0.011251
torirs-profile,Task_Dat2IdkLoad_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\task_dat2_idk_load.c,26,0.000000,0.000000,0.002924,0.011251
WS2_32,[747613CB],,0,0.000000,0.000000,0.002924,0.011251
WS2_32,[74726168],,0,0.000000,0.000000,0.002924,0.011251
kernel32,LocalReAlloc,[unknown],0,0.000000,0.000000,0.002924,0.011251
USER32,MoveWindow,[unknown],0,0.000000,0.000000,0.002924,0.011251
torirs-profile,CS2VM2_PushCallScript,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,11654,0.002923,0.011247,0.002923,0.011247
torirs-profile,read_jstring,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\dat2_component.c,19,0.000000,0.000000,0.002922,0.011243
torirs-profile,ToriDraw_BonesMerge,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_model_transform.c,46,0.002917,0.011224,0.002917,0.011224
ntdll,bsearch,[unknown],0,0.001994,0.007672,0.001994,0.007672
ntdll,RtlMultiAppendUnicodeStringBuffer,[unknown],0,0.000000,0.000000,0.001994,0.007672
ntdll,RtlDosApplyFileIsolationRedirection_Ustr,[unknown],0,0.000000,0.000000,0.001994,0.007672
ntdll,NtRequestWaitReplyPort,[unknown],0,0.000000,0.000000,0.001994,0.007672
kernel32,FreeLibrary,[unknown],0,0.000000,0.000000,0.001994,0.007672
ntdll,LdrUnloadDll,[unknown],0,0.000000,0.000000,0.001994,0.007672
ntdll,RtlFindActivationContextSectionString,[unknown],0,0.000000,0.000000,0.001994,0.007672
torirs-profile,world_dyn_register_mover,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\world\world_cycle.c,1421,0.001966,0.007565,0.001966,0.007565
torirs-profile,world_dyn_register_npcs,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\world\world_cycle.c,1483,0.000000,0.000000,0.001966,0.007565
torirs-profile,App_RefreshAfterTreeMutation,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\app.c,28024,0.000000,0.000000,0.001964,0.007557
torirs-profile,PlatformXIO_Js5GetProgress,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\platform\platform_x_io.c,1044,0.000000,0.000000,0.001964,0.007557
torirs-profile,revconfig_num_mul,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\revconfig\revconfig.c,435,0.001963,0.007553,0.001963,0.007553
torirs-profile,revconfig_num_shift,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\revconfig\revconfig.c,508,0.000000,0.000000,0.001963,0.007553
torirs-profile,api_cfg_bool,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\plugin\torirs_plugin_host.c,1395,0.000000,0.000000,0.001963,0.007553
torirs-profile,revconfig_num_expr,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\revconfig\revconfig.c,597,0.000000,0.000000,0.001963,0.007553
torirs-profile,tileind_draw,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\<artificial>,29,0.000000,0.000000,0.001963,0.007553
torirs-profile,App_IfEventsGetEffective,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\app.c,783,0.001962,0.007549,0.001962,0.007549
torirs-profile,UITree_ComponentIsPassThrough,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_input.c,84,0.000000,0.000000,0.001962,0.007549
msvcrt,sopen,[unknown],0,0.000000,0.000000,0.001961,0.007545
torirs-profile,dat2disk_fopen_index,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\dat2disk.c,659,0.000000,0.000000,0.001961,0.007545
torirs-profile,dat2_file_store_has_table,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\dat2disk.c,830,0.000000,0.000000,0.001961,0.007545
msvcrt,fopen,[unknown],0,0.000000,0.000000,0.001961,0.007545
kernel32,CreateFileA,[unknown],0,0.000000,0.000000,0.001961,0.007545
msvcrt,fsopen,[unknown],0,0.000000,0.000000,0.001961,0.007545
msvcrt,mktemp,[unknown],0,0.000000,0.000000,0.001961,0.007545
torirs-profile,paint_limit_init,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\render\torirs_frame.c,1835,0.001960,0.007541,0.001960,0.007541
torirs-profile,World_UpdateMoverMovementAndAnimation,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\world\world_cycle.c,136,0.001957,0.007530,0.001957,0.007530
ntdll,RtlZeroHeap,[unknown],0,0.001957,0.007530,0.001957,0.007530
torirs-profile,minimap_bake_tile,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\minimap.c,690,0.001957,0.007530,0.001957,0.007530
ntdll,LdrAlternateResourcesEnabled,[unknown],0,0.000000,0.000000,0.001957,0.007530
USER32,SendMessageW,[unknown],0,0.000000,0.000000,0.001956,0.007526
IMM32,ImmSetActiveContext,[unknown],0,0.000000,0.000000,0.001956,0.007526
USER32,DeregisterShellHookWindow,[unknown],0,0.000000,0.000000,0.001956,0.007526
torirs-profile,varp_install,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\task_dat2_varp_load.c,118,0.000000,0.000000,0.001956,0.007526
torirs-profile,tileind_init,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\<artificial>,105,0.001955,0.007522,0.001955,0.007522
kernel32,BaseInitAppcompatCacheSupport,[unknown],0,0.001955,0.007522,0.001955,0.007522
kernel32,ExitProcess,[unknown],0,0.000000,0.000000,0.001955,0.007522
ntdll,RtlDestroyEnvironment,[unknown],0,0.000000,0.000000,0.001955,0.007522
kernel32,IsValidLocale,[unknown],0,0.000000,0.000000,0.001955,0.007522
torirs-profile,ToriRS_MapTerrainFromRSCache,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\torirs_map_from_rscache.c,12,0.000000,0.000000,0.001955,0.007522
torirs-profile,wnd_proc,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\platform\platform_win32gdi.c,384,0.000000,0.000000,0.001955,0.007522
torirs-profile,__divdi3,R:\winlibs_staging_msvcrt32\gcc-15.2.0\build_mingw\i686-w64-mingw32\libgcc\..\..\..\libgcc\libgcc2.c,1212,0.001954,0.007518,0.001954,0.007518
torirs-profile,varp_decode_group,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\task_dat2_varp_load.c,107,0.000000,0.000000,0.001954,0.007518
torirs-profile,app_world_height,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\<artificial>,8804,0.001953,0.007515,0.001953,0.007515
torirs-profile,UITree_ComponentOrAncestorHidden,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,4497,0.001953,0.007515,0.001953,0.007515
torirs-profile,UITree_GetRelativeX,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,4098,0.000000,0.000000,0.001953,0.007515
torirs-profile,UITree_EnsureLayoutFor,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_layout.c,246,0.000000,0.000000,0.001953,0.007515
d3d9,[5AD7501A],,0,0.000000,0.000000,0.001953,0.007515
torirs-profile,app_overlay_outline_scenery,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\app.c,3175,0.000000,0.000000,0.001953,0.007515
ntdll,RtlNtStatusToDosErrorNoTeb,[unknown],0,0.001952,0.007511,0.001952,0.007511
torirs-profile,RSCache_EntityOpsDecodeCondSubOp,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\dat2_entity_ops.c,140,0.000000,0.000000,0.001952,0.007511
torirs-profile,emit_plugin_canvas_pass,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_emit.c,2633,0.000000,0.000000,0.001952,0.007511
ntdll,RtlNtStatusToDosError,[unknown],0,0.000000,0.000000,0.001952,0.007511
torirs-profile,bake_runtime_hook_from_torirs,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\uitree_from_component.c,25,0.001951,0.007507,0.001951,0.007507
torirs-profile,ToriDraw_TriangleFlat,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\triangles\toridraw_triangle_flat.u.c,34,0.001951,0.007507,0.001951,0.007507
kernel32,SetThreadContext,[unknown],0,0.000000,0.000000,0.001951,0.007507
msvcrt,_unDNameEx,[unknown],0,0.000000,0.000000,0.001951,0.007507
torirs-profile,TorirsModelInstCache_Free,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\torirs_model_inst_cache.c,73,0.000000,0.000000,0.001951,0.007507
torirs-profile,UITree_BakePackRuntimeHooks,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\uitree_from_component.c,77,0.000000,0.000000,0.001951,0.007507
kernel32,SetUnhandledExceptionFilter,[unknown],0,0.000000,0.000000,0.001951,0.007507
kernel32,VirtualQuery,[unknown],0,0.000000,0.000000,0.001951,0.007507
torirs-profile,app_seq_frame_count,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\app.c,8850,0.000000,0.000000,0.001950,0.007503
torirs-profile,World_EntityFace,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\world\world_cycle.c,395,0.000000,0.000000,0.001950,0.007503
USER32,PeekMessageA,[unknown],0,0.000000,0.000000,0.001950,0.007503
torirs-profile,World_StepEntityAnimation,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\world\world_cycle.c,735,0.000000,0.000000,0.001950,0.007503
d3d9,[5AD72B22],,0,0.001949,0.007499,0.001949,0.007499
d3d9,[5AD75F70],,0,0.000000,0.000000,0.001949,0.007499
d3d9,[5AD7406B],,0,0.000000,0.000000,0.001949,0.007499
d3d9,[5AD75F42],,0,0.000000,0.000000,0.001949,0.007499
torirs-profile,ToriDraw_SceneSpriteAdd,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_scene.c,551,0.001947,0.007491,0.001947,0.007491
torirs-profile,idset_add,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\task_world_load.c,40,0.001947,0.007491,0.001947,0.007491
WS2HELP,WahReferenceContextByHandle,[unknown],0,0.001947,0.007491,0.001947,0.007491
torirs-profile,tcp_poll,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\platform\net_transport_tcp.c,28,0.000000,0.000000,0.001947,0.007491
torirs-profile,CreateTask_Dat2ModelLoad,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\task_dat2_model_load.c,78,0.001946,0.007488,0.001946,0.007488
torirs-profile,raster_gouraudhsllightness_screen_alpha_bary_branching_s4_ordered,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\gouraudhsllightness\gouraudhsllightness.screen.alpha.bary.branching.s4.c,182,0.001945,0.007484,0.001945,0.007484
torirs-profile,collect_nodes_recursive,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_input.c,508,0.001941,0.007468,0.001941,0.007468
torirs-profile,UITree_CollectNodesAt,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_input.c,650,0.000000,0.000000,0.001941,0.007468
torirs-profile,RS_Minimenu_Build,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\rs_minimenu_build.c,950,0.000000,0.000000,0.001941,0.007468
torirs-profile,draw_texture_scanline_opaque_blend_branching_lerp8_v3_ordered,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\texture\span\tex.span.sse2.u.c,709,0.001939,0.007461,0.001939,0.007461
torirs-profile,raster_texshadeblend_persp_texopaque_branching_lerp8_v3_ordered,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\texture\texshadeblend.persp.texopaque.branching.lerp8_v3.u.c,35,0.000000,0.000000,0.001939,0.007461
