module,function,source,line,exclusive_seconds,exclusive_percent,inclusive_seconds,inclusive_percent
torirs-profile,api_draw_tile,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\plugin\torirs_plugin_host.c,2676,0.000000,0.000000,0.009817,0.016407
torirs-profile,Task_AppCS1Eval_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\app.c,5480,0.000000,0.000000,0.009769,0.016326
USER32,IMPSetIMEA,[unknown],0,0.000000,0.000000,0.009769,0.016326
torirs-profile,smooth_fadexy,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\noise.c,48,0.009753,0.016300,0.009753,0.016300
torirs-profile,soft3d_execute_measured,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\platform\platform_sdl2_renderer_soft3d.c,1401,0.009745,0.016286,0.009745,0.016286
ntdll,ZwSetInformationFile,[unknown],0,0.009743,0.016283,0.009743,0.016283
torirs-profile,hmap_resize,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\hmap\hmap.h,503,0.008803,0.014712,0.008803,0.014712
torirs-profile,dat2_buildcache_map_free,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\dat2_buildcache.c,148,0.000000,0.000000,0.008803,0.014712
torirs-profile,emit_chat,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_emit.c,1104,0.002929,0.004895,0.008787,0.014685
d3d9,[5AD76159],,0,0.000000,0.000000,0.008784,0.014680
GDI32,DeleteDC,[unknown],0,0.000000,0.000000,0.008784,0.014680
d3d9,[5AD76438],,0,0.000000,0.000000,0.008783,0.014679
torirs-profile,read_arguments,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\dat2_component.c,44,0.000000,0.000000,0.008781,0.014675
torirs-profile,read_jstring,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\dat2_component.c,19,0.000000,0.000000,0.008781,0.014675
kernel32,QueryPerformanceCounter,[unknown],0,0.008770,0.014657,0.008770,0.014657
kernel32,TlsGetValue,[unknown],0,0.007845,0.013111,0.007845,0.013111
USER32,DeregisterShellHookWindow,[unknown],0,0.000000,0.000000,0.007818,0.013066
USER32,GetSubMenu,[unknown],0,0.000000,0.000000,0.007818,0.013066
USER32,CreateIconIndirect,[unknown],0,0.000000,0.000000,0.007818,0.013066
USER32,UserClientDllInitialize,[unknown],0,0.000000,0.000000,0.007818,0.013066
USER32,CreateWindowExW,[unknown],0,0.000000,0.000000,0.007818,0.013066
USER32,RegisterClassA,[unknown],0,0.000000,0.000000,0.007818,0.013066
IMM32,ImmSetActiveContext,[unknown],0,0.000000,0.000000,0.007818,0.013066
USER32,SendMessageW,[unknown],0,0.000000,0.000000,0.007818,0.013066
USER32,LookupIconIdFromDirectoryEx,[unknown],0,0.000000,0.000000,0.007818,0.013066
ntdll,NtReadFile,[unknown],0,0.007816,0.013063,0.007816,0.013063
torirs-profile,wnd_proc,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\platform\platform_win32gdi.c,384,0.000000,0.000000,0.007815,0.013061
d3d9,[5AD76144],,0,0.000000,0.000000,0.007809,0.013051
torirs-profile,ToriRS_LocationFromRSCacheDat2,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\torirs_location_from_rscache.c,119,0.000000,0.000000,0.007807,0.013047
d3d9,[5AD8C783],,0,0.000000,0.000000,0.007807,0.013047
msvcrt,qsort,[unknown],0,0.007803,0.013041,0.007803,0.013041
torirs-profile,blendmap_build,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\blendmap.c,102,0.005859,0.009792,0.007795,0.013027
ntdll,RtlLookupAtomInAtomTable,[unknown],0,0.000000,0.000000,0.006916,0.011558
torirs-profile,pack_resolve_font,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\<artificial>,320,0.006856,0.011458,0.006856,0.011458
d3d9,[5AD75086],,0,0.000000,0.000000,0.006843,0.011436
USER32,GetWindowLongW,[unknown],0,0.000000,0.000000,0.006835,0.011423
USER32,IsWindow,[unknown],0,0.000000,0.000000,0.006835,0.011423
torirs-profile,world_builder_resolve_loc_for_place,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\world_scenery.u.c,49,0.006832,0.011418,0.006832,0.011418
torirs-profile,scenery_debug_record,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\world_scenery.u.c,612,0.006831,0.011416,0.006831,0.011416
torirs-profile,[anon_533ac],C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\app.c,8799,0.005892,0.009847,0.005892,0.009847
torirs-profile,api_cfg_bool,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\plugin\torirs_plugin_host.c,1395,0.001963,0.003281,0.005882,0.009830
torirs-profile,revconfig_num_unary,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\revconfig\revconfig.c,410,0.005881,0.009829,0.005881,0.009829
torirs-profile,revconfig_num_shift,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\revconfig\revconfig.c,508,0.000000,0.000000,0.005881,0.009829
torirs-profile,revconfig_num_expr,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\revconfig\revconfig.c,597,0.000000,0.000000,0.005881,0.009829
torirs-profile,revconfig_num_mul,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\revconfig\revconfig.c,435,0.000000,0.000000,0.005881,0.009829
torirs-profile,push_builtin_op,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\uitree_builder\uitree_builder_bake.c,581,0.000000,0.000000,0.005867,0.009805
msvcrt,strcmp,[unknown],0,0.005866,0.009804,0.005866,0.009804
torirs-profile,VarPManager_SetVarpOptimistic,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\varp\varp_manager.c,523,0.000000,0.000000,0.005865,0.009802
torirs-profile,scenery_element_position_init,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\world_scenery.u.c,1173,0.005863,0.009799,0.005863,0.009799
torirs-profile,RSCache_Dat2FramemapNewFromArchiveProfile,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\dat2_framemap.c,65,0.000000,0.000000,0.005861,0.009795
torirs-profile,UITree_ApplyText,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,3022,0.000000,0.000000,0.005861,0.009795
WS2HELP,WahReferenceContextByHandle,[unknown],0,0.005860,0.009794,0.005860,0.009794
WS2_32,WSASetEvent,[unknown],0,0.000000,0.000000,0.005860,0.009794
torirs-profile,js5_mark_group_ready,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\js5\js5.c,828,0.005859,0.009792,0.005859,0.009792
kernel32,DuplicateHandle,[unknown],0,0.000000,0.000000,0.005850,0.009777
ntdll,RtlAnsiStringToUnicodeString,[unknown],0,0.000000,0.000000,0.005850,0.009777
torirs-profile,osrs230_parse,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\net\rev\osrs230\osrs230_parse.c,59,0.005843,0.009765,0.005843,0.009765
torirs-profile,osrs239_player_info_read,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\net\rev\osrs239\osrs239_entity_info.c,1202,0.000000,0.000000,0.005843,0.009765
torirs-profile,app_overlay_outline_scenery,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\app.c,3175,0.003886,0.006494,0.005836,0.009753
torirs-profile,app_world_pick_finish,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\app.c,15821,0.000000,0.000000,0.005831,0.009745
torirs-profile,Task_Dat2HitsplatLoad_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\task_dat2_hitsplat_load.c,44,0.000000,0.000000,0.005808,0.009707
torirs-profile,app_world_anim_frame_sound,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\app.c,13794,0.000000,0.000000,0.004908,0.008203
d3d9,[5AD72FB4],,0,0.000000,0.000000,0.004897,0.008184
d3d9,[5AD72F1D],,0,0.000000,0.000000,0.004897,0.008184
torirs-profile,[anon_239466],C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\rs_cs2_dispatch.c,109,0.002943,0.004918,0.004892,0.008176
torirs-profile,world_collision_apply_loc,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\world_collision.u.c,44,0.000000,0.000000,0.004885,0.008164
USER32,MoveWindow,[unknown],0,0.000000,0.000000,0.004885,0.008164
torirs-profile,UITree_ApplyHide,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,2846,0.001954,0.003266,0.004884,0.008162
d3d9,[5AD8C2B1],,0,0.000000,0.000000,0.004884,0.008162
torirs-profile,Task_Dat2EnumLoad_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\task_dat2_enum_load.c,32,0.000000,0.000000,0.004882,0.008159
torirs-profile,CacheProvider_ObjtypeGet,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\cache_provider.c,1726,0.000000,0.000000,0.004878,0.008152
kernel32,CompareStringA,[unknown],0,0.000000,0.000000,0.004878,0.008152
kernel32,FlushViewOfFile,[unknown],0,0.000000,0.000000,0.004878,0.008152
WS2_32,[7473FF02],,0,0.000000,0.000000,0.004878,0.008152
kernel32,EnumSystemLocalesA,[unknown],0,0.000000,0.000000,0.004878,0.008152
torirs-profile,RS_CS2Host_SetOption,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\<artificial>,1666,0.004875,0.008147,0.004875,0.008147
torirs-profile,app_loc_editor_refresh_labels,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\app.c,6711,0.002919,0.004878,0.004865,0.008131
torirs-profile,Task_CS2MiscTransmitDispatch_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\task_cs2_run.c,2382,0.000000,0.000000,0.004853,0.008111
torirs-profile,App_WorldApplyNpcType,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\app.c,27721,0.003927,0.006563,0.003927,0.006563
torirs-profile,app_plugin_local_player,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\plugin\torirs_plugin_bridge.u.c,785,0.001963,0.003281,0.003927,0.006563
torirs-profile,UITree_ComponentShouldEmit,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_host.c,155,0.003925,0.006560,0.003925,0.006560
torirs-profile,app_play_frame_sounds,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\app.c,13702,0.003923,0.006556,0.003923,0.006556
torirs-profile,app_minimenu_font_scene_id,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\app.c,8666,0.003916,0.006545,0.003916,0.006545
d3d9,[5AD75F14],,0,0.000000,0.000000,0.003914,0.006541
torirs-profile,rs_cs2_yield_if_group_missing,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\rs_cs2_host.c,216,0.000000,0.000000,0.003912,0.006538
torirs-profile,dat2_file_store_has_table,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\dat2disk.c,830,0.000000,0.000000,0.003912,0.006538
torirs-profile,dat2disk_fopen_index,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\dat2disk.c,659,0.000000,0.000000,0.003912,0.006538
d3d9,[5AD77CE8],,0,0.000000,0.000000,0.003910,0.006535
d3d9,[5AD77D8E],,0,0.000000,0.000000,0.003910,0.006535
d3d9,[5AD77BD6],,0,0.000000,0.000000,0.003910,0.006535
d3d9,[5AD77C0B],,0,0.000000,0.000000,0.003910,0.006535
torirs-profile,scene_occluders_footprint_hidden,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\painters\scene_occluders.c,693,0.003909,0.006533,0.003909,0.006533
kernel32,LoadLibraryExW,[unknown],0,0.000000,0.000000,0.003907,0.006530
ntdll,RtlValidateUnicodeString,[unknown],0,0.000000,0.000000,0.003907,0.006530
ntdll,LdrLoadDll,[unknown],0,0.000000,0.000000,0.003907,0.006530
torirs-profile,dat1_buildcache_sprite_ref_acquire,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat1\dat1_buildcache.c,1233,0.000000,0.000000,0.003906,0.006528
torirs-profile,varp_decode_group,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\task_dat2_varp_load.c,107,0.000000,0.000000,0.003905,0.006526
USER32,CreateWindowExA,[unknown],0,0.000000,0.000000,0.003904,0.006525
USER32,GetClientRect,[unknown],0,0.001950,0.003259,0.003903,0.006523
torirs-profile,app_rebuild_world_map,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\app.c,9064,0.001947,0.003254,0.003902,0.006521
d3d9,[5AD75E45],,0,0.000000,0.000000,0.003895,0.006510
torirs-profile,Task_CS2SubChangeDispatch_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\task_cs2_run.c,2264,0.000000,0.000000,0.003894,0.006508
USER32,ReleaseCapture,[unknown],0,0.001941,0.003244,0.003890,0.006501
torirs-profile,uitree_component_free_owned,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,1275,0.000000,0.000000,0.002941,0.004915
torirs-profile,UITree_CcDeleteAll,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,2725,0.000000,0.000000,0.002941,0.004915
torirs-profile,uitree_reclaim_subtree,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,1329,0.000000,0.000000,0.002941,0.004915
torirs-profile,ToriDraw_SceneBatchEnd,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_scene.c,1904,0.002938,0.004910,0.002938,0.004910
GDI32,ExtSelectClipRgn,[unknown],0,0.002936,0.004907,0.002936,0.004907
torirs-profile,bridge_ensure_debug_font_at,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\uitree_scene_bridge.c,391,0.000000,0.000000,0.002934,0.004903
torirs-profile,UITreeSceneBridge_EnsureChromeSkin,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\uitree_scene_bridge.c,475,0.000000,0.000000,0.002933,0.004902
torirs-profile,Task_Dat2HealthbarLoad_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\task_dat2_healthbar_load.c,46,0.000000,0.000000,0.002932,0.004900
d3d9,[5AD76150],,0,0.000000,0.000000,0.002932,0.004900
torirs-profile,CreateTask_Dat2ClientScriptLoad,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\task_dat2_clientscript_load.c,76,0.000000,0.000000,0.002932,0.004900
torirs-profile,collision_map_add_loc,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\collision_map.c,226,0.002931,0.004898,0.002931,0.004898
torirs-profile,scenery_register_sharelight,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\world_scenery.u.c,413,0.000000,0.000000,0.002931,0.004898
torirs-profile,Task_ObjModelLoad_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\task_obj_model_load.c,276,0.000000,0.000000,0.002931,0.004898
torirs-profile,uitree_sync_hook_sets,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,342,0.002930,0.004897,0.002930,0.004897
torirs-profile,UITree_MarkNodeDirty,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,1438,0.002930,0.004897,0.002930,0.004897
kernel32,InterlockedCompareExchange,[unknown],0,0.002929,0.004895,0.002929,0.004895
torirs-profile,RSCache_BufferG4,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\rsbuffer.c,233,0.002929,0.004895,0.002929,0.004895
d3d8thk,[71A5435E],,0,0.002929,0.004895,0.002929,0.004895
torirs-profile,Task_Dat2UnderlayLoad_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\task_dat2_underlay_load.c,26,0.002929,0.004895,0.002929,0.004895
GDI32,CreateRectRgn,[unknown],0,0.000000,0.000000,0.002929,0.004895
WS2_32,[74730CFC],,0,0.002928,0.004893,0.002928,0.004893
d3d9,[5AD73927],,0,0.002928,0.004893,0.002928,0.004893
USER32,ScrollWindowEx,[unknown],0,0.000000,0.000000,0.002928,0.004893
USER32,UnhookWinEvent,[unknown],0,0.000000,0.000000,0.002928,0.004893
WS2_32,[74731303],,0,0.000000,0.000000,0.002928,0.004893
torirs-profile,interpolate_curve_at,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\dat2_animaya.c,565,0.000000,0.000000,0.002927,0.004892
torirs-profile,app_world_apply_seq,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\app.c,16570,0.000000,0.000000,0.002927,0.004892
torirs-profile,ToriDraw_BonesMerge,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_model_transform.c,46,0.000000,0.000000,0.002927,0.004892
torirs-profile,[04370001],,0,0.000000,0.000000,0.002927,0.004892
USER32,PeekMessageA,[unknown],0,0.000000,0.000000,0.002927,0.004892
torirs-profile,exec_para_height,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\rs_cs2_host.c,2022,0.000000,0.000000,0.002927,0.004892
d3d8thk,[71A5438F],,0,0.002926,0.004890,0.002926,0.004890
torirs-profile,CreateTask_Dat2ModelLoad,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\task_dat2_model_load.c,78,0.000000,0.000000,0.002926,0.004890
USER32,[EA04070E],,0,0.000000,0.000000,0.002925,0.004888
d3d8thk,[71A53CC2],,0,0.000000,0.000000,0.002925,0.004888
msvcrt,errno,[unknown],0,0.000000,0.000000,0.002925,0.004888
ntdll,RtlValidSid,[unknown],0,0.002924,0.004887,0.002924,0.004887
d3d8thk,[71A5433A],,0,0.002924,0.004887,0.002924,0.004887
d3d8thk,[71A5D234],,0,0.000000,0.000000,0.002924,0.004887
torirs-profile,app_plugin_window_set_open,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\plugin\torirs_plugin_panel.u.c,1306,0.000000,0.000000,0.002924,0.004887
torirs-profile,app_plugin_popout_com,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\plugin\torirs_plugin_panel.u.c,1012,0.000000,0.000000,0.002924,0.004887
torirs-profile,js5_rscache_release_raw,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\js5\js5_rscache.c,44,0.002922,0.004883,0.002922,0.004883
torirs-profile,RS_Audio_Jingle,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\rs_audio.c,1302,0.002922,0.004883,0.002922,0.004883
msvcrt,strncmp,[unknown],0,0.001966,0.003286,0.001966,0.003286
GDI32,GetHFONT,[unknown],0,0.001966,0.003286,0.001966,0.003286
kernel32,SetWaitableTimer,[unknown],0,0.001964,0.003282,0.001964,0.003282
torirs-profile,App_RefreshAfterTreeMutation,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\app.c,28024,0.000000,0.000000,0.001964,0.003282
torirs-profile,app_plugin_draw_select_canvas,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\plugin\torirs_plugin_bridge.u.c,2348,0.001963,0.003281,0.001963,0.003281
torirs-profile,api_local_player,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\plugin\torirs_plugin_host.c,539,0.001962,0.003279,0.001962,0.003279
torirs-profile,api_cfg_color,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\plugin\torirs_plugin_host.c,1420,0.000000,0.000000,0.001962,0.003279
d3d9,[5AD72B2F],,0,0.001961,0.003277,0.001961,0.003277
WS2_32,[7473CEC0],,0,0.000000,0.000000,0.001957,0.003271
WS2_32,[74725951],,0,0.000000,0.000000,0.001957,0.003271
USER32,CallNextHookEx,[unknown],0,0.000000,0.000000,0.001957,0.003271
d3d9,[5AD719D1],,0,0.001956,0.003269,0.001956,0.003269
torirs-profile,UITree_GetLayoutHeight,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,4083,0.001956,0.003269,0.001956,0.003269
d3d9,[5AD7602C],,0,0.000000,0.000000,0.001956,0.003269
ntdll,RtlMultiAppendUnicodeStringBuffer,[unknown],0,0.000000,0.000000,0.001956,0.003269
ntdll,RtlDosSearchPath_U,[unknown],0,0.000000,0.000000,0.001956,0.003269
d3d9,[5AD74F58],,0,0.000000,0.000000,0.001956,0.003269
d3d9,[5AD737BD],,0,0.001955,0.003267,0.001955,0.003267
torirs-profile,minimap_bake_tile,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\minimap.c,690,0.001955,0.003267,0.001955,0.003267
ntdll,RtlActivateActivationContextUnsafeFast,[unknown],0,0.001955,0.003267,0.001955,0.003267
torirs-profile,cs2vm2_frame_reserve_str_locals,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,94,0.001955,0.003267,0.001955,0.003267
torirs-profile,World_UpdateExactMove,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\world\world_cycle.c,909,0.001955,0.003267,0.001955,0.003267
d3d9,[5AD71A2A],,0,0.000000,0.000000,0.001955,0.003267
kernel32,SleepEx,[unknown],0,0.000000,0.000000,0.001955,0.003267
torirs-profile,collision_map_add,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\collision_map.c,89,0.001954,0.003266,0.001954,0.003266
torirs-profile,scene_occluders_column_hidden,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\painters\scene_occluders.c,652,0.001954,0.003266,0.001954,0.003266
torirs-profile,collision_map_wall_apply,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\collision_map.c,263,0.000000,0.000000,0.001954,0.003266
USER32,[7E41854C],,0,0.001953,0.003264,0.001953,0.003264
msvcrt,modf,[unknown],0,0.001952,0.003262,0.001952,0.003262
torirs-profile,ToriRS_FontFromDat2Archives,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\torirs_font_from_rscache.c,281,0.001952,0.003262,0.001952,0.003262
msvcrt,strstr,[unknown],0,0.001952,0.003262,0.001952,0.003262
torirs-profile,ToriDraw_BonesCopy,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_model.c,412,0.001952,0.003262,0.001952,0.003262
torirs-profile,World_UpdateMoverMovementAndAnimation,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\world\world_cycle.c,136,0.001952,0.003262,0.001952,0.003262
USER32,GetMessageTime,[unknown],0,0.001952,0.003262,0.001952,0.003262
USER32,IsWindowVisible,[unknown],0,0.000000,0.000000,0.001952,0.003262
d3d9,[5AD76171],,0,0.000000,0.000000,0.001952,0.003262
torirs-profile,Task_StaticSpritesLoad_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\uitree_builder\task_static_sprites_load.c,26,0.000000,0.000000,0.001952,0.003262
torirs-profile,sockstream_poll_connect,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\platform\sockstream.c,93,0.000000,0.000000,0.001952,0.003262
torirs-profile,js5_sockstream_open,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\js5\js5.c,448,0.000000,0.000000,0.001952,0.003262
torirs-profile,Task_Dat2FontLoad_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\task_dat2_font_load.c,27,0.000000,0.000000,0.001952,0.003262
ntdll,RtlInitAnsiString,[unknown],0,0.001951,0.003261,0.001951,0.003261
IMM32,CtfImmIsTextFrameServiceDisabled,[unknown],0,0.000000,0.000000,0.001951,0.003261
USER32,SetLayeredWindowAttributes,[unknown],0,0.000000,0.000000,0.001951,0.003261
kernel32,LoadLibraryExA,[unknown],0,0.000000,0.000000,0.001951,0.003261
[unknown module],[0020EA60],,0,0.000000,0.000000,0.001951,0.003261
torirs-profile,PlayerModel_BuildFromAppearance,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\entity_model_build.c,201,0.000000,0.000000,0.001951,0.003261
ntdll,wcsncmp,[unknown],0,0.000000,0.000000,0.001951,0.003261
USER32,GetWindowThreadProcessId,[unknown],0,0.000000,0.000000,0.001951,0.003261
kernel32,LoadLibraryW,[unknown],0,0.000000,0.000000,0.001951,0.003261
torirs-profile,Task_Dat2FlotypeLoad_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\task_dat2_flotype_load.c,26,0.000000,0.000000,0.001951,0.003261
kernel32,LoadLibraryA,[unknown],0,0.000000,0.000000,0.001951,0.003261
ntdll,LdrQueryImageFileExecutionOptions,[unknown],0,0.000000,0.000000,0.001951,0.003261
ntdll,LdrFindResourceDirectory_U,[unknown],0,0.000000,0.000000,0.001951,0.003261
IMM32,CtfImmDispatchDefImeMessage,[unknown],0,0.000000,0.000000,0.001951,0.003261
ntdll,LdrInitializeThunk,[unknown],0,0.000000,0.000000,0.001951,0.003261
torirs-profile,ToriDraw_MapInit,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_map.c,137,0.001950,0.003259,0.001950,0.003259
torirs-profile,Task_CS1Eval_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\task_cs1_run.c,144,0.001950,0.003259,0.001950,0.003259
d3d9,[5AD740E3],,0,0.001950,0.003259,0.001950,0.003259
d3d9,[5AD744BC],,0,0.001950,0.003259,0.001950,0.003259
torirs-profile,UITree_ApplyColour,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,3091,0.001950,0.003259,0.001950,0.003259
torirs-profile,is_on_menu_build,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\<artificial>,2573,0.001950,0.003259,0.001950,0.003259
d3d9,[5AD745EC],,0,0.000000,0.000000,0.001950,0.003259
d3d9,[5AD76067],,0,0.000000,0.000000,0.001950,0.003259
d3d9,[5AD74053],,0,0.000000,0.000000,0.001950,0.003259
d3d9,[5AD762AC],,0,0.000000,0.000000,0.001950,0.003259
d3d9,[5AD74584],,0,0.000000,0.000000,0.001950,0.003259
GDI32,CreateCompatibleBitmap,[unknown],0,0.001949,0.003257,0.001949,0.003257
GDI32,DeleteObject,[unknown],0,0.001949,0.003257,0.001949,0.003257
torirs-profile,plugin_asset_name_ok,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\plugin\torirs_plugin_host.c,1661,0.001949,0.003257,0.001949,0.003257
torirs-profile,CacheProvider_SpriteGet,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\cache_provider.c,715,0.000000,0.000000,0.001949,0.003257
torirs-profile,CacheProvider_InitEngineCaches,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\cache_provider.c,321,0.000000,0.000000,0.001949,0.003257
GDI32,GetTextExtentPointW,[unknown],0,0.000000,0.000000,0.001949,0.003257
torirs-profile,cache_provider_hmap_new,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\cache_provider.c,244,0.000000,0.000000,0.001949,0.003257
d3d9,[5AD75F48],,0,0.001948,0.003256,0.001948,0.003256
msvcrt,_iob_func,[unknown],0,0.001948,0.003256,0.001948,0.003256
d3d9,[5AD76168],,0,0.000000,0.000000,0.001948,0.003256
torirs-profile,App_IfEventsSet,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\app.c,598,0.000000,0.000000,0.001948,0.003256
d3d9,[5AD8C7AE],,0,0.000000,0.000000,0.001948,0.003256
d3d9,[5AD76243],,0,0.001947,0.003254,0.001947,0.003254
