module,function,source,line,exclusive_seconds,exclusive_percent,inclusive_seconds,inclusive_percent
torirs-profile,Task_Dat2MapElementLoad_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\task_dat2_mapelement_load.c,29,0.000000,0.000000,0.006845,0.011419
torirs-profile,minimap_bake_tile,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\minimap.c,690,0.006838,0.011408,0.006838,0.011408
torirs-profile,CS2VM2_Op_Chat,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,9103,0.001953,0.003258,0.006835,0.011403
ntdll,LdrLoadDll,[unknown],0,0.000000,0.000000,0.006835,0.011403
kernel32,LoadLibraryExW,[unknown],0,0.000000,0.000000,0.006835,0.011403
ntdll,RtlValidateUnicodeString,[unknown],0,0.000000,0.000000,0.006835,0.011403
ntdll,RtlReleasePebLock,[unknown],0,0.006829,0.011393,0.006829,0.011393
torirs-profile,tileind_draw,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\<artificial>,29,0.000000,0.000000,0.005868,0.009789
torirs-profile,VarPManager_SetVarpOptimistic,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\varp\varp_manager.c,523,0.000000,0.000000,0.005867,0.009788
torirs-profile,osrs239_parse,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\net\rev\osrs239\osrs239_parse.c,484,0.005866,0.009786,0.005866,0.009786
torirs-profile,Task_Dat2TextureLoad_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\task_dat2_texture_load.c,573,0.000000,0.000000,0.005866,0.009786
torirs-profile,exec_entity_overlay,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\rs_cs2_host.c,84,0.000000,0.000000,0.005863,0.009781
torirs-profile,UITree_EntityOverlayCreateLayer,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,2364,0.000000,0.000000,0.005863,0.009781
torirs-profile,rs_cs2_overlay_attach_layer,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\rs_entity_overlay.c,172,0.000000,0.000000,0.005863,0.009781
torirs-profile,CS2VM2_Op_Viewport,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,8239,0.000000,0.000000,0.005861,0.009778
torirs-profile,UITree_AccumScrollOffset,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_scroll.c,226,0.001957,0.003265,0.005859,0.009774
torirs-profile,RSCache_Dat2DiskArchiveFree,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\dat2disk.c,1418,0.000000,0.000000,0.005859,0.009774
torirs-profile,world_collision_apply_loc,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\world_collision.u.c,44,0.005858,0.009773,0.005858,0.009773
torirs-profile,CreateTask_Dat2SpriteLoad,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\task_dat2_sprite_load.c,71,0.005857,0.009771,0.005857,0.009771
torirs-profile,Task_Dat2EnumLoad_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\task_dat2_enum_load.c,32,0.000000,0.000000,0.005857,0.009771
WS2_32,[74740A1A],,0,0.000000,0.000000,0.005856,0.009769
WS2_32,[74744B1E],,0,0.000000,0.000000,0.005856,0.009769
WS2_32,[74743652],,0,0.000000,0.000000,0.005856,0.009769
torirs-profile,js5_rscache_release_raw,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\js5\js5_rscache.c,44,0.005855,0.009768,0.005855,0.009768
ntdll,RtlCompareUnicodeString,[unknown],0,0.001948,0.003250,0.005855,0.009768
d3d9,[5AD7501A],,0,0.000000,0.000000,0.005855,0.009768
torirs-profile,RSCache_MusicSongNewDecode,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\music_song.c,220,0.005854,0.009766,0.005854,0.009766
[unknown module],[000A03B0],,0,0.000000,0.000000,0.005854,0.009766
torirs-profile,ToriDraw_AnimApplyTransform,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_model.c,57,0.005853,0.009764,0.005853,0.009764
torirs-profile,ToriDraw_ModelAnimateFrame,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_model.c,701,0.000000,0.000000,0.005853,0.009764
msvcrt,qsort,[unknown],0,0.005851,0.009761,0.005851,0.009761
ntdll,RtlNtStatusToDosErrorNoTeb,[unknown],0,0.005850,0.009759,0.005850,0.009759
torirs-profile,get_bits,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\bzip\bzip.c,47,0.005849,0.009758,0.005849,0.009758
torirs-profile,collision_map_new,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\collision_map.c,36,0.001951,0.003255,0.004891,0.008159
torirs-profile,CacheProvider_ModelGet,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\cache_provider.c,493,0.002929,0.004886,0.004887,0.008153
torirs-profile,[anon_10f7f5],C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\hmap\hmap.h,399,0.001956,0.003263,0.004886,0.008151
d3d9,[5AD75F14],,0,0.000000,0.000000,0.004886,0.008151
torirs-profile,Task_Dat2HealthbarLoad_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\task_dat2_healthbar_load.c,46,0.000000,0.000000,0.004885,0.008149
torirs-profile,collect_nodes_recursive,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_input.c,494,0.002933,0.004893,0.004884,0.008148
torirs-profile,UITree_CollectNodesAt,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_input.c,636,0.000000,0.000000,0.004884,0.008148
torirs-profile,RS_Minimenu_Build,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\rs_minimenu_build.c,901,0.000000,0.000000,0.004884,0.008148
torirs-profile,UITree_ApplyModel,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,3243,0.000000,0.000000,0.004882,0.008144
torirs-profile,CS2VM2_StrPool_VFmt,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2_strpool.c,185,0.000000,0.000000,0.004881,0.008143
torirs-profile,CS2VM2_StrFmt,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,690,0.000000,0.000000,0.004881,0.008143
torirs-profile,Task_Dat2StructLoad_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\task_dat2_struct_load.c,30,0.000000,0.000000,0.004880,0.008141
torirs-profile,Task_CS2MiscTransmitDispatch_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\task_cs2_run.c,2315,0.000000,0.000000,0.004879,0.008139
USER32,GetWindowThreadProcessId,[unknown],0,0.000000,0.000000,0.004879,0.008139
USER32,GetScrollInfo,[unknown],0,0.000000,0.000000,0.004878,0.008138
USER32,CreateWindowExA,[unknown],0,0.000000,0.000000,0.004878,0.008138
ntdll,RtlAcquirePebLock,[unknown],0,0.004877,0.008136,0.004877,0.008136
ntdll,NtQueryPerformanceCounter,[unknown],0,0.002924,0.004878,0.004876,0.008134
d3d9,[5AD75E45],,0,0.000000,0.000000,0.004871,0.008126
ntdll,RtlUpcaseUnicodeString,[unknown],0,0.004868,0.008121,0.004868,0.008121
USER32,IMPSetIMEA,[unknown],0,0.000000,0.000000,0.004867,0.008119
torirs-profile,wnd_proc,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\platform\platform_win32gdi.c,364,0.000000,0.000000,0.003925,0.006548
kernel32,QueryPerformanceCounter,[unknown],0,0.001959,0.003268,0.003911,0.006525
torirs-profile,proctex_op_kaleidoscope,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\proctex\proctex_ops.u.c,1862,0.003910,0.006523,0.003910,0.006523
d3d9,[5AD75D7F],,0,0.000000,0.000000,0.003909,0.006521
ntdll,RtlImageDirectoryEntryToData,[unknown],0,0.000000,0.000000,0.003907,0.006518
ntdll,LdrGetProcedureAddress,[unknown],0,0.000000,0.000000,0.003907,0.006518
ntdll,ZwMapViewOfSection,[unknown],0,0.000000,0.000000,0.003907,0.006518
kernel32,LocalFree,[unknown],0,0.000000,0.000000,0.003907,0.006518
kernel32,MapViewOfFileEx,[unknown],0,0.000000,0.000000,0.003907,0.006518
WS2_32,[7475F95F],,0,0.000000,0.000000,0.003906,0.006516
d3d9,[5AD75086],,0,0.000000,0.000000,0.003905,0.006515
d3d9,[5AD72F1D],,0,0.000000,0.000000,0.003905,0.006515
d3d9,[5AD72FB4],,0,0.000000,0.000000,0.003905,0.006515
torirs-profile,CS2VM2_Op_PushArrayInt,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,6649,0.003903,0.006511,0.003903,0.006511
torirs-profile,app_world_roof_check,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\<artificial>,865,0.003902,0.006510,0.003902,0.006510
torirs-profile,CS2VM2_StrPool_Reset,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2_strpool.c,43,0.003902,0.006510,0.003902,0.006510
torirs-profile,app_plugin_chrome_font,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\plugin\torirs_plugin_panel.u.c,924,0.001951,0.003255,0.003901,0.006508
ntdll,LdrAlternateResourcesEnabled,[unknown],0,0.000000,0.000000,0.002951,0.004923
ntdll,RtlOemStringToUnicodeString,[unknown],0,0.000000,0.000000,0.002951,0.004923
msvcrt,modf,[unknown],0,0.002947,0.004916,0.002947,0.004916
torirs-profile,RSCache_Dat2FramemapNewFromArchiveProfile,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\dat2_framemap.c,65,0.000000,0.000000,0.002942,0.004908
torirs-profile,rs_cs2_node,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\rs_cs2_host.c,113,0.002939,0.004903,0.002939,0.004903
torirs-profile,UITreeAnim_Advance,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\uitree_anim.c,80,0.002939,0.004903,0.002939,0.004903
torirs-profile,[anon_3f7e6b],C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\perf\torirs_perf.c,1022,0.002936,0.004898,0.002936,0.004898
torirs-profile,exec_client_option,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\rs_cs2_host.c,2537,0.002935,0.004896,0.002935,0.004896
d3d9,[5AD76144],,0,0.000000,0.000000,0.002935,0.004896
d3d9,[5AD76168],,0,0.000000,0.000000,0.002933,0.004893
d3d9,[5AD76092],,0,0.002931,0.004890,0.002931,0.004890
torirs-profile,exec_chat,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\rs_cs2_host.c,6918,0.002931,0.004890,0.002931,0.004890
torirs-profile,osrs230_parse,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\net\rev\osrs230\osrs230_parse.c,59,0.002931,0.004890,0.002931,0.004890
torirs-profile,dat1_buildcache_sprite_ref_acquire,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat1\dat1_buildcache.c,1233,0.002931,0.004890,0.002931,0.004890
torirs-profile,CS2VM2_Op_DefineArray,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,6576,0.000000,0.000000,0.002931,0.004890
torirs-profile,RSCache_ModelNewCopy,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\model.c,3013,0.000000,0.000000,0.002931,0.004890
USER32,[A3F90001],,0,0.000000,0.000000,0.002931,0.004890
d3d9,[5AD8C7AE],,0,0.000000,0.000000,0.002931,0.004890
torirs-profile,osrs239_player_info_read,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\net\rev\osrs239\osrs239_entity_info.c,1202,0.000000,0.000000,0.002931,0.004890
torirs-profile,app_local_player,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\app.c,866,0.002930,0.004888,0.002930,0.004888
torirs-profile,RSCache_MapLocsNewDecode,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\maps.c,727,0.002930,0.004888,0.002930,0.004888
kernel32,LoadLibraryW,[unknown],0,0.000000,0.000000,0.002930,0.004888
torirs-profile,Task_Dat2DbTableLoad_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\task_dat2_dbtable_load.c,38,0.000000,0.000000,0.002930,0.004888
kernel32,LoadLibraryA,[unknown],0,0.000000,0.000000,0.002930,0.004888
ntdll,LdrInitializeThunk,[unknown],0,0.000000,0.000000,0.002930,0.004888
torirs-profile,app,[unknown],0,0.000000,0.000000,0.002930,0.004888
torirs-profile,Task_Dat2HitsplatLoad_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\task_dat2_hitsplat_load.c,44,0.000000,0.000000,0.002930,0.004888
kernel32,LoadLibraryExA,[unknown],0,0.000000,0.000000,0.002930,0.004888
USER32,[9C0407F6],,0,0.000000,0.000000,0.002930,0.004888
USER32,SetLayeredWindowAttributes,[unknown],0,0.000000,0.000000,0.002930,0.004888
IMM32,CtfImmIsTextFrameServiceDisabled,[unknown],0,0.000000,0.000000,0.002930,0.004888
IMM32,CtfImmDispatchDefImeMessage,[unknown],0,0.000000,0.000000,0.002930,0.004888
ntdll,LdrFindResourceDirectory_U,[unknown],0,0.000000,0.000000,0.002930,0.004888
torirs-profile,UITree_MenuOptionsSet,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_component_options.c,45,0.000000,0.000000,0.002930,0.004888
ntdll,RtlGetLongestNtPathLength,[unknown],0,0.002929,0.004886,0.002929,0.004886
torirs-profile,VarCManager_SetInt,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\varc\varc_manager.c,128,0.002929,0.004886,0.002929,0.004886
d3d9,[5AD72946],,0,0.002929,0.004886,0.002929,0.004886
d3d8thk,[71A54352],,0,0.002929,0.004886,0.002929,0.004886
USER32,[C1C08E8B],,0,0.000000,0.000000,0.002929,0.004886
torirs-profile,App_IfEventsSet,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\app.c,569,0.000000,0.000000,0.002929,0.004886
USER32,[8F0FD839],,0,0.000000,0.000000,0.002929,0.004886
WS2_32,[74742B05],,0,0.000000,0.000000,0.002929,0.004886
d3d9,[68244489],,0,0.000000,0.000000,0.002929,0.004886
torirs-profile,[4C890001],,0,0.000000,0.000000,0.002929,0.004886
d3d9,[578B0000],,0,0.000000,0.000000,0.002929,0.004886
WS2_32,[74723917],,0,0.000000,0.000000,0.002929,0.004886
ntdll,ZwReleaseMutant,[unknown],0,0.000000,0.000000,0.002929,0.004886
torirs-profile,[092E880F],,0,0.000000,0.000000,0.002929,0.004886
torirs-profile,[468BCB89],,0,0.000000,0.000000,0.002929,0.004886
kernel32,MapViewOfFile,[unknown],0,0.000000,0.000000,0.002929,0.004886
USER32,[DA4D0F20],,0,0.000000,0.000000,0.002929,0.004886
WS2_32,[7473FC0F],,0,0.000000,0.000000,0.002929,0.004886
d3d9,[51CC0001],,0,0.000000,0.000000,0.002929,0.004886
torirs-profile,RSCache_ModelBonesNewDecode,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\model.c,50,0.000000,0.000000,0.002929,0.004886
WS2_32,[747408E9],,0,0.000000,0.000000,0.002929,0.004886
USER32,[CA390000],,0,0.000000,0.000000,0.002929,0.004886
USER32,[C9856024],,0,0.000000,0.000000,0.002929,0.004886
torirs-profile,[084F8B0C],,0,0.000000,0.000000,0.002929,0.004886
torirs-profile,[0955840F],,0,0.000000,0.000000,0.002929,0.004886
USER32,[932D0001],,0,0.000000,0.000000,0.002929,0.004886
USER32,[E5160001],,0,0.000000,0.000000,0.002929,0.004886
USER32,[CB09D389],,0,0.000000,0.000000,0.002929,0.004886
kernel32,CreateFileMappingA,[unknown],0,0.000000,0.000000,0.002929,0.004886
torirs-profile,RSCache_VorbisSetupNewDecode,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\sound_vorbis.c,1099,0.002928,0.004885,0.002928,0.004885
torirs-profile,[10030000],,0,0.000000,0.000000,0.002927,0.004883
ntdll,NtAllocateVirtualMemory,[unknown],0,0.002926,0.004881,0.002926,0.004881
torirs-profile,hmap_resize,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\hmap\hmap.h,503,0.002926,0.004881,0.002926,0.004881
USER32,[B2830001],,0,0.000000,0.000000,0.002926,0.004881
torirs-profile,Task_Dat2IdkLoad_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\task_dat2_idk_load.c,26,0.000000,0.000000,0.002926,0.004881
torirs-profile,PluginHost_Start,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\plugin\torirs_plugin_host.c,1783,0.002925,0.004880,0.002925,0.004880
USER32,[A7260000],,0,0.000000,0.000000,0.002925,0.004880
torirs-profile,Task_PluginBoot_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\plugin\task_plugin_io.c,202,0.000000,0.000000,0.002925,0.004880
USER32,[A9070000],,0,0.000000,0.000000,0.002925,0.004880
torirs-profile,[229B0001],,0,0.000000,0.000000,0.002925,0.004880
torirs-profile,[1E0407D0],,0,0.000000,0.000000,0.002924,0.004878
torirs-profile,exec_para_height,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\rs_cs2_host.c,1988,0.000000,0.000000,0.002923,0.004876
torirs-profile,UITree_ApplyHide,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,2680,0.000000,0.000000,0.002921,0.004873
ntdll,ZwQueryInformationThread,[unknown],0,0.002919,0.004870,0.002919,0.004870
torirs-profile,app_sync_textures,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\app.c,4923,0.001966,0.003280,0.001966,0.003280
torirs-profile,World_StepEntityAnimation,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\world\world_cycle.c,735,0.000000,0.000000,0.001959,0.003268
torirs-profile,app_seq_frame_count,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\app.c,7982,0.000000,0.000000,0.001959,0.003268
GDI32,CreateCompatibleBitmap,[unknown],0,0.001958,0.003266,0.001958,0.003266
torirs-profile,app_plugin_draw_tile,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\plugin\torirs_plugin_bridge.u.c,924,0.001958,0.003266,0.001958,0.003266
GDI32,GetTextExtentPointW,[unknown],0,0.000000,0.000000,0.001958,0.003266
torirs-profile,api_draw_tile,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\plugin\torirs_plugin_host.c,1428,0.000000,0.000000,0.001958,0.003266
torirs-profile,dat2_file_store_has_table,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\dat2disk.c,758,0.000000,0.000000,0.001958,0.003266
torirs-profile,revconfig_items_build,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\revconfig\revconfig.c,987,0.000000,0.000000,0.001957,0.003265
ntdll,RtlDosSearchPath_U,[unknown],0,0.000000,0.000000,0.001957,0.003265
torirs-profile,revconfig_load_fields_from_ini_prefixed,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\revconfig\revconfig_load.c,388,0.000000,0.000000,0.001957,0.003265
torirs-profile,ToriDraw_SceneBatchEnd,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_scene.c,1904,0.001956,0.003263,0.001956,0.003263
d3d9,[5AD77D8E],,0,0.000000,0.000000,0.001956,0.003263
d3d9,[5AD77C0B],,0,0.000000,0.000000,0.001956,0.003263
d3d9,[5AD77CE8],,0,0.000000,0.000000,0.001956,0.003263
torirs-profile,uitree_builder_hide_unmounted_spillover,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\uitree_builder\uitree_builder_bake.c,899,0.000000,0.000000,0.001956,0.003263
d3d9,[5AD77BD6],,0,0.000000,0.000000,0.001956,0.003263
msvcrt,atoi,[unknown],0,0.001955,0.003261,0.001955,0.003261
torirs-profile,exec_struct_param,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\rs_cs2_host.c,3102,0.001955,0.003261,0.001955,0.003261
torirs-profile,app_plugin_hover_tile,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\plugin\torirs_plugin_bridge.u.c,743,0.001955,0.003261,0.001955,0.003261
torirs-profile,CS2VM2_Op_ClientOption,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,8090,0.000000,0.000000,0.001955,0.003261
torirs-profile,api_cfg_bool,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\plugin\torirs_plugin_host.c,539,0.000000,0.000000,0.001955,0.003261
torirs-profile,Task_InterfaceOpen_Free,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\uitree_builder\task_interface_open.c,800,0.000000,0.000000,0.001955,0.003261
d3d9,[5AD74F58],,0,0.000000,0.000000,0.001954,0.003260
d3d9,[5AD7602C],,0,0.000000,0.000000,0.001954,0.003260
d3d9,[5AD7A9CA],,0,0.000000,0.000000,0.001954,0.003260
torirs-profile,ToriRS_SoundBank_AddSample,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\audio\torirs_soundbank.c,140,0.001953,0.003258,0.001953,0.003258
d3d9,[65650001],,0,0.000000,0.000000,0.001953,0.003258
torirs-profile,__moddi3,R:\winlibs_staging_msvcrt32\gcc-15.2.0\build_mingw\i686-w64-mingw32\libgcc\..\..\..\libgcc\libgcc2.c,1236,0.001952,0.003256,0.001952,0.003256
ntdll,RtlGetDaclSecurityDescriptor,[unknown],0,0.001952,0.003256,0.001952,0.003256
torirs-profile,dispatch_due_events,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\audio\torirs_midi_synth.c,867,0.001952,0.003256,0.001952,0.003256
torirs-profile,scene_occluders_footprint_hidden,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\painters\scene_occluders.c,682,0.001952,0.003256,0.001952,0.003256
torirs-profile,scenery_minimap_wall_flags,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\world_scenery.u.c,342,0.001952,0.003256,0.001952,0.003256
torirs-profile,UITree_ApplyColour,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,2860,0.001952,0.003256,0.001952,0.003256
torirs-profile,build_login_block,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\net\loginproto_osrs239.c,177,0.001952,0.003256,0.001952,0.003256
torirs-profile,osrs239_poll,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\net\loginproto_osrs239.c,543,0.000000,0.000000,0.001952,0.003256
torirs-profile,UITree_GetLayoutHeight,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,3656,0.000000,0.000000,0.001952,0.003256
torirs-profile,ToriRS_Mixer_Apply,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\audio\torirs_mixer.c,403,0.000000,0.000000,0.001952,0.003256
ntdll,RtlAddAce,[unknown],0,0.000000,0.000000,0.001952,0.003256
torirs-profile,varp_decode_group,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\task_dat2_varp_load.c,107,0.000000,0.000000,0.001952,0.003256
torirs-profile,music_source_render,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\audio\torirs_music.c,263,0.000000,0.000000,0.001952,0.003256
torirs-profile,CS2VM2_StrPool_Dup,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2_strpool.c,159,0.000000,0.000000,0.001952,0.003256
ntdll,ZwDelayExecution,[unknown],0,0.001951,0.003255,0.001951,0.003255
d3d9,[5AD723BF],,0,0.001951,0.003255,0.001951,0.003255
msvcrt,tan,[unknown],0,0.001951,0.003255,0.001951,0.003255
torirs-profile,idset_add,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\task_world_load.c,40,0.001951,0.003255,0.001951,0.003255
torirs-profile,[09A60001],,0,0.000000,0.000000,0.001951,0.003255
d3d9,[5AD73CC6],,0,0.000000,0.000000,0.001951,0.003255
USER32,GetSystemMetrics,[unknown],0,0.001950,0.003253,0.001950,0.003253
torirs-profile,CacheProvider_SpriteGet,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\cache_provider.c,715,0.001950,0.003253,0.001950,0.003253
d3d9,[5AD74693],,0,0.000000,0.000000,0.001950,0.003253
d3d9,[5AD8C2D7],,0,0.000000,0.000000,0.001950,0.003253
d3d9,[5AD75282],,0,0.000000,0.000000,0.001950,0.003253
ntdll,wcsncmp,[unknown],0,0.000000,0.000000,0.001948,0.003250
d3d9,[5AD75E61],,0,0.000000,0.000000,0.001948,0.003250
ntdll,LdrQueryImageFileExecutionOptions,[unknown],0,0.000000,0.000000,0.001948,0.003250
torirs-profile,app_cs2_events_override_for_component,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\app.c,553,0.001947,0.003248,0.001947,0.003248
d3d9,[5AD75D93],,0,0.000000,0.000000,0.001947,0.003248
d3d9,[5AD7595C],,0,0.000000,0.000000,0.001947,0.003248
torirs-profile,World_TerrainElementAt,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\world\world.c,610,0.001940,0.003236,0.001940,0.003236
USER32,SendMessageW,[unknown],0,0.000000,0.000000,0.001937,0.003231
USER32,DeregisterShellHookWindow,[unknown],0,0.000000,0.000000,0.001937,0.003231
kernel32,GetModuleHandleW,[unknown],0,0.000000,0.000000,0.001937,0.003231
ntdll,LdrGetDllHandle,[unknown],0,0.000000,0.000000,0.001937,0.003231
IMM32,ImmLockIMC,[unknown],0,0.000000,0.000000,0.001937,0.003231
IMM32,ImmIsUIMessageW,[unknown],0,0.000000,0.000000,0.001937,0.003231
ntdll,LdrGetDllHandleEx,[unknown],0,0.000000,0.000000,0.001937,0.003231
IMM32,ImmSetActiveContext,[unknown],0,0.000000,0.000000,0.001937,0.003231
WS2_32,[755DD55B],,0,0.000000,0.000000,0.001937,0.003231
kernel32,QueryPerformanceFrequency,[unknown],0,0.001918,0.003200,0.001918,0.003200
