module,function,source,line,exclusive_seconds,exclusive_percent,inclusive_seconds,inclusive_percent
torirs-profile,app_minimenu_font_scene_id,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\app.c,8666,0.015677,0.026180,0.015677,0.026180
torirs-profile,CacheProvider_InitEngineCaches,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\cache_provider.c,321,0.000000,0.000000,0.015637,0.026113
torirs-profile,cache_provider_hmap_new,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\cache_provider.c,244,0.000000,0.000000,0.015637,0.026113
torirs-profile,main_parse_argument_layer,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\main.c,2834,0.015629,0.026100,0.015629,0.026100
torirs-profile,ini_reader_next,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\ini\ini.c,48,0.015627,0.026096,0.015627,0.026096
torirs-profile,emit_chat,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_emit.c,1104,0.009765,0.016307,0.015622,0.026088
torirs-profile,render_nodes,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\audio\torirs_midi_synth.c,1096,0.015619,0.026083,0.015619,0.026083
torirs-profile,smooth_fadexy,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\noise.c,48,0.015607,0.026063,0.015607,0.026063
torirs-profile,RSCache_MapTerrainFixup,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\maps.c,41,0.000000,0.000000,0.015607,0.026063
ntdll,NtReadFile,[unknown],0,0.013670,0.022828,0.013670,0.022828
torirs-profile,WorldBuilder_RebuildCenterzoneChunkTerrain,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\world_terrain.u.c,382,0.001949,0.003255,0.013664,0.022818
torirs-profile,Task_Dat2TextureLoad_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\task_dat2_texture_load.c,573,0.001941,0.003241,0.013654,0.022801
WS2_32,WSASetEvent,[unknown],0,0.000000,0.000000,0.013648,0.022791
torirs-profile,raster_gouraudhsllightness_screen_alpha_bary_branching_s4_ordered,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\gouraudhsllightness\gouraudhsllightness.screen.alpha.bary.branching.s4.c,182,0.013636,0.022771,0.013636,0.022771
torirs-profile,UITreeSceneBridge_PublishTextures,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\uitree_scene_bridge.c,1467,0.000000,0.000000,0.012706,0.021218
torirs-profile,RSCache_SoundEffectNewDecode,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\sound_synth.c,361,0.001956,0.003266,0.012697,0.021203
torirs-profile,dat1_buildcache_sprite_ref_acquire,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat1\dat1_buildcache.c,1233,0.001943,0.003245,0.012695,0.021200
torirs-profile,api_image_load,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\plugin\torirs_plugin_host.c,2752,0.000000,0.000000,0.012694,0.021198
d3d9,[5AD76485],,0,0.000000,0.000000,0.012683,0.021180
torirs-profile,RSCache_NoisePerlinNoise,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\noise.c,61,0.000000,0.000000,0.012673,0.021163
torirs-profile,ToriDraw2D_FillRect,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_2d.c,135,0.011729,0.019587,0.011729,0.019587
torirs-profile,scenery_register_sharelight,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\world_scenery.u.c,413,0.011720,0.019572,0.011720,0.019572
torirs-profile,world_terrain_apply_tile,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\world_terrain.u.c,210,0.003899,0.006511,0.011715,0.019563
torirs-profile,Task_Dat2EnumLoad_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\task_dat2_enum_load.c,32,0.000000,0.000000,0.011715,0.019563
WS2HELP,WahReferenceContextByHandle,[unknown],0,0.011699,0.019537,0.011699,0.019537
torirs-profile,UITree_RoleNode,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_role.c,303,0.001957,0.003268,0.010750,0.017952
torirs-profile,UITree_ApplyText,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,3022,0.002931,0.004895,0.010743,0.017940
torirs-profile,collect_nodes_recursive,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_input.c,508,0.010743,0.017940,0.010743,0.017940
torirs-profile,RS_Minimenu_Build,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\rs_minimenu_build.c,950,0.000000,0.000000,0.010743,0.017940
torirs-profile,UITree_CollectNodesAt,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_input.c,650,0.000000,0.000000,0.010743,0.017940
torirs-profile,decode_effect,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\sound_synth.c,337,0.010741,0.017937,0.010741,0.017937
torirs-profile,RS_CS2Host_SetOption,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\<artificial>,1666,0.010740,0.017935,0.010740,0.017935
torirs-profile,Task_Dat2StructLoad_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\task_dat2_struct_load.c,30,0.000000,0.000000,0.010735,0.017927
[unknown module],[00060294],,0,0.000000,0.000000,0.010729,0.017917
torirs-profile,App_IfHideSet,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\app.c,26649,0.003908,0.006526,0.009797,0.016360
torirs-profile,RS_PlayerStats_RecomputeCombatLevel,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\rs_player_stats.c,77,0.009777,0.016327,0.009777,0.016327
torirs-profile,TorirsModelInstCache_CopyGet,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\torirs_model_inst_cache.c,142,0.002934,0.004900,0.009770,0.016315
torirs-profile,read_arguments,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\dat2_component.c,44,0.000000,0.000000,0.009754,0.016289
d3d9,[5AD75F70],,0,0.000000,0.000000,0.009747,0.016277
torirs-profile,app_plugin_draw_tile,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\plugin\torirs_plugin_bridge.u.c,1854,0.000000,0.000000,0.008835,0.014754
torirs-profile,api_draw_tile,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\plugin\torirs_plugin_host.c,2676,0.000000,0.000000,0.008835,0.014754
torirs-profile,dat2_buildcache_map_free,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\dat2_buildcache.c,148,0.000000,0.000000,0.008801,0.014697
torirs-profile,dat2_clientscript_name_cmp,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\<artificial>,102,0.008787,0.014674,0.008787,0.014674
msvcrt,strncpy,[unknown],0,0.008779,0.014660,0.008779,0.014660
torirs-profile,[anon_2392ad],C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\rs_cs2_dispatch.c,109,0.005878,0.009816,0.007833,0.013081
torirs-profile,emit_buffer_append,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_emit.c,1881,0.007822,0.013062,0.007822,0.013062
kernel32,ReleaseMutex,[unknown],0,0.007819,0.013057,0.007819,0.013057
torirs-profile,uitree_sync_hook_sets,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,342,0.007818,0.013056,0.007818,0.013056
msvcrt,c_exit,[unknown],0,0.005857,0.009781,0.007811,0.013044
msvcrt,strdup,[unknown],0,0.000000,0.000000,0.007809,0.013041
torirs-profile,read_jstring,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\dat2_component.c,19,0.000000,0.000000,0.007804,0.013032
torirs-profile,blendmap_build,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\blendmap.c,102,0.005856,0.009779,0.007798,0.013022
torirs-profile,PlatformWin32Timing_NowUs,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\platform\platform_win32_timing.c,138,0.000000,0.000000,0.007789,0.013007
torirs-profile,app_world_height,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\<artificial>,8804,0.007769,0.012974,0.007769,0.012974
ntdll,LdrInitializeThunk,[unknown],0,0.000000,0.000000,0.006867,0.011468
USER32,GetScrollInfo,[unknown],0,0.000000,0.000000,0.006838,0.011419
USER32,CreateWindowExA,[unknown],0,0.000000,0.000000,0.006838,0.011419
torirs-profile,app_overlay_outline_scenery,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\app.c,3175,0.006836,0.011416,0.006836,0.011416
torirs-profile,uitree_reclaim_subtree,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,1329,0.001950,0.003256,0.006836,0.011416
kernel32,LoadLibraryExW,[unknown],0,0.000000,0.000000,0.006836,0.011416
USER32,AdjustWindowRect,[unknown],0,0.000000,0.000000,0.006835,0.011414
USER32,GetGUIThreadInfo,[unknown],0,0.000000,0.000000,0.006835,0.011414
msvcrt,qsort,[unknown],0,0.002918,0.004873,0.006828,0.011402
torirs-profile,UITree_GetLayoutWidth,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,1017,0.002928,0.004890,0.006826,0.011399
torirs-profile,revconfig_num_unary,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\revconfig\revconfig.c,410,0.005886,0.009829,0.005886,0.009829
torirs-profile,revconfig_num_expr,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\revconfig\revconfig.c,597,0.000000,0.000000,0.005886,0.009829
torirs-profile,api_cfg_color,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\plugin\torirs_plugin_host.c,1420,0.000000,0.000000,0.005886,0.009829
torirs-profile,revconfig_num_shift,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\revconfig\revconfig.c,508,0.000000,0.000000,0.005886,0.009829
torirs-profile,revconfig_num_mul,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\revconfig\revconfig.c,435,0.000000,0.000000,0.005886,0.009829
torirs-profile,hmap_resize,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\hmap\hmap.h,503,0.002934,0.004900,0.005868,0.009799
torirs-profile,scenery_element_position_init,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\world_scenery.u.c,1173,0.002932,0.004896,0.005863,0.009791
torirs-profile,Task_StaticSpritesLoad_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\uitree_builder\task_static_sprites_load.c,26,0.000000,0.000000,0.005863,0.009791
torirs-profile,RSCache_Dat2FramemapNewFromArchiveProfile,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\dat2_framemap.c,65,0.005859,0.009784,0.005859,0.009784
torirs-profile,uitree_child_key_added,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,666,0.005858,0.009783,0.005858,0.009783
torirs-profile,ToriDraw_TrigCosFromShared,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\projection.u.c,284,0.005858,0.009783,0.005858,0.009783
torirs-profile,Task_Dat2HealthbarLoad_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\task_dat2_healthbar_load.c,46,0.000000,0.000000,0.005855,0.009778
torirs-profile,CS2VM2_PushCallScript,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,11654,0.005853,0.009774,0.005853,0.009774
torirs-profile,ToriRS_MapTerrainFromRSCache,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\torirs_map_from_rscache.c,12,0.002923,0.004881,0.005849,0.009768
torirs-profile,palette_rgb_to_hsl24,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\osrs\palette.c,78,0.001942,0.003243,0.005846,0.009763
torirs-profile,app_local_player,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\app.c,895,0.005844,0.009759,0.005844,0.009759
USER32,IsRectEmpty,[unknown],0,0.005843,0.009758,0.005843,0.009758
torirs-profile,idset_add,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\task_world_load.c,40,0.005825,0.009727,0.005825,0.009727
torirs-profile,soft3d_execute_measured,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\platform\platform_sdl2_renderer_soft3d.c,1390,0.005802,0.009689,0.005802,0.009689
d3d9,[5AD7355D],,0,0.005448,0.009098,0.005448,0.009098
d3d9,[5AD751D2],,0,0.000000,0.000000,0.005448,0.009098
msvcrt,unlock,[unknown],0,0.004894,0.008173,0.004894,0.008173
torirs-profile,uitree_component_free_owned,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,1275,0.002926,0.004886,0.004886,0.008159
ntdll,RtlValidateUnicodeString,[unknown],0,0.000000,0.000000,0.004883,0.008154
ntdll,LdrLoadDll,[unknown],0,0.000000,0.000000,0.004883,0.008154
torirs-profile,CacheProvider_SpriteGet,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\cache_provider.c,715,0.001953,0.003261,0.004882,0.008153
IMM32,CtfImmDispatchDefImeMessage,[unknown],0,0.000000,0.000000,0.004882,0.008153
USER32,IMPSetIMEA,[unknown],0,0.000000,0.000000,0.004882,0.008153
USER32,SetLayeredWindowAttributes,[unknown],0,0.000000,0.000000,0.004882,0.008153
IMM32,CtfImmIsTextFrameServiceDisabled,[unknown],0,0.000000,0.000000,0.004882,0.008153
torirs-profile,app_plugin_window_set_open,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\plugin\torirs_plugin_panel.u.c,1306,0.004881,0.008151,0.004881,0.008151
USER32,SetProcessWindowStation,[unknown],0,0.000000,0.000000,0.004881,0.008151
torirs-profile,UITree_GetRelativeX,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,4098,0.000000,0.000000,0.004881,0.008151
torirs-profile,exec_client_option,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\rs_cs2_host.c,2660,0.000000,0.000000,0.004880,0.008149
torirs-profile,App_IfEventsSet,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\app.c,598,0.000000,0.000000,0.004879,0.008148
kernel32,OpenConsoleW,[unknown],0,0.001947,0.003251,0.004871,0.008134
torirs-profile,app_overlay_build_chat,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\app.c,2398,0.003941,0.006581,0.003941,0.006581
ntdll,RtlIpv4StringToAddressW,[unknown],0,0.000000,0.000000,0.003938,0.006576
ntdll,RtlDeleteAce,[unknown],0,0.000000,0.000000,0.003938,0.006576
ntdll,RtlLookupElementGenericTable,[unknown],0,0.000000,0.000000,0.003938,0.006576
ntdll,KiUserApcDispatcher,[unknown],0,0.000000,0.000000,0.003938,0.006576
torirs-profile,App_WorldApplyNpcType,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\app.c,27721,0.003932,0.006566,0.003932,0.006566
ntdll,RtlGetLastWin32Error,[unknown],0,0.003926,0.006556,0.003926,0.006556
torirs-profile,app_plugin_local_player,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\plugin\torirs_plugin_bridge.u.c,785,0.000000,0.000000,0.003926,0.006556
ntdll,RtlAddAce,[unknown],0,0.000000,0.000000,0.003920,0.006546
USER32,GetClientRect,[unknown],0,0.003918,0.006543,0.003918,0.006543
msvcrt,perror,[unknown],0,0.003910,0.006529,0.003910,0.006529
torirs-profile,CacheProvider_ObjtypeGet,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\cache_provider.c,1726,0.000000,0.000000,0.003909,0.006528
torirs-profile,rs_cs2_acquire_stat_transmit_hook,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\rs_cs2_host.c,5518,0.001954,0.003263,0.003907,0.006524
torirs-profile,RSCache_EntityOpsFreeInplace,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\dat2_entity_ops.c,17,0.000000,0.000000,0.003905,0.006521
torirs-profile,minimap_bake_tile,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\minimap.c,690,0.003902,0.006516,0.003902,0.006516
torirs-profile,app_rebuild_world_map,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\app.c,9064,0.000000,0.000000,0.003902,0.006516
kernel32,QueryPerformanceFrequency,[unknown],0,0.003901,0.006514,0.003901,0.006514
torirs-profile,PlayerModel_BuildFromAppearance,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\entity_model_build.c,201,0.000000,0.000000,0.003899,0.006511
d3d9,[5AD75F4B],,0,0.000000,0.000000,0.003897,0.006508
torirs-profile,Task_CS2SubChangeDispatch_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\task_cs2_run.c,2264,0.000000,0.000000,0.003896,0.006506
d3d9,[5AD7602C],,0,0.000000,0.000000,0.003895,0.006504
d3d9,[5AD74F58],,0,0.000000,0.000000,0.003895,0.006504
d3d9,[5AD75F42],,0,0.000000,0.000000,0.003892,0.006499
torirs-profile,RS_CS2_RegisterCacheTransmitHooks,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\rs_cs2_host.c,5339,0.003892,0.006499,0.003892,0.006499
msvcrt,modf,[unknown],0,0.002946,0.004920,0.002946,0.004920
d3d9,[5AD7ACBD],,0,0.000000,0.000000,0.002938,0.004906
WS2_32,[7474021E],,0,0.002932,0.004896,0.002932,0.004896
torirs-profile,CreateTask_Dat2ClientScriptTableLoad,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\<artificial>,70,0.002932,0.004896,0.002932,0.004896
torirs-profile,CmdBus_PushMouseMove,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cmd\cmdbus.c,194,0.002932,0.004896,0.002932,0.004896
torirs-profile,td_scene_maybe_grow_hmap,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_scene.c,104,0.002931,0.004895,0.002931,0.004895
torirs-profile,seq_register_result,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\task_dat2_sequence_load.c,179,0.000000,0.000000,0.002930,0.004893
torirs-profile,Task_ObjModelLoad_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\task_obj_model_load.c,276,0.000000,0.000000,0.002930,0.004893
torirs-profile,uibuilder_manifest_free,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\uitree_builder\uitree_builder_manifest.c,19,0.002929,0.004891,0.002929,0.004891
torirs-profile,js5_rscache_release_raw,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\js5\js5_rscache.c,44,0.002929,0.004891,0.002929,0.004891
torirs-profile,collision_map_wall_apply,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\collision_map.c,263,0.002929,0.004891,0.002929,0.004891
kernel32,LoadLibraryW,[unknown],0,0.000000,0.000000,0.002929,0.004891
kernel32,LoadLibraryA,[unknown],0,0.000000,0.000000,0.002929,0.004891
USER32,GetWindowThreadProcessId,[unknown],0,0.000000,0.000000,0.002929,0.004891
PSAPI,[77531354],,0,0.000000,0.000000,0.002929,0.004891
USER32,[88040554],,0,0.000000,0.000000,0.002929,0.004891
kernel32,CompareStringA,[unknown],0,0.000000,0.000000,0.002929,0.004891
kernel32,EnumSystemLocalesA,[unknown],0,0.000000,0.000000,0.002929,0.004891
torirs-profile,world_collision_apply_loc,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\world_collision.u.c,44,0.000000,0.000000,0.002929,0.004891
kernel32,FlushViewOfFile,[unknown],0,0.000000,0.000000,0.002929,0.004891
kernel32,LoadLibraryExA,[unknown],0,0.000000,0.000000,0.002929,0.004891
ntdll,LdrFindResourceDirectory_U,[unknown],0,0.000000,0.000000,0.002929,0.004891
GDI32,SetBkMode,[unknown],0,0.002928,0.004890,0.002928,0.004890
d3d9,[5AD76150],,0,0.000000,0.000000,0.002928,0.004890
d3d9,[5AD76243],,0,0.002927,0.004888,0.002927,0.004888
WS2_32,WSAGetLastError,[unknown],0,0.002927,0.004888,0.002927,0.004888
torirs-profile,CreateTask_Dat2SpriteLoad,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\task_dat2_sprite_load.c,71,0.000000,0.000000,0.002927,0.004888
USER32,[D4040470],,0,0.000000,0.000000,0.002927,0.004888
torirs-profile,js5_mark_group_ready,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\js5\js5.c,828,0.002926,0.004886,0.002926,0.004886
torirs-profile,[024B0000],,0,0.000000,0.000000,0.002926,0.004886
torirs-profile,app_loc_editor_refresh_labels,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\app.c,6711,0.002925,0.004885,0.002925,0.004885
torirs-profile,[028E0001],,0,0.000000,0.000000,0.002925,0.004885
torirs-profile,UITreeSceneBridge_EnsureNpcHead,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\uitree_scene_bridge.c,838,0.000000,0.000000,0.002925,0.004885
kernel32,GetTickCount,[unknown],0,0.002924,0.004883,0.002924,0.004883
WS2_32,WSAStringToAddressA,[unknown],0,0.002923,0.004881,0.002923,0.004881
WS2_32,[7473D8E3],,0,0.000000,0.000000,0.002923,0.004881
WS2_32,[74728B2E],,0,0.000000,0.000000,0.002923,0.004881
WS2_32,[7473D5DE],,0,0.000000,0.000000,0.002923,0.004881
WS2_32,[74725921],,0,0.000000,0.000000,0.002923,0.004881
WS2_32,[7473CB30],,0,0.000000,0.000000,0.002923,0.004881
WS2_32,[7473CEC0],,0,0.000000,0.000000,0.002923,0.004881
ntdll,NtRequestWaitReplyPort,[unknown],0,0.002922,0.004880,0.002922,0.004880
torirs-profile,CreateTask_Dat2ModelLoad,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\task_dat2_model_load.c,78,0.000000,0.000000,0.002920,0.004876
d3d9,[5AD7275E],,0,0.002919,0.004875,0.002919,0.004875
USER32,[9E04052F],,0,0.000000,0.000000,0.002919,0.004875
WS2_32,send,[unknown],0,0.000000,0.000000,0.002880,0.004809
kernel32,InterlockedDecrement,[unknown],0,0.001977,0.003301,0.001977,0.003301
torirs-profile,app_send_if_button,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\app.c,26680,0.000000,0.000000,0.001970,0.003290
d3d9,[5AD73CB1],,0,0.001964,0.003280,0.001964,0.003280
d3d9,[5AD74FDA],,0,0.001964,0.003280,0.001964,0.003280
d3d9,[5AD75007],,0,0.000000,0.000000,0.001964,0.003280
d3d9,[5AD73D1A],,0,0.000000,0.000000,0.001964,0.003280
d3d9,[5AD74FB8],,0,0.000000,0.000000,0.001964,0.003280
torirs-profile,app_plugin_hover_tile,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\plugin\torirs_plugin_bridge.u.c,923,0.001962,0.003276,0.001962,0.003276
d3d9,[5AD8C299],,0,0.001962,0.003276,0.001962,0.003276
torirs-profile,UITreeNodeSet_Add,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,100,0.001962,0.003276,0.001962,0.003276
torirs-profile,api_cfg_int,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\plugin\torirs_plugin_host.c,1406,0.001961,0.003275,0.001961,0.003275
torirs-profile,UITree_ApplyScrollSize,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,3352,0.001961,0.003275,0.001961,0.003275
ntdll,RtlIdentifierAuthoritySid,[unknown],0,0.000000,0.000000,0.001961,0.003275
torirs-profile,rs_cs2_yield_if_group_missing,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\rs_cs2_host.c,216,0.000000,0.000000,0.001960,0.003273
torirs-profile,UITree_CcDeleteAll,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,2725,0.000000,0.000000,0.001960,0.003273
torirs-profile,Task_WorldLoad_Free,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\task_world_load.c,423,0.000000,0.000000,0.001957,0.003268
torirs-profile,Task_PrefsLoad_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\task_prefs_io.c,40,0.001956,0.003266,0.001956,0.003266
torirs-profile,ToriDraw_SceneBatchEnd,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_scene.c,1904,0.001956,0.003266,0.001956,0.003266
torirs-profile,UITreeSceneBridge_EnsureFont,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\uitree_scene_bridge.c,336,0.000000,0.000000,0.001956,0.003266
torirs-profile,App_RefreshAfterTreeMutation,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\app.c,28024,0.000000,0.000000,0.001956,0.003266
torirs-profile,zone_player_level,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\rs_gameproto_exec.c,194,0.000000,0.000000,0.001956,0.003266
torirs-profile,exec_zone_sub_packet,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\rs_gameproto_exec.c,399,0.000000,0.000000,0.001956,0.003266
kernel32,IsBadStringPtrW,[unknown],0,0.001955,0.003265,0.001955,0.003265
torirs-profile,scene_occluders_column_hidden,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\painters\scene_occluders.c,652,0.001955,0.003265,0.001955,0.003265
torirs-profile,packet_midi_song_v2_v14_out,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rsprot\packets\midi_song_v2.c,160,0.001955,0.003265,0.001955,0.003265
d3d9,[5AD8C783],,0,0.000000,0.000000,0.001955,0.003265
USER32,IsWindow,[unknown],0,0.000000,0.000000,0.001955,0.003265
torirs-profile,bridge_midi_song,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\net\rev\rsprot_bridge.c,470,0.000000,0.000000,0.001955,0.003265
torirs-profile,uitree_id_index_put,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,1572,0.001954,0.003263,0.001954,0.003263
kernel32,TlsGetValue,[unknown],0,0.001954,0.003263,0.001954,0.003263
torirs-profile,scene_occluders_wall_hidden,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\painters\scene_occluders.c,523,0.001954,0.003263,0.001954,0.003263
torirs-profile,World_MoverHeldByAnim,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\world\world_cycle.c,100,0.001954,0.003263,0.001954,0.003263
torirs-profile,build_login_block,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\net\loginproto_osrs239.c,177,0.000000,0.000000,0.001954,0.003263
torirs-profile,osrs239_poll,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\net\loginproto_osrs239.c,543,0.000000,0.000000,0.001954,0.003263
USER32,[AA04052F],,0,0.000000,0.000000,0.001954,0.003263
ntdll,RtlMultiAppendUnicodeStringBuffer,[unknown],0,0.000000,0.000000,0.001954,0.003263
torirs-profile,Task_AppCS1Eval_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\app.c,5480,0.000000,0.000000,0.001954,0.003263
ntdll,RtlDosSearchPath_U,[unknown],0,0.000000,0.000000,0.001954,0.003263
ntdll,RtlGetActiveActivationContext,[unknown],0,0.000000,0.000000,0.001954,0.003263
